Selic_Delta_21d,Fed_Delta_63d,Selic_Delta_63d,Selic_Aceleracao,Spread_BR_US,Spread_BR_US_Delta_21d,MACD_Line,Dist_SMA_Cruzamento_lag3,SMA_50_Slope_lag2,Target_Real,Target_Previsto,Split
0.9881749325576151,0.11801825438621055,0.820723495687608,0.0005209960704125774,1.4926308271076376,0.8845042847733452,-0.344511768695721,-0.49640863170089267,-0.5404589916296549,0.0,0,Treino
0.9881749325576151,-0.19698250359262312,0.820723495687608,0.0005209960704125774,1.5061375688447407,1.1011549696382126,-0.3808506465242319,-0.4894611864241073,-0.6310971280651225,0.0,0,Treino
0.9881749325576151,-0.025163908331441096,0.820723495687608,0.0005209960704125774,1.4926308271076376,0.9829818688028306,-0.44656063615995395,-0.4866113947959657,-0.6565086878347236,0.0,0,Treino
0.9881749325576151,-0.025163908331441096,0.820723495687608,0.0005209960704125774,1.4926308271076376,0.9829818688028306,-0.5475110492904518,-0.4951340490016042,-0.7100420082661238,0.0,0,Treino
0.9881749325576151,-0.025163908331441096,0.820723495687608,0.9414398992355284,1.4926308271076376,0.9829818688028306,-0.6119659279563578,-0.5071994822970824,-0.9207164051217289,0.0,0,Treino
0.9881749325576151,-0.025163908331441096,0.820723495687608,0.9414398992355284,1.4926308271076376,0.9829818688028306,-0.6541183128656904,-0.5248207846097453,-1.1707266596461863,0.0,0,Treino
0.9881749325576151,-0.025163908331441096,0.820723495687608,0.9414398992355284,1.4926308271076376,0.9829818688028306,-0.6763755748090836,-0.5536115959531098,-0.9878674611113242,0.0,0,Treino
0.9881749325576151,-0.025163908331441096,0.820723495687608,0.9414398992355284,1.4926308271076376,0.9829818688028306,-0.6299531293912155,-0.5650123656839436,-1.0989968519707374,0.0,0,Treino
0.9881749325576151,0.0034725242120891824,0.820723495687608,0.9414398992355284,1.4903797034847872,0.9632863519969342,-0.6748980716251088,-0.5504427722502383,-1.0681559881722211,0.0,0,Treino
0.9881749325576151,0.0034725242120891824,0.820723495687608,0.9414398992355284,1.4903797034847872,0.9632863519969342,-0.680245365082913,-0.5580627000301125,-0.7798975587662139,0.0,0,Treino
0.9881749325576151,0.0034725242120891824,0.820723495687608,0.9414398992355284,1.4903797034847872,0.9632863519969342,-0.680025511397225,-0.5686710012799774,-1.1120551795077398,0.0,0,Treino
0.9881749325576151,-0.025163908331441096,0.820723495687608,0.9414398992355284,1.4926308271076376,1.0026773856087272,-0.6629650970447478,-0.6058625161942475,-0.9951184843705946,0.0,0,Treino
0.9881749325576151,0.0034725242120891824,0.820723495687608,0.9414398992355284,1.4903797034847872,0.9632863519969342,-0.6274962090919239,-0.6459200861212634,-1.0095561721147752,0.0,0,Treino
0.9881749325576151,0.03210895675561954,0.820723495687608,0.9414398992355284,1.4903797034847872,0.9829818688028306,-0.6038041519807474,-0.6984547888768091,-0.9306961185809338,0.0,0,Treino
0.9881749325576151,0.03210895675561954,0.820723495687608,0.9414398992355284,1.4903797034847872,0.9632863519969342,-0.6011196476759807,-0.7578803583579538,-0.8337820169130484,0.0,0,Treino
0.9881749325576151,0.03210895675561954,0.820723495687608,0.9414398992355284,1.4903797034847872,0.9632863519969342,-0.6269900121777849,-0.8321191252951998,-0.8251644046453525,0.0,0,Treino
0.9881749325576151,0.0034725242120891824,0.820723495687608,0.9414398992355284,1.4903797034847872,0.9632863519969342,-0.7377613479240467,-0.9023231952413374,-0.8836287385088126,2.0,2,Treino
0.9881749325576151,0.03210895675561954,0.820723495687608,0.9414398992355284,1.4903797034847872,0.9632863519969342,-0.8548479698241124,-0.9399288687349198,-1.0824232049115006,2.0,2,Treino
0.9881749325576151,0.03210895675561954,0.820723495687608,0.9414398992355284,1.4903797034847872,0.9829818688028306,-0.9303367182422116,-0.9838870482148039,-1.4274546264491204,2.0,2,Treino
0.9881749325576151,0.003472524212089262,0.820723495687608,0.9414398992355284,1.4926308271076376,1.0026773856087272,-0.8984560413813837,-1.0556575849279228,-1.4956109474617527,2.0,2,Treino
0.9881749325576151,0.11801825438621055,0.820723495687608,0.9414398992355284,1.4926308271076376,1.0026773856087272,-0.8205393407568004,-1.131324232858482,-1.4548489346844202,2.0,2,Treino
-0.0021935070645008104,0.003472524212089262,0.820723495687608,-0.9403979070947032,1.4926308271076376,0.017901545313886835,-0.7471063585642802,-1.2099467061678157,-1.182219931322355,2.0,2,Treino
-0.0021935070645008104,-0.16834607104909277,0.820723495687608,-0.9403979070947032,1.5061375688447407,0.017901545313886835,-0.6905043273967769,-1.2564417520693503,-0.9989083343716739,2.0,2,Treino
-0.0021935070645008104,-0.025163908331441096,0.820723495687608,-0.9403979070947032,1.4926308271076376,0.017901545313886835,-0.7102805596317365,-1.2842234046627319,-1.0115230850239567,2.0,2,Treino
-0.0021935070645008104,-0.025163908331441096,0.820723495687608,-0.9403979070947032,1.4926308271076376,0.017901545313886835,-0.6557028551099681,-1.3007037829770487,-0.9738505783757275,2.0,2,Treino
-0.0021935070645008104,-0.025163908331441096,0.41019126103539366,-0.9403979070947032,1.4926308271076376,0.017901545313886835,-0.6348854002465995,-1.3018404545382207,-1.2961141533414058,2.0,2,Treino
-0.0021935070645008104,-0.025163908331441096,0.41019126103539366,-0.9403979070947032,1.4926308271076376,0.017901545313886835,-0.6286903881970496,-1.2952454843014742,-1.0228079661955702,2.0,2,Treino
-0.0021935070645008104,-0.025163908331441096,0.41019126103539366,-0.9403979070947032,1.4926308271076376,0.017901545313886835,-0.5766072852265872,-1.2741057409432877,-1.1870306549627798,2.0,2,Treino
-0.0021935070645008104,-0.025163908331441096,0.41019126103539366,-0.9403979070947032,1.4926308271076376,0.017901545313886835,-0.5612805589971326,-1.2610361606820966,-1.2160324895843357,2.0,2,Treino
-0.0021935070645008104,-0.025163908331441096,0.41019126103539366,-0.9403979070947032,1.4926308271076376,0.03759706211978322,-0.5114091168814673,-1.2578744498400691,-1.0156517424177993,2.0,2,Treino
