DiasParaEleicaoBR,DiasParaEleicaoUSA,Selic_Delta_21d,Fed_Delta_63d,Selic_Delta_63d,Spread_BR_US,Spread_BR_US_Delta_21d,Dist_SMA_Cruzamento,MACD_Signal,Brent_Retorno_63d,Dist_SMA_Cruzamento_lag3,SMA_50_Slope_lag3,WTI_Retorno_63d_lag3,BTC_Retorno_63d_lag2,BTC_Volatilidade_21d_lag3,Target_Real,Target_Previsto,Split
1.2349350148431153,-0.5634322952567671,-0.002469071582587093,-0.054719501083276,0.821466070166246,1.3844092901506908,0.03770925344045788,-0.4712855166539762,-0.3347725691360758,-0.6529734243202163,-0.46816752761787966,-0.41154853879616793,-0.2344747722615358,-0.05080770021116253,-0.7862043472261478,0.0,0,Treino
1.227177839423225,-0.570208127765259,-0.002469071582587093,-0.026151945661742258,0.821466070166246,1.3821574872617042,0.018027980519067323,-0.45152098890941167,-0.29673364073750946,-0.7152524488723142,-0.46994267372625304,-0.338726823537299,-0.5464624501302616,-0.1457521941598477,-0.7928218432870049,0.0,0,Treino
1.2245921142832614,-0.5724667386014228,-0.002469071582587093,-0.054719501083276,0.821466070166246,1.3844092901506908,0.018027980519067323,-0.4380063868583425,-0.25673493307208467,-0.5972246641132947,-0.4704156579210168,-0.10999582008792813,-0.5985505367338739,-0.08711135863604916,-0.8726212099779682,0.0,0,Treino
1.222006389143298,-0.5747253494375868,-0.002469071582587093,-0.054719501083276,0.821466070166246,1.3844092901506908,0.018027980519067323,-0.4477719433286343,-0.233827762165753,-0.7063581755053905,-0.4724445172782771,-0.015356829067707438,-0.5416034429932061,-0.1058681454417923,-0.8801831237223049,0.0,0,Treino
1.2194206640033343,-0.5769839602737508,-0.002469071582587093,-0.054719501083276,0.821466070166246,1.3844092901506908,0.018027980519067323,-0.4667325876068718,-0.2229331107937681,-0.8994542311267576,-0.4526682581796276,0.06827201453800914,-0.6292390143400375,-0.21532095933264117,-0.8796865538620029,0.0,0,Treino
1.2168349388633708,-0.5792425711099147,-0.002469071582587093,-0.054719501083276,0.821466070166246,1.3844092901506908,0.018027980519067323,-0.48381114207457676,-0.22203716914685256,-0.9701792934974733,-0.4391456344553859,-0.11552863407091243,-0.5477987581128573,-0.19737864980801031,-0.8937064154659358,0.0,0,Treino
1.2090777634434804,-0.5860184036184066,-0.002469071582587093,-0.026151945661742258,0.8132582360524244,1.3821574872617042,-0.0016532924023232344,-0.4947795486660759,-0.23251982078865935,-1.024370629483476,-0.4489169873303411,-0.3263598606243494,-0.6800151078778891,-0.22319054867626445,-0.8944614188958209,0.0,0,Treino
1.206492038303517,-0.5882770144545706,-0.002469071582587093,-0.026151945661742258,0.8050504019386029,1.3821574872617042,-0.0016532924023232344,-0.4878417556536635,-0.24770560630605615,-1.0253047069327201,-0.4678888858128065,-0.3069331602449846,-0.8172530875352471,-0.09873958172934039,-0.904290789820526,0.0,0,Treino
1.2039063131635535,-0.5905356252907344,-0.002469071582587093,-0.026151945661742258,0.8050504019386029,1.3821574872617042,0.018027980519067323,-0.4849964228682166,-0.2660866758314063,-1.0880463785487504,-0.4849775773590346,-0.34680564856939733,-0.8051710811560135,-0.045100854822715905,-0.8601665960578505,0.0,0,Treino
1.20132058802359,-0.5927942361268984,0.9870799504609289,0.11668583144592636,0.821466070166246,1.4947476317110386,0.8840039890602692,-0.4935073939550306,-0.28718846293590156,-1.144642801321004,-0.495952494314107,-0.5796209851732232,-0.8454475216319378,-0.008898078537238327,-0.8555447645354827,0.0,0,Treino
1.1987348628836265,-0.5950528469630624,0.9870799504609289,-0.19755727819094462,0.821466070166246,1.5082584490449589,1.1004979911955723,-0.5055563112627791,-0.31185374063396715,-1.202361845205531,-0.489010583333006,-0.5404995701516881,-0.8106758337755023,-0.042174826062349506,-0.8551823038026494,0.0,0,Treino
1.1909776874637361,-0.6018286794715543,0.9870799504609289,-0.026151945661742258,0.821466070166246,1.4947476317110386,0.9824103536672255,-0.5231534253407258,-0.34566104641150375,-1.3856951508087862,-0.4861635616832045,-0.6311204698570986,-0.8404900799102183,-0.1429494062303658,-0.9472004833774454,0.0,0,Treino
1.1883919623237726,-0.6040872903077182,0.9870799504609289,-0.026151945661742258,0.821466070166246,1.4947476317110386,0.9824103536672255,-0.5519050160962891,-0.3943305164541935,-1.407718458447057,-0.4946795845079966,-0.6565210464949898,-0.9121003076096957,-0.13018963228263078,-0.9580752476885149,0.0,0,Treino
1.185806237183809,-0.6063459011438821,0.9870799504609289,-0.026151945661742258,0.821466070166246,1.4947476317110386,0.9824103536672255,-0.5632901077002671,-0.44707240204006415,-1.4469326732219,-0.5067356535229399,-0.7100467688967789,-0.975770871886281,-0.20874748832522122,-0.9712799703766284,0.0,0,Treino
