DiasParaEleicaoBR,DiasParaEleicaoUSA,Fed_Delta_21d,Selic_Delta_21d,Fed_Delta_63d,Selic_Delta_63d,Spread_BR_US,Spread_BR_US_Delta_21d,Dist_SMA_Cruzamento,MACD_Line,MACD_Signal,Dist_SMA_Cruzamento_lag1,Dist_SMA_Cruzamento_lag2,Dist_SMA_Cruzamento_lag3,SMA_50_Slope_lag2,Target_Real,Target_Previsto,Split
1.4583472470870629,-0.36425464618435077,-0.0010468810726381,-0.0021935070645008104,-0.05380034087497145,0.820723495687608,1.157213407302911,-0.001793971492013048,-0.3118363545503336,-0.1217663117997987,-0.1337910710483227,-0.3024689466820929,-0.2667720939315589,-0.22755986359671357,0.1327476990789396,0.0,0,Treino
1.45576368858542,-0.3665146412751119,-0.0010468810726381,-0.0021935070645008104,-0.025163908331441096,0.820723495687608,1.157213407302911,-0.001793971492013048,-0.33682007677215564,-0.11716586957057698,-0.13280838120557134,-0.31219576749190725,-0.30286366045799223,-0.26719611218276423,0.014638596656583265,0.0,0,Treino
1.4531801300837772,-0.36877463636587304,-0.0010468810726381,-0.0021935070645008104,-0.025163908331441096,0.820723495687608,1.157213407302911,-0.001793971492013048,-0.34836505087367503,-0.09081130231033097,-0.1263667406000947,-0.3371840831514124,-0.31259256092453974,-0.3032964538824701,0.11538930557856379,0.0,0,Treino
1.4505965715821343,-0.37103463145663423,0.05221135039734758,-0.0021935070645008104,-0.025163908331441096,0.41019126103539366,1.157213407302911,-0.02148948829790943,-0.3250815633872339,-0.056787468662960444,-0.1139121734266352,-0.3487311798797612,-0.33758621924635235,-0.31302771979877675,0.13106118887280763,0.0,0,Treino
1.4480130130804916,-0.37329462654739537,-0.0010468810726381,-0.0021935070645008104,-0.025163908331441096,0.41019126103539366,1.157213407302911,-0.001793971492013048,-0.2972260365695229,-0.02319142347629634,-0.09673906513327862,-0.32544341155606676,-0.3491357848181115,-0.3380274549885005,0.17689986127400995,0.0,0,Treino
1.4402623375755632,-0.38007461181967883,0.05221135039734758,0.017613861727941087,-0.025163908331441096,0.4184019057284378,1.1594645309257614,-0.001793971492013048,-0.24764287732411958,0.03388367144605117,-0.07075269929866733,-0.29758276329866673,-0.32584303742004717,-0.34957982867996384,0.11338594777030403,0.0,0,Treino
1.4376787790739203,-0.38233460691043997,-0.0010468810726381,0.03742123052038298,0.0034725242120892223,0.4266125504214819,1.1617156545486118,0.03759706211977972,-0.22763426273561943,0.04738546792461082,-0.04706622428800759,-0.247990487831505,-0.29797643237719046,-0.3262814179673337,-0.00012857426219923854,0.0,0,Treino
1.4350952205722776,-0.3845946020012011,-0.0010468810726381,0.03742123052038298,-0.025163908331441096,0.4266125504214819,1.1617156545486118,0.03759706211977972,-0.1998615560035567,0.028931970754099555,-0.032077023749826725,-0.22797819451477447,-0.24837355376316236,-0.2984080375386651,0.0393001885280085,0.0,0,Treino
1.4325116620706349,-0.3868545970919623,0.05221135039734758,0.9881749325576151,-0.13970963850556245,0.820723495687608,1.2810252065596894,0.9632863519969342,-0.1831960904246129,-0.035932034432472434,-0.034004983138712565,-0.20020038157009332,-0.2283569816896462,-0.24879309865969024,-0.09692030472159442,0.0,0,Treino
1.429928103568992,-0.38911459218272343,-0.0010468810726381,0.9881749325576151,0.14665468692974087,0.820723495687608,1.2697695884454367,0.9829818688028271,-0.15867410040149604,-0.03619297136934027,-0.035603345722381406,-0.18353185192499807,-0.20057322967023,-0.22877165982905678,-0.230854131047625,0.0,0,Treino
1.4221774280640636,-0.3958945774550069,-0.0010468810726381,0.9881749325576151,-0.025163908331441096,0.820723495687608,1.2697695884454367,0.9829818688028271,-0.14672225426931368,-0.041516765396692246,-0.03802448130291587,-0.159005353356996,-0.18390113618648837,-0.20098115256841403,-0.4503821966256309,0.0,0,Treino
1.4195938695624208,-0.398154572545768,-0.05430511254262386,0.9881749325576151,-0.025163908331441096,0.820723495687608,1.2697695884454367,1.0026773856087272,-0.1275102959795143,-0.0871794049759963,-0.04976024326514281,-0.1470513097916242,-0.15936939369563774,-0.18430500549201306,-0.24638047732781237,0.0,0,Treino
1.417010311060778,-0.40041456763652916,-0.0010468810726381,0.9881749325576151,0.0034725242120892223,0.820723495687608,1.2697695884454367,0.9829818688028271,-0.11109391658350506,-0.13491755165987537,-0.0693930942962481,-0.12783581924460585,-0.1474127942790093,-0.1597672984417999,-0.3115718724559675,0.0,0,Treino
1.4144267525591352,-0.40267456272729035,-0.0010468810726381,0.9881749325576151,-0.025163908331441096,0.820723495687608,1.2697695884454367,0.9829818688028271,-0.10798242478719347,-0.1622463116465736,-0.09096391816668045,-0.11141642157873803,-0.1281931953367528,-0.14780779194072688,-0.6325367850180614,0.0,0,Treino
1.4118431940574923,-0.4049345578180515,-0.0010468810726381,0.9881749325576151,0.0034725242120892223,0.820723495687608,1.2697695884454367,0.9829818688028271,-0.0938790513533206,-0.1513213076638962,-0.10587615489770931,-0.10830435771219843,-0.1117702870982551,-0.1285835200145248,-0.630938007332741,0.0,0,Treino
1.404092518552564,-0.41171454309033495,-0.0010468810726381,0.9881749325576151,-0.025163908331441096,0.820723495687608,1.2697695884454367,0.9829818688028271,-0.08923299652170218,-0.16107987298578588,-0.11990005782522041,-0.09419839127131024,-0.10865755785248207,-0.11215661876936929,-0.4225880687325473,0.0,0,Treino
1.4015089600509212,-0.4139745381810961,-0.05430511254262386,0.9881749325576151,-0.025163908331441096,0.820723495687608,1.2697695884454367,1.0026773856087272,-0.08074873784164552,-0.1751968608121138,-0.13414857787211146,-0.08955148222897207,-0.09454857546541162,-0.10904313270583768,-0.3854552285250883,0.0,0,Treino
1.3989254015492782,-0.4162345332718572,-0.05430511254262386,0.9881749325576151,-0.025163908331441096,0.820723495687608,1.2697695884454367,1.0026773856087272,-0.07431973358340165,-0.18442243978694492,-0.14752713265533884,-0.08106566365671086,-0.08990067288408805,-0.09493071991169263,-0.35256705089693213,0.0,0,Treino
1.3963418430476355,-0.4184945283626184,-0.05430511254262386,0.9881749325576151,-0.025163908331441096,0.820723495687608,1.2697695884454367,1.0026773856087272,-0.053238418608826596,-0.15105440566757888,-0.15106945135990327,-0.07463547737962438,-0.08141303998933903,-0.09028168725610435,-0.40702332907749905,0.0,0,Treino
1.3937582845459926,-0.42075452345337955,-0.05430511254262386,0.9881749325576151,-0.025163908331441096,0.820723495687608,1.2697695884454367,1.0026773856087272,-0.0289262371476625,-0.12776952227123123,-0.14890654829081143,-0.053550286453109365,-0.07498147889714613,-0.08179199070891534,-0.41359695573827704,0.0,0,Treino
1.3860076090410642,-0.427534508725663,-0.05430511254262386,0.9881749325576151,-0.025163908331441096,0.820723495687608,1.2697695884454367,1.0026773856087272,-0.018441108027081016,-0.09056078846786089,-0.1391915159121306,-0.029233635021878743,-0.053891779821448736,-0.07535886587016255,-0.22367781946191928,0.0,0,Treino
1.3834240505394215,-0.42979450381642414,-0.10756334401260961,0.9881749325576151,-0.05380034087497145,0.820723495687608,1.2720207120682876,1.022372902414627,-0.0019696913102528837,-0.06412767125548344,-0.12574714505846524,-0.01874657813461834,-0.029569929334034566,-0.054264039121120225,-0.12553050075805805,0.0,0,Treino
1.3808404920377786,-0.43205449890718534,-0.10756334401260961,0.9881749325576151,-0.05380034087497145,0.820723495687608,1.2720207120682876,1.022372902414627,-0.00544195755596035,-0.04492057719818903,-0.11086995277230319,-0.0022721330289228766,-0.019080630246687068,-0.02993627510672797,-0.0633900137703095,0.0,0,Treino
1.3782569335361359,-0.43431449399794647,-0.10756334401260961,0.9881749325576151,-0.05380034087497145,0.820723495687608,1.2720207120682876,1.022372902414627,-0.017304654097207592,-0.0130929777523761,-0.09213823933023033,-0.0057450376758452285,-0.0026026627988656984,-0.01944442568904412,-0.09674872187457034,0.0,0,Treino
1.3756733750344932,-0.4365744890887076,-0.05430511254262386,0.9881749325576151,0.0034725242120892223,0.820723495687608,1.2697695884454367,1.0026773856087272,-0.022193188963350124,0.025774200635556296,-0.06881226911922486,-0.01760991525948607,-0.0060763099750968455,-0.0029624518476674133,0.03486448649004017,0.0,0,Treino
1.3653391410279219,-0.4456144694517522,-0.10756334401260961,0.9881749325576151,-0.025163908331441134,0.820723495687608,1.2720207120682876,1.022372902414627,-0.05891318239633976,0.013524382126984468,-0.052780210388703015,-0.022499348918053122,-0.01794372434573497,-0.006436943593940615,0.21565405260410928,0.0,0,Treino
1.3627555825262792,-0.4478744645425134,-0.10756334401260961,0.9683675637651732,-0.025163908331441134,0.820723495687608,1.2720207120682876,1.0026773856087305,-0.06642390891506654,0.0350875128990648,-0.03532728032699994,-0.059226093586909875,-0.02283420339660731,-0.018307243364893044,0.16199456521001931,0.0,0,Treino
1.3601720240246362,-0.45013445963327453,-0.10756334401260961,0.9485601949727314,-0.025163908331441134,0.820723495687608,1.2720207120682876,0.9829818688028341,-0.05535311823936987,0.04589788031462393,-0.019045114043566305,-0.0667382010069256,-0.05956880047925188,-0.023198911469197732,0.05763324944101735,0.0,0,Treino
1.3575884655229935,-0.45239445472403567,-0.32059626989255247,0.9485601949727314,0.0034725242120892223,0.820723495687608,1.2810252065596894,1.0617639360264197,-0.021738551374551565,0.03104126234365631,-0.00920749769845482,-0.05566537488644532,-0.06708251403606007,-0.059942440069244304,0.1108253142241662,0.0,0,Treino
1.349837790018065,-0.45917443999631913,0.15872781333731895,-0.0021935070645008104,-0.05380034087497145,0.820723495687608,1.2720207120682876,-0.0608805219096987,-0.01686892655476239,0.02054260408523664,-0.0035903364534099055,-0.022044627740851922,-0.056007320474270136,-0.06745798048325839,-0.007106747383789859,0.0,0,Treino
1.3472542315164222,-0.46143443508708026,-0.10756334401260961,-0.0021935070645008104,-0.05380034087497145,0.820723495687608,1.2720207120682876,0.037597062119786716,-0.017295472374623443,0.001981079379430149,-0.003079768811244022,-0.01717410760538676,-0.022379384997099218,-0.05638009413886341,-0.1539203800355467,0.0,0,Treino
1.3446706730147795,-0.46369443017784145,-0.05430511254262386,-0.0021935070645008104,0.0034725242120892223,0.820723495687608,1.2697695884454367,0.017901545313886835,0.007324582762429608,-0.012469830310875634,-0.005772369482557444,-0.01760073184877594,-0.017507823513161425,-0.022743982486784897,-0.09252402228927703,0.0,0,Treino
1.3420871145131366,-0.4659544252686026,-0.05430511254262386,-0.0021935070645008104,0.0034725242120892223,0.41019126103539366,1.2697695884454367,0.017901545313886835,0.0328092418635285,-0.03623697586368149,-0.013026697825658632,0.0070238498631414285,-0.01793453897155268,-0.01787123654896373,-0.04186588705481533,0.0,0,Treino
1.3395035560114938,-0.4682144203593637,-0.05430511254262386,0.9881749325576151,-0.025163908331441096,0.820723495687608,1.3823257695879623,1.0026773856087272,0.04023943212548848,-0.06634201651579785,-0.02529047216002632,0.032513194502784844,0.006695307634019093,-0.018298055757412012,-0.09931818048525445,0.0,0,Treino
1.3317528805065655,-0.4749944056316472,-0.05430511254262386,0.9881749325576151,-0.025163908331441096,0.820723495687608,1.3823257695879623,1.0026773856087272,0.02973864807003151,-0.10300176809819571,-0.04296839416165362,0.039944750858861566,0.03219010205918244,0.006337779260202809,-0.11152681089045255,0.0,0,Treino
1.3291693220049225,-0.4772544007224083,-0.05430511254262386,0.9881749325576151,-0.025163908331441096,0.820723495687608,1.3823257695879623,1.0026773856087272,0.02404792627568287,-0.13789111921789182,-0.06459771988727175,0.029442036158452898,0.03962324732971705,0.03183877239770147,0.017703591333672376,0.0,0,Treino
1.3265857635032798,-0.4795143958131695,-0.05430511254262386,0.9881749325576151,0.0034725242120892223,0.820723495687608,1.3823257695879623,1.0026773856087272,0.03669449495227089,-0.14559283317735006,-0.08355390942662594,0.023750268083822152,0.029118287081480322,0.039273724936359534,-0.067800495078083,0.0,0,Treino
1.324002205001637,-0.48177439090393065,-0.05430511254262386,0.9881749325576151,0.0034725242120892223,0.820723495687608,1.3823257695879623,1.0026773856087272,0.04153538477484543,-0.15606628502035919,-0.100966383785035,0.036399161923354476,0.02342530207029532,0.0287662105499883,-0.03768338005490719,0.0,0,Treino
1.3214186464999942,-0.4840343859946918,-0.05430511254262386,0.9881749325576151,0.0034725242120892223,0.820723495687608,1.3823257695879623,1.0026773856087272,0.01898635882731588,-0.18419264349466044,-0.12093206485746692,0.041240941778468335,0.036076900324533645,0.023071841366967074,-0.12001806208274585,0.0,0,Treino
1.3136679709950658,-0.49081437126697525,-0.05430511254262386,0.9881749325576151,-0.025163908331441096,0.820723495687608,1.3823257695879623,1.0026773856087272,-0.00025307705161152716,-0.20967623349456146,-0.14237319338266488,0.018687770029741316,0.040919715383263694,0.03572651568515995,-0.038220609594758315,0.0,0,Treino
1.311084412493423,-0.4930743663577364,-0.0010468810726381,0.9881749325576151,0.003472524212089262,0.820723495687608,1.3800746459651119,0.9829818688028306,-0.02087871119229493,-0.2199588019342956,-0.1617326568101456,-0.0005552031583581652,0.0183617216216304,0.04057050820847126,-0.10021200689360824,0.0,0,Treino
1.3085008539917802,-0.4953343614484976,-0.0010468810726381,0.9881749325576151,0.032108956755619575,0.820723495687608,1.3800746459651119,0.9829818688028306,-0.045743637220410395,-0.23174504047830982,-0.1797494642727173,-0.021184629470770763,-0.0008853658376723487,0.01800702977762047,-0.16581801566881854,0.0,0,Treino
1.3059172954901372,-0.4975943565392587,0.05221135039734766,0.9881749325576151,0.003472524212089262,0.820723495687608,1.3800746459651119,0.9632863519969307,-0.06923819505551897,-0.23242587648134264,-0.19430901244604654,-0.046054127095031545,-0.021519202853866912,-0.0012447373490866577,-0.23263674112509317,0.0,0,Treino
1.3033337369884945,-0.49985435163001984,-0.0010468810726381,0.9881749325576151,-0.025163908331441096,0.820723495687608,1.3823257695879623,0.9829818688028271,-0.10483130557620654,-0.2500766175034864,-0.20974436512031536,-0.06955300457420072,-0.04639401773637646,-0.02188359120196969,-0.18115289765449202,0.0,0,Treino
1.2955830614835662,-0.5066343369023033,-0.0010468810726381,0.9881749325576151,-0.025163908331441096,0.820723495687608,1.3823257695879623,0.9829818688028271,-0.14275688992210972,-0.24920628948812287,-0.2219058815187187,-0.10515265914519725,-0.0698979194264083,-0.04676445405722534,-0.1320002972098226,0.0,0,Treino
1.2929995029819232,-0.5088943319930644,-0.05430511254262386,0.9881749325576151,0.0034725242120892223,0.820723495687608,1.3823257695879623,1.0026773856087272,-0.16313771746621486,-0.2557867814212988,-0.2330472179178894,-0.1430852163835598,-0.10550518543209406,-0.0702740704011157,-0.24327843183018893,0.0,0,Treino
1.2904159444802805,-0.5111543270838256,-0.0010468810726381,0.9881749325576151,-0.025163908331441096,0.820723495687608,1.3823257695879623,0.9829818688028271,-0.19763808521274387,-0.2452121848009375,-0.23969105941403335,-0.16346979108993415,-0.14344585289471284,-0.10588999382899264,-0.21979316454424905,0.0,0,Treino
1.2878323859786378,-0.5134143221745868,-0.0010468810726381,0.9881749325576151,0.0034725242120892223,0.820723495687608,1.3823257695879623,0.9829818688028271,-0.23150948593271878,-0.2446481570120742,-0.24488509655778387,-0.19797650197812477,-0.1638347859540239,-0.14383988604861425,-0.23626334761273637,0.0,0,Treino
1.2852488274769949,-0.515674317265348,-0.0010468810726381,0.9881749325576151,-0.025163908331441096,0.820723495687608,1.3823257695879623,0.9829818688028271,-0.2596511114654869,-0.2538681569418965,-0.25101886779807525,-0.2318541301996331,-0.1983488745985279,-0.1642337763995493,-0.15533532157362628,0.0,0,Treino
1.2774981519720665,-0.5224543025376314,0.26524427627729047,0.9881749325576151,0.003472524212089262,0.820723495687608,1.3800746459651119,0.8845042847733452,-0.30307640769889693,-0.2909419975965583,-0.2638816476748623,-0.26000092977340433,-0.2322337460744369,-0.19875625667504493,-0.2094529521684783,0.0,0,Treino
1.2749145934704238,-0.5247142976283925,-0.2673380384225667,0.9881749325576151,0.0034725242120892223,0.820723495687608,1.3935813877022152,1.0814594528323127,-0.3305503595121123,-0.3063425555301319,-0.27747671361708925,-0.3034342100610057,-0.2603865636146533,-0.23264936679635326,-0.21655086192899242,0.0,0,Treino
1.2723310349687809,-0.5269742927191536,-0.0010468810726381,0.9881749325576151,-0.025163908331441096,0.820723495687608,1.3823257695879623,0.9829818688028271,-0.35610860857661425,-0.300859286972224,-0.28717609884172557,-0.3309132131585909,-0.30382913021641217,-0.26080902931105543,-0.2565995005950713,0.0,0,Treino
1.2697474764671381,-0.5292342878099149,-0.05430511254262386,0.9881749325576151,-0.025163908331441096,0.820723495687608,1.3823257695879623,1.0026773856087272,-0.372173878424482,-0.29743781370171524,-0.2942013850046341,-0.35647616129168336,-0.3313140085012688,-0.3042621583817239,-0.3528977304717905,0.0,0,Treino
1.2594132424605669,-0.5382742681729594,-0.05430511254262386,0.9881749325576151,-0.05380034087497145,0.820723495687608,1.3823257695879623,1.0026773856087272,-0.3821549711444012,-0.29953746103914053,-0.3002721822079742,-0.3725443848553848,-0.3568824221567806,-0.3317537192407256,-0.26062617784560593,0.0,0,Treino
1.2568296839589241,-0.5405342632637206,-0.05430511254262386,-0.0021935070645008104,-0.025163908331441096,0.820723495687608,1.3823257695879623,0.017901545313886835,-0.38573294291926,-0.3041433346965454,-0.3061172052592344,-0.38252731267125206,-0.3729540812098344,-0.3573283495080868,-0.3531996061668882,0.0,0,Treino
1.2542461254572812,-0.5427942583544818,-0.05430511254262386,-0.0021935070645008104,-0.025163908331441096,0.820723495687608,1.3823257695879623,0.017901545313886835,-0.39334458091026814,-0.3494549265267001,-0.32051674503379696,-0.38610594228205036,-0.38293914343975693,-0.37340391616633867,-0.42706818834382765,2.0,0,Treino
1.2516625669556385,-0.5450542534452429,-0.05430511254262386,-0.0021935070645008104,-0.025163908331441096,0.820723495687608,1.3823257695879623,0.017901545313886835,-0.4279842601035917,-0.4175826381272283,-0.3466560631279232,-0.39371897972765,-0.38651853818454,-0.3833914061282672,-0.47277129422343805,2.0,0,Treino
1.2490790084539956,-0.5473142485360041,-0.05430511254262386,-0.0021935070645008104,-0.025163908331441096,0.820723495687608,1.3823257695879623,0.017901545313886835,-0.45220928662304843,-0.4239778367599032,-0.3689398783574042,-0.42836502767605034,-0.39413320334641955,-0.38697167115417463,-0.7456070348591783,2.0,0,Treino
1.2413283329490672,-0.5540942338082875,-0.05430511254262386,-0.0021935070645008104,-0.05380034087497145,0.820723495687608,1.3823257695879623,0.017901545313886835,-0.4658635853205428,-0.39339322082764805,-0.3802037056909202,-0.4525945081415084,-0.4287866588422913,-0.3945881877182692,-0.7671804439735854,0.0,0,Treino
1.2387447744474245,-0.5563542288990486,-0.05430511254262386,-0.0021935070645008104,-0.05380034087497145,0.820723495687608,1.3823257695879623,0.017901545313886835,-0.46731003620705164,-0.3677331703507741,-0.38370831682064094,-0.466251317280386,-0.4530213197262208,-0.42925006873028587,-0.5122869084317663,0.0,0,Treino
1.2361612159457815,-0.5586142239898099,-0.05430511254262386,-0.0021935070645008104,-0.05380034087497145,0.820723495687608,1.3823257695879623,0.017901545313886835,-0.4690856097932039,-0.32882810897406356,-0.37816327686718204,-0.46769803410733213,-0.466681048778566,-0.45349062194222794,-0.21997327842159944,0.0,0,Treino
1.2335776574441388,-0.560874219080571,-0.05430511254262386,-0.0021935070645008104,-0.025163908331441096,0.820723495687608,1.3800746459651119,0.017901545313886835,-0.46955862428733297,-0.2733622486467967,-0.361824695150751,-0.4694739341455057,-0.4681280749228573,-0.46715367217181275,-0.4114782557295603,0.0,0,Treino
1.2309940989424961,-0.5631342141713321,-0.10756334401260961,-0.0021935070645008104,-0.05380034087497145,0.820723495687608,1.3823257695879623,0.03759706211978322,-0.47158776346450376,-0.21356087192516732,-0.3359209113379208,-0.469947035606764,-0.4699043546598599,-0.46860105014082004,-0.3386409717568783,0.0,0,Treino
1.2232434234375675,-0.5699141994436155,-0.05430511254262386,-0.0021935070645008104,-0.025163908331441096,0.820723495687608,1.3800746459651119,0.017901545313886835,-0.4518087831874396,-0.13254447882851547,-0.2978123854599886,-0.4719765478558205,-0.47037755727324787,-0.47037776175606943,-0.10986491967472767,0.0,0,Treino
1.2206598649359248,-0.5721741945343767,-0.05430511254262386,-0.0021935070645008104,-0.05380034087497145,0.820723495687608,1.3823257695879623,0.017901545313886835,-0.4382844657444251,-0.08787821526898489,-0.25774052593933705,-0.45219393107045186,-0.4724075034450522,-0.4708510794222336,-0.015201852627105864,0.0,0,Treino
1.218076306434282,-0.5744341896251379,-0.05430511254262386,-0.0021935070645008104,-0.05380034087497145,0.820723495687608,1.3823257695879623,0.017901545313886835,-0.4480571360146081,-0.13032308424265188,-0.23479138283899137,-0.43866712708404604,-0.45262065700921483,-0.4728815191478264,0.06844529066834744,0.0,0,Treino
1.2154927479326392,-0.5766941847158991,-0.05430511254262386,-0.0021935070645008104,-0.05380034087497145,0.820723495687608,1.3823257695879623,0.017901545313886835,-0.4670314359599062,-0.1650156879654442,-0.2238768359952079,-0.4484415941302051,-0.4390909609052776,-0.4530898618095344,-0.1153972085778096,0.0,0,Treino
1.2129091894309965,-0.5789541798066602,-0.05430511254262386,-0.0021935070645008104,-0.05380034087497145,0.820723495687608,1.3823257695879623,0.017901545313886835,-0.4841225237374955,-0.20152234329513194,-0.22297924776845104,-0.46741938263752003,-0.4488675177952411,-0.43955687614409955,-0.3262709439142417,0.0,0,Treino
1.205158513926068,-0.5857341650789436,-0.0010468810726381,-0.0021935070645008104,-0.025163908331441096,0.8125128509945639,1.3800746459651119,-0.0017939714920095493,-0.4950989392484457,-0.2538070902351331,-0.2334810843180121,-0.48451361273497445,-0.4678493638755721,-0.449335810070833,-0.30684349957502005,0.0,0,Treino
1.2025749554244252,-0.5879941601697047,-0.0010468810726381,-0.0021935070645008104,-0.025163908331441096,0.8043022063015198,1.3800746459651119,-0.0017939714920095493,-0.48815611499040784,-0.2855515500757088,-0.24869467204687673,-0.49549204633915295,-0.4849472488291625,-0.4683222713287364,-0.34672536303915663,0.0,0,Treino
1.1999913969227824,-0.590254155260466,-0.05430511254262386,-0.0021935070645008104,-0.025163908331441096,0.8043022063015198,1.3800746459651119,0.017901545313886835,-0.48530842881076675,-0.3146475388131674,-0.2671093190601892,-0.4885479455927564,-0.4959280296929247,-0.48542431340038794,-0.5795891859185119,0.0,0,Treino
1.1974078384211395,-0.5925141503512271,0.26524427627729047,0.9881749325576151,0.11801825438621055,0.820723495687608,1.4926308271076376,0.8845042847733452,-0.4938256104723863,-0.34451198322661736,-0.28824971821655526,-0.48569973584545423,-0.48898244425320897,-0.49640776409159243,-0.5404602628630591,0.0,0,Treino
1.1948242799194968,-0.5947741454419883,-0.32059626989255247,0.9881749325576151,-0.19698250359262312,0.820723495687608,1.5061375688447407,1.1011549696382126,-0.5058835351329716,-0.38085097141911034,-0.3129601067035957,-0.49421848345240615,-0.486133625540378,-0.4894604899272914,-0.6310975459246607,0.0,0,Treino
1.1870736044145684,-0.6015541307142717,-0.0010468810726381,0.9881749325576151,-0.025163908331441096,0.820723495687608,1.4926308271076376,0.9829818688028306,-0.5234935276436509,-0.44656116074513913,-0.34682932196240923,-0.5062786250494841,-0.4946541945102568,-0.4866109785629567,-0.6565078236316951,0.0,0,Treino
1.1844900459129255,-0.6038141258050329,-0.0010468810726381,0.9881749325576151,-0.025163908331441096,0.820723495687608,1.4926308271076376,0.9829818688028306,-0.5522660042805009,-0.5475113687817241,-0.3955878373481388,-0.5238918552844095,-0.5067169146430316,-0.49513361919323395,-0.7100424253266364,0.0,0,Treino
1.1819064874112828,-0.606074120895794,-0.0010468810726381,0.9881749325576151,-0.025163908331441096,0.820723495687608,1.4926308271076376,0.9829818688028306,-0.5636593105082264,-0.6119658472056556,-0.44842608816251195,-0.5526696219487921,-0.5243339106996543,-0.5071992722122615,-0.9207189634589646,0.0,0,Treino
1.1793229289096399,-0.6083341159865552,-0.0010468810726381,0.9881749325576151,-0.025163908331441096,0.820723495687608,1.4926308271076376,0.9829818688028306,-0.5490990842137419,-0.6541185096421948,-0.49974232804037383,-0.5640650229181137,-0.5531178302352967,-0.524820551601746,-1.1707236426633327,0.0,0,Treino
1.1767393704079971,-0.6105941110773163,-0.0010468810726381,0.9881749325576151,-0.025163908331441096,0.820723495687608,1.4926308271076376,0.9829818688028306,-0.5567143889767464,-0.6763758687740321,-0.5455715791206287,-0.5495021196209174,-0.5645156676145014,-0.5536114695557365,-0.9878670147023006,0.0,0,Treino
