Close,High,Low,Open,Volume,Retorno_Diario,Alvo
PETR4.SA,PETR4.SA,PETR4.SA,PETR4.SA,PETR4.SA,,
3.5949158668518066,3.6938584116070787,3.5509414025161306,3.655380886367603,45583600,0.006153562606262097,0.0
4.260031223297119,4.301257227066256,4.108868772629385,4.108868772629385,39947800,0.05729870581123375,0.0
4.260031223297119,4.309502637506915,4.207811601048976,4.246289134671227,37071700,0.0,0.0
4.328741550445557,4.3727160258460485,4.29301222365552,4.314999461355765,47586300,0.016129066560046867,0.0
4.3040056228637695,4.375464272797168,4.260031149707381,4.3369864777310605,25592000,-0.005714346142758564,0.0
4.3040056228637695,4.309502563062586,4.196817910072208,4.298508944773489,34399300,0.011628032086419715,0.0
4.369967937469482,4.466162307395271,4.369967937469482,4.4386781268140245,49890300,0.01532579656850519,0.0
3.5619356632232666,3.6581300179477454,3.5591871931777606,3.630645841709743,45628800,-0.02993998095571404,0.0
3.523458242416382,3.6526334650545804,3.523458242416382,3.6169041370010975,42873400,-0.010802390734948264,0.0
3.372295379638672,3.380540526917793,3.3090818848760613,3.3255724415428096,42731300,0.028499188183789492,0.0
3.355803966522217,3.4300107973126615,3.3338167379836827,3.3915332784244456,45097600,-0.0048902635326748545,0.0
3.5564396381378174,3.570181729792403,3.4382582789690206,3.4739876124275026,66332200,0.049472895714463894,0.0
3.537200450897217,3.5839233997601943,3.5179616821096023,3.5619361605433304,32983300,-0.005409676305000999,0.0
3.5866715908050537,3.589420061020211,3.548193794118493,3.5619358830857326,35977500,0.01398595883795295,0.0
3.5564396381378174,3.5784271420503124,3.5262072461846086,3.572930200545039,19300700,0.003879091595353046,0.0
3.6333954334259033,3.6416405839992643,3.5756788551951555,3.5756788551951555,29930100,0.02639776432870966,0.0
3.6526334285736084,3.658130369192424,3.592168392309417,3.633394660624866,31397700,0.012185934404175702,0.0
3.658129930496216,3.7543240208125415,3.658129930496216,3.729588315211379,31300700,-0.014804158787281252,0.0
4.306753635406494,4.386457425061717,4.2820179313568545,4.356225043505773,46258800,-0.012602443984461198,0.0
4.312251091003418,4.342483740122964,4.240792697876658,4.28751564459909,40928300,0.0012764732005399182,0.0
4.39195442199707,4.39195442199707,4.26552794696342,4.287515182804796,50636700,0.03766210590543628,0.0
4.369967937469482,4.427684769111813,4.356226109287431,4.364471258618376,55361300,0.01532579656850519,0.0
4.367218017578125,4.367218017578125,4.284765770256135,4.290262446953084,27904700,0.012746689702133551,0.0
4.449672222137451,4.449672222137451,4.400200799562013,4.433181398467527,47066600,0.018880258376716474,0.0
4.213307857513428,4.375463910429553,4.210559387641642,4.361721823179142,45973000,-0.032197162204553265,0.0
4.22705078125,4.251786490773958,4.119862794015701,4.205063542141718,52811400,0.003261789596519682,0.0
4.20781135559082,4.350728387480984,4.180327179942296,4.260030974792787,30228000,-0.010981793695959086,0.0
5.889836311340332,5.975036781942405,5.8348679614065215,5.900829666796872,57891900,0.005631164963840307,0.0
6.145439147949219,6.17292280272669,6.019012134260977,6.062986610965466,61494800,0.0072071873525627606,0.0
5.190288543701172,5.394587606995516,5.157159335898328,5.286916365188115,63981900,-0.025906910096331615,0.0
7.191864013671875,7.285730997689327,7.081432422645273,7.263644679484006,82688000,-0.028709687245363158,0.0
7.1993889808654785,7.4316271763201005,7.081836280273412,7.124843272488922,121711900,0.01577695042334315,0.0
7.156382083892822,7.288270824966162,7.101906810735049,7.28253641299262,68761800,-0.005973687084690038,0.0
7.305473804473877,7.311208216675408,7.210858190603212,7.2538651883873975,70177600,0.02083339302363707,0.0
7.242395401000977,7.285402389819347,7.18791959017049,7.242395401000977,54763700,-0.008634402800030694,0.0
7.16498327255249,7.2223262951248675,7.121976279055004,7.210857471864955,53980700,-0.010688746493706658,0.0
7.124843120574951,7.193654416025309,7.070367306602915,7.11624150356982,46577300,-0.0056022673676444645,0.0
7.2137250900268555,7.253864880003812,7.076102484222756,7.096172379211234,50359400,0.01369875313592206,0.0
7.282536506652832,7.328410709303903,7.248131128096346,7.294005330747416,67021300,0.009538957441157514,0.0
7.3198089599609375,7.3198089599609375,7.1965218466841225,7.256731527011731,45336500,0.0051180592468098585,0.0
7.291139125823975,7.32267784955083,7.213726193147351,7.262467608514443,52931600,0.011938197134949258,0.0
7.273934841156006,7.328410110563685,7.199389131222586,7.239528918546894,59419200,0.024222868383217966,0.0
7.726942539215088,7.726942539215088,7.4545640197481,7.503305421751764,81125500,0.03454903869315351,0.0
7.69540548324585,7.747014102007428,7.65813234886752,7.701139895744619,63841800,-0.004081440467453179,0.0
7.672467231750488,7.6810688492112105,7.57211721549644,7.623725826533584,43379000,-0.002980772299172707,0.0
7.850228786468506,7.8559631975017945,7.69540351661447,7.701137927647759,58041900,0.023168760367251684,0.0
7.752747058868408,7.930509438044623,7.704005655507786,7.884635240395046,55114500,-0.01241769256051839,0.0
7.855963706970215,7.881768011429916,7.6896696042652355,7.79288682210404,46559400,0.013313558061169628,0.0
7.778550148010254,7.941977578312556,7.778550148010253,7.898970043206751,36602000,-0.009854113619602867,0.0
7.571585178375244,7.623425161397625,7.476543836198088,7.585985082105719,48439300,-0.003789095535774778,0.0
7.513983726501465,7.5917445173760845,7.467903379906371,7.53126371914436,35915100,0.009674972763769718,0.0
7.557182788848877,7.643583837055418,7.537022709063643,7.574462778761795,33892000,0.005749155696870956,0.0
7.925828456878662,7.9459885427791725,7.839427382463576,7.876868012839789,33286300,0.0025502150682781277,0.0
7.922945499420166,8.110146935603817,7.88550488259087,8.104386756196087,56472100,-0.02619504815685514,0.0
