DiasParaEleicaoBR,DiasParaEleicaoUSA,Fed_Delta_21d,Selic_Delta_21d,Fed_Delta_63d,Selic_Delta_63d,Spread_BR_US,Spread_BR_US_Delta_21d,Dist_SMA_Cruzamento,MACD_Line,MACD_Signal,Brent_Retorno_63d,Dist_SMA_Cruzamento_lag3,SMA_50_Slope_lag2,WTI_Retorno_63d_lag3,Target_Real,Target_Previsto,Split
1.3280211198818008,-0.48212230515486487,-0.05527186137452195,0.9870799504609289,0.0024156097597914476,0.821466070166246,1.3844092901506908,1.002091626588616,0.041460630385391176,-0.15526039337828354,-0.10026398028859776,0.41050513182873727,0.028810950972191184,-0.03690801345547253,0.39042165557548963,0.0,0,Treino
1.3254353947418374,-0.4843809159910288,-0.05527186137452195,0.9870799504609289,0.0024156097597914476,0.821466070166246,1.3844092901506908,1.002091626588616,0.018928191739379107,-0.18333339494319598,-0.12019182955037531,0.5358788735189858,0.023120888425598417,-0.11915940144548105,0.6985671764348806,0.0,0,Treino
1.3176782193219467,-0.4911567484995207,-0.05527186137452195,0.9870799504609289,-0.026151945661742258,0.821466070166246,1.3844092901506908,1.002091626588616,-0.00029700391217416303,-0.2087694231626422,-0.14159240383126856,0.5509218382955237,0.03576576554825033,-0.037442568286338615,0.8100572426926254,0.0,0,Treino
1.3150924941819833,-0.4934153593356846,-0.0021643483276650374,0.9870799504609289,0.0024156097597914875,0.821466070166246,1.3821574872617042,0.9824103536672255,-0.020907493550848345,-0.2190328713481024,-0.16091528755395118,0.553617879426303,0.040605973274990825,-0.09936934264767804,0.8709815946689796,0.0,0,Treino
1.3125067690420198,-0.49567397017184855,-0.0021643483276650374,0.9870799504609289,0.030983165181325194,0.821466070166246,1.3821574872617042,0.9824103536672255,-0.04575406405949803,-0.23079665937424051,-0.1788979754337923,0.41819001637295683,0.01806016036514476,-0.16491306841345477,1.0410898424855213,0.0,0,Treino
1.3099210439020563,-0.4979325810080125,0.05094316471919187,0.9870799504609289,0.0024156097597914875,0.821466070166246,1.3821574872617042,0.9627290807458315,-0.06923156051980137,-0.23147616958979864,-0.19342994123577256,0.5918215099181994,-0.001176446516366508,-0.23166404079779745,1.1128267948202253,0.0,0,Treino
1.3073353187620929,-0.5001911918441765,-0.0021643483276650374,0.9870799504609289,-0.026151945661742258,0.821466070166246,1.3844092901506908,0.9824103536672221,-0.10479859690751449,-0.2490934324851701,-0.20883598679087756,0.4037395186431705,-0.021799169634536895,-0.18023046914486576,1.2003653983357279,0.0,0,Treino
1.2995781433422025,-0.5069670243526683,-0.0021643483276650374,0.9870799504609289,-0.026151945661742258,0.821466070166246,1.3844092901506908,0.9824103536672221,-0.14269640007657683,-0.2482248986884589,-0.22097444533321572,0.3742133480598441,-0.046660487973839676,-0.1311262323063684,1.0578560279138083,0.0,0,Treino
1.296992418202239,-0.5092256351888322,-0.05527186137452195,0.9870799504609289,0.0024156097597914476,0.821466070166246,1.3844092901506908,1.002091626588616,-0.1630620447558226,-0.2547928306855536,-0.23209461890412184,0.5413144418309719,-0.07015191964269965,-0.2422946511321962,1.182547183297027,0.0,0,Treino
1.2944066930622755,-0.5114842460249962,-0.0021643483276650374,0.9870799504609289,-0.026151945661742258,0.821466070166246,1.3844092901506908,0.9824103536672221,-0.19753708990718102,-0.24423764337823572,-0.23872572942191345,0.3352658054118841,-0.10574006705775942,-0.21883289817171056,0.9165027068416252,0.0,0,Treino
1.291820967922312,-0.5137428568611602,-0.0021643483276650374,0.9870799504609289,0.0024156097597914476,0.821466070166246,1.3844092901506908,0.9824103536672221,-0.23138389471953355,-0.24367518266065882,-0.2439099198866215,0.07924332140438804,-0.14366036469474308,-0.235286590510368,0.7446537098367351,0.0,0,Treino
1.2892352427823486,-0.5160014676973241,-0.0021643483276650374,0.9870799504609289,-0.026151945661742258,0.821466070166246,1.3844092901506908,0.9824103536672221,-0.2595048879516858,-0.2528775952504711,-0.25003200986328383,0.3230820124780455,-0.16403809752429377,-0.15443831848027703,0.8431713584746188,0.0,0,Treino
1.281478067362458,-0.5227773002058159,0.2633732169066193,0.9870799504609289,0.0024156097597914875,0.821466070166246,1.3821574872617042,0.8840039890602692,-0.30289845194004145,-0.2898821843944754,-0.2628704640061621,0.23307724524681786,-0.19853360554506402,-0.20850558583387174,0.6215562171739722,0.0,0,Treino
1.2788923422224945,-0.5250359110419799,-0.2677019135619494,0.9870799504609289,0.0024156097597914476,0.821466070166246,1.3956683045956244,1.0808167182741781,-0.33035209070484706,-0.30525382814008956,-0.2764398148003537,0.47043486251733974,-0.23240050033101461,-0.2155929920926484,0.3829639557287034,0.0,0,Treino
1.276306617082531,-0.5272945218781439,-0.0021643483276650374,0.9870799504609289,-0.026151945661742258,0.821466070166246,1.3844092901506908,0.9824103536672221,-0.35589131957159853,-0.29978056527178665,-0.28612079278196983,0.16209776888015334,-0.2605381849470277,-0.2556053524075133,0.6044869903186698,0.0,0,Treino
1.2737208919425675,-0.5295531327143078,-0.05527186137452195,0.9870799504609289,-0.026151945661742258,0.821466070166246,1.3844092901506908,1.002091626588616,-0.3719450501715607,-0.29636576888795246,-0.29313279702170497,0.36005441924703135,-0.30395750544503575,-0.3518020736431689,0.5226208029939755,0.0,0,Treino
1.2633779913827137,-0.5385875760589636,-0.05527186137452195,0.9870799504609289,-0.054719501083276,0.821466070166246,1.3844092901506908,1.002091626588616,-0.3819184393359022,-0.2984612189756332,-0.2991920612004814,-0.3519502062357383,-0.33142743948146336,-0.25962375389212905,0.7134066410316198,0.0,0,Treino
1.2607922662427502,-0.5408461868951275,-0.05527186137452195,-0.002469071582587093,-0.026151945661742258,0.821466070166246,1.3844092901506908,0.018027980519067323,-0.3854935501664573,-0.3030586136436217,-0.30502602341229046,-0.4013951290713891,-0.3569818273103825,-0.3521057683816572,0.29473521109836015,0.0,0,Treino
1.2582065411027867,-0.5431047977312915,-0.05527186137452195,-0.002469071582587093,-0.026151945661742258,0.821466070166246,1.3844092901506908,0.018027980519067323,-0.39309939974756564,-0.34828552019760356,-0.3193983951875831,-0.10582491503775283,-0.3730450866982374,-0.42590166516330114,0.37447828818784634,2.0,0,Treino
1.2556208159628233,-0.5453634085674555,-0.05527186137452195,-0.002469071582587093,-0.026151945661742258,0.821466070166246,1.3844092901506908,0.018027980519067323,-0.4277136299476598,-0.4162854953078395,-0.34548834731864714,-0.06467897955347733,-0.3830243956274166,-0.4715573145775343,-0.18906515622624484,2.0,0,Treino
