DiasParaEleicaoBR,DiasParaEleicaoUSA,Fed_Delta_21d,Selic_Delta_21d,Fed_Delta_63d,Selic_Delta_63d,Spread_BR_US,Spread_BR_US_Delta_21d,Dist_SMA_Cruzamento,MACD_Signal,Dist_SMA_Cruzamento_lag3,SMA_50_Slope_lag2,Target_Real,Target_Previsto,Split
1.3860076090410642,-0.427534508725663,-0.05430511254262386,0.9881749325576151,-0.025163908331441096,0.820723495687608,1.2697695884454367,1.0026773856087272,-0.018441108027081016,-0.1391915159121306,-0.07535886587016255,-0.22367781946191928,0.0,0,Treino
1.3834240505394215,-0.42979450381642414,-0.10756334401260961,0.9881749325576151,-0.05380034087497145,0.820723495687608,1.2720207120682876,1.022372902414627,-0.0019696913102528837,-0.12574714505846524,-0.054264039121120225,-0.12553050075805805,0.0,0,Treino
1.3808404920377786,-0.43205449890718534,-0.10756334401260961,0.9881749325576151,-0.05380034087497145,0.820723495687608,1.2720207120682876,1.022372902414627,-0.00544195755596035,-0.11086995277230319,-0.02993627510672797,-0.0633900137703095,0.0,0,Treino
1.3782569335361359,-0.43431449399794647,-0.10756334401260961,0.9881749325576151,-0.05380034087497145,0.820723495687608,1.2720207120682876,1.022372902414627,-0.017304654097207592,-0.09213823933023033,-0.01944442568904412,-0.09674872187457034,0.0,0,Treino
1.3756733750344932,-0.4365744890887076,-0.05430511254262386,0.9881749325576151,0.0034725242120892223,0.820723495687608,1.2697695884454367,1.0026773856087272,-0.022193188963350124,-0.06881226911922486,-0.0029624518476674133,0.03486448649004017,0.0,0,Treino
1.3653391410279219,-0.4456144694517522,-0.10756334401260961,0.9881749325576151,-0.025163908331441134,0.820723495687608,1.2720207120682876,1.022372902414627,-0.05891318239633976,-0.052780210388703015,-0.006436943593940615,0.21565405260410928,0.0,0,Treino
1.3627555825262792,-0.4478744645425134,-0.10756334401260961,0.9683675637651732,-0.025163908331441134,0.820723495687608,1.2720207120682876,1.0026773856087305,-0.06642390891506654,-0.03532728032699994,-0.018307243364893044,0.16199456521001931,0.0,0,Treino
1.3601720240246362,-0.45013445963327453,-0.10756334401260961,0.9485601949727314,-0.025163908331441134,0.820723495687608,1.2720207120682876,0.9829818688028341,-0.05535311823936987,-0.019045114043566305,-0.023198911469197732,0.05763324944101735,0.0,0,Treino
1.3575884655229935,-0.45239445472403567,-0.32059626989255247,0.9485601949727314,0.0034725242120892223,0.820723495687608,1.2810252065596894,1.0617639360264197,-0.021738551374551565,-0.00920749769845482,-0.059942440069244304,0.1108253142241662,0.0,0,Treino
1.349837790018065,-0.45917443999631913,0.15872781333731895,-0.0021935070645008104,-0.05380034087497145,0.820723495687608,1.2720207120682876,-0.0608805219096987,-0.01686892655476239,-0.0035903364534099055,-0.06745798048325839,-0.007106747383789859,0.0,0,Treino
1.3472542315164222,-0.46143443508708026,-0.10756334401260961,-0.0021935070645008104,-0.05380034087497145,0.820723495687608,1.2720207120682876,0.037597062119786716,-0.017295472374623443,-0.003079768811244022,-0.05638009413886341,-0.1539203800355467,0.0,0,Treino
1.3446706730147795,-0.46369443017784145,-0.05430511254262386,-0.0021935070645008104,0.0034725242120892223,0.820723495687608,1.2697695884454367,0.017901545313886835,0.007324582762429608,-0.005772369482557444,-0.022743982486784897,-0.09252402228927703,0.0,0,Treino
1.3420871145131366,-0.4659544252686026,-0.05430511254262386,-0.0021935070645008104,0.0034725242120892223,0.41019126103539366,1.2697695884454367,0.017901545313886835,0.0328092418635285,-0.013026697825658632,-0.01787123654896373,-0.04186588705481533,0.0,0,Treino
1.3395035560114938,-0.4682144203593637,-0.05430511254262386,0.9881749325576151,-0.025163908331441096,0.820723495687608,1.3823257695879623,1.0026773856087272,0.04023943212548848,-0.02529047216002632,-0.018298055757412012,-0.09931818048525445,0.0,0,Treino
1.3317528805065655,-0.4749944056316472,-0.05430511254262386,0.9881749325576151,-0.025163908331441096,0.820723495687608,1.3823257695879623,1.0026773856087272,0.02973864807003151,-0.04296839416165362,0.006337779260202809,-0.11152681089045255,0.0,0,Treino
1.3291693220049225,-0.4772544007224083,-0.05430511254262386,0.9881749325576151,-0.025163908331441096,0.820723495687608,1.3823257695879623,1.0026773856087272,0.02404792627568287,-0.06459771988727175,0.03183877239770147,0.017703591333672376,0.0,0,Treino
1.3265857635032798,-0.4795143958131695,-0.05430511254262386,0.9881749325576151,0.0034725242120892223,0.820723495687608,1.3823257695879623,1.0026773856087272,0.03669449495227089,-0.08355390942662594,0.039273724936359534,-0.067800495078083,0.0,0,Treino
1.324002205001637,-0.48177439090393065,-0.05430511254262386,0.9881749325576151,0.0034725242120892223,0.820723495687608,1.3823257695879623,1.0026773856087272,0.04153538477484543,-0.100966383785035,0.0287662105499883,-0.03768338005490719,0.0,0,Treino
1.3214186464999942,-0.4840343859946918,-0.05430511254262386,0.9881749325576151,0.0034725242120892223,0.820723495687608,1.3823257695879623,1.0026773856087272,0.01898635882731588,-0.12093206485746692,0.023071841366967074,-0.12001806208274585,0.0,0,Treino
1.3136679709950658,-0.49081437126697525,-0.05430511254262386,0.9881749325576151,-0.025163908331441096,0.820723495687608,1.3823257695879623,1.0026773856087272,-0.00025307705161152716,-0.14237319338266488,0.03572651568515995,-0.038220609594758315,0.0,0,Treino
1.311084412493423,-0.4930743663577364,-0.0010468810726381,0.9881749325576151,0.003472524212089262,0.820723495687608,1.3800746459651119,0.9829818688028306,-0.02087871119229493,-0.1617326568101456,0.04057050820847126,-0.10021200689360824,0.0,0,Treino
1.3085008539917802,-0.4953343614484976,-0.0010468810726381,0.9881749325576151,0.032108956755619575,0.820723495687608,1.3800746459651119,0.9829818688028306,-0.045743637220410395,-0.1797494642727173,0.01800702977762047,-0.16581801566881854,0.0,0,Treino
1.3059172954901372,-0.4975943565392587,0.05221135039734766,0.9881749325576151,0.003472524212089262,0.820723495687608,1.3800746459651119,0.9632863519969307,-0.06923819505551897,-0.19430901244604654,-0.0012447373490866577,-0.23263674112509317,0.0,0,Treino
1.3033337369884945,-0.49985435163001984,-0.0010468810726381,0.9881749325576151,-0.025163908331441096,0.820723495687608,1.3823257695879623,0.9829818688028271,-0.10483130557620654,-0.20974436512031536,-0.02188359120196969,-0.18115289765449202,0.0,0,Treino
1.2955830614835662,-0.5066343369023033,-0.0010468810726381,0.9881749325576151,-0.025163908331441096,0.820723495687608,1.3823257695879623,0.9829818688028271,-0.14275688992210972,-0.2219058815187187,-0.04676445405722534,-0.1320002972098226,0.0,0,Treino
1.2929995029819232,-0.5088943319930644,-0.05430511254262386,0.9881749325576151,0.0034725242120892223,0.820723495687608,1.3823257695879623,1.0026773856087272,-0.16313771746621486,-0.2330472179178894,-0.0702740704011157,-0.24327843183018893,0.0,0,Treino
1.2904159444802805,-0.5111543270838256,-0.0010468810726381,0.9881749325576151,-0.025163908331441096,0.820723495687608,1.3823257695879623,0.9829818688028271,-0.19763808521274387,-0.23969105941403335,-0.10588999382899264,-0.21979316454424905,0.0,0,Treino
1.2878323859786378,-0.5134143221745868,-0.0010468810726381,0.9881749325576151,0.0034725242120892223,0.820723495687608,1.3823257695879623,0.9829818688028271,-0.23150948593271878,-0.24488509655778387,-0.14383988604861425,-0.23626334761273637,0.0,0,Treino
1.2852488274769949,-0.515674317265348,-0.0010468810726381,0.9881749325576151,-0.025163908331441096,0.820723495687608,1.3823257695879623,0.9829818688028271,-0.2596511114654869,-0.25101886779807525,-0.1642337763995493,-0.15533532157362628,0.0,0,Treino
1.2774981519720665,-0.5224543025376314,0.26524427627729047,0.9881749325576151,0.003472524212089262,0.820723495687608,1.3800746459651119,0.8845042847733452,-0.30307640769889693,-0.2638816476748623,-0.19875625667504493,-0.2094529521684783,0.0,0,Treino
1.2749145934704238,-0.5247142976283925,-0.2673380384225667,0.9881749325576151,0.0034725242120892223,0.820723495687608,1.3935813877022152,1.0814594528323127,-0.3305503595121123,-0.27747671361708925,-0.23264936679635326,-0.21655086192899242,0.0,0,Treino
1.2723310349687809,-0.5269742927191536,-0.0010468810726381,0.9881749325576151,-0.025163908331441096,0.820723495687608,1.3823257695879623,0.9829818688028271,-0.35610860857661425,-0.28717609884172557,-0.26080902931105543,-0.2565995005950713,0.0,0,Treino
