Date,Close,High,Low,Open,Volume,Retorno_Diario,Ticker,DiasParaEleicaoBR,DiasParaEleicaoUSA,Petroleo_Brent,Petroleo_WTI,Alvo
2015-01-02,7.1636457443237305,7.412180675686666,7.128140971890932,7.257629533358267,20142053,,BBDC4.SA,1395,676,56.41999816894531,52.689998626708984,1.0
2015-01-05,7.178426265716553,7.266197060892941,6.961087605989369,7.044679202646628,19878785,0.0020632680509828916,BBDC4.SA,1392,673,53.11000061035156,50.040000915527344,1.0
2015-01-06,7.414566516876221,7.414566516876222,7.134535504155859,7.190959219518172,26416610,0.03289582457473306,BBDC4.SA,1391,672,51.099998474121094,47.93000030517578,1.0
2015-01-07,7.709230899810791,7.794912080510668,7.443827436902681,7.510701210770042,27833207,0.039741282550218804,BBDC4.SA,1390,671,51.150001525878906,48.650001525878906,-1.0
2015-01-08,7.748930931091309,7.817894251280678,7.585927597910877,7.73221313589018,15119805,0.0051496746947210514,BBDC4.SA,1389,670,50.959999084472656,48.790000915527344,-1.0
2015-01-09,7.412476539611816,7.717585760374891,7.372770625222184,7.673700142255319,16378492,-0.04341945933851654,BBDC4.SA,1388,669,50.11000061035156,48.36000061035156,1.0
2015-01-12,7.280826091766357,7.445919184450438,7.230671131631003,7.356058277760221,16489207,-0.017760656258664298,BBDC4.SA,1385,666,47.43000030517578,46.06999969482422,1.0
2015-01-13,7.303811550140381,7.508611051259041,7.303811550140381,7.335159092176773,21003287,0.003156984947081387,BBDC4.SA,1384,665,46.59000015258789,45.88999938964844,1.0
2015-01-14,7.381133079528809,7.491891460957607,7.17842372017462,7.209770240043853,19433117,0.010586462815698194,BBDC4.SA,1383,664,48.689998626708984,48.47999954223633,1.0
2015-01-15,7.305896282196045,7.588017343519135,7.305896282196045,7.395757102352128,25751297,-0.010193122996444703,BBDC4.SA,1382,663,47.66999816894531,46.25,1.0
2015-01-16,7.376950263977051,7.399937871662371,7.251562712108679,7.345603248905479,33012089,0.009725566725353074,BBDC4.SA,1381,662,47.689998626708984,48.689998626708984,1.0
2015-01-19,7.222303867340088,7.450090793921176,7.167969259146188,7.3351527863007515,16290226,-0.020963459302705156,BBDC4.SA,1378,659,47.689998626708984,48.689998626708984,1.0
2015-01-20,7.199321269989014,7.366504404933047,7.176333652486476,7.356055395446778,13588666,-0.0031821698135692245,BBDC4.SA,1377,658,47.9900016784668,46.38999938964844,1.0
2015-01-21,7.374862194061279,7.427106721585239,7.167972665199867,7.3079884463719385,21723447,0.0243829824353059,BBDC4.SA,1376,657,49.029998779296875,47.779998779296875,1.0
2015-01-22,7.456362247467041,7.596378002552776,7.402027623577673,7.460541951247284,22345393,0.01105106119425403,BBDC4.SA,1375,656,48.52000045776367,46.310001373291016,1.0
2015-01-23,7.391580104827881,7.596379530231039,7.268282631649314,7.460543451608083,15717515,-0.008688169980095473,BBDC4.SA,1374,655,48.790000915527344,45.59000015258789,1.0
