Date,Close,High,Low,Open,Volume,Retorno_Diario,Ticker,DiasParaEleicaoBR,DiasParaEleicaoUSA,Alvo
2016-03-10,22.89193344116211,23.13404436573756,22.661136804946963,22.94623995370993,134054400,0.0004943299603301643,AAPL,962,243,1.0
2016-03-11,23.138578414916992,23.14310309596492,22.966611187679444,23.134052007550462,109632800,0.010774318140877925,AAPL,961,242,1.0
2016-03-14,23.197406768798828,23.28565444495634,23.029965957093875,23.059382424585884,100304400,0.0025424359624406367,AAPL,958,239,1.0
2016-03-15,23.66352081298828,23.79928363696549,23.498341530832064,23.523231583298315,160270800,0.020093368574990444,AAPL,957,238,1.0
2016-03-16,23.978046417236328,24.054978075986174,23.665789922427244,23.6703163295999,153214000,0.013291581026074972,AAPL,956,237,1.0
2016-03-17,23.939573287963867,24.091175081967798,23.749503949996402,23.876215691096046,137682800,-0.0016045147549971217,AAPL,955,236,1.0
2016-03-18,23.966732025146484,24.097970211506816,23.80155441672617,24.061765859551475,176820800,0.0011344703957723024,AAPL,954,235,1.0
2016-03-21,23.964468002319336,24.358180793260605,23.79023759809888,23.96899268267387,142010800,-9.44652289169845e-05,AAPL,951,232,1.0
2016-03-22,24.14774513244629,24.27672008745704,23.806073971295017,23.815125057334843,129777600,0.007647869759062287,AAPL,950,231,1.0
2016-03-23,24.014249801635742,24.22694606118785,23.962208201735915,24.093446392792263,102814000,-0.005528273140135709,AAPL,949,230,1.0
2016-03-24,23.910165786743164,24.041403982801047,23.733673873715702,23.864912069773585,104532000,-0.0043342605224956365,AAPL,948,229,1.0
2016-03-28,23.801549911499023,24.02782188943492,23.772133449523714,23.984829661205282,77645600,-0.004542665082831077,AAPL,944,225,1.0
2016-03-29,24.364973068237305,24.389863130469006,23.731410672679043,23.733673876423374,124760400,0.023671700323434797,AAPL,943,224,1.0
2016-03-30,24.790355682373047,24.984949708411346,24.5731348053271,24.58444909398996,182404400,0.017458776291046973,AAPL,942,223,1.0
2016-03-31,24.66138458251953,24.867292929364638,24.63649452463016,24.826563900665512,103553600,-0.005202470731197284,AAPL,941,222,1.0
2016-04-01,24.88765525817871,24.88991846140795,24.48262819605761,24.613866362261415,103496000,0.009175100242326373,AAPL,940,221,1.0
