Date,Close,High,Low,Open,Volume,Retorno_Diario,Ticker,DiasParaEleicaoBR,DiasParaEleicaoUSA,Petroleo_Brent,Petroleo_WTI,Alvo
2015-01-02,9.982888221740723,10.297199107754823,9.879681101249224,10.179918939761153,5658400,,VALE3.SA,1395,676,56.41999816894531,52.689998626708984,1.0
2015-01-05,9.83276653289795,9.912517064090077,9.621662817231583,9.738942957527273,8603000,-0.01503790140771466,VALE3.SA,1392,673,53.11000061035156,50.040000915527344,1.0
2015-01-06,10.226828575134277,10.381638335118666,9.884370756801617,9.884370756801617,9879900,0.04007641602369949,VALE3.SA,1391,672,51.099998474121094,47.93000030517578,-1.0
2015-01-07,10.60212516784668,10.700640059047204,10.306578704692132,10.470771084802827,6130900,0.03669726053929434,VALE3.SA,1390,671,51.150001525878906,48.650001525878906,-1.0
2015-01-08,10.714713096618652,10.73347745274479,10.372255320634839,10.681874802315605,4667300,0.010619373662312581,VALE3.SA,1389,670,50.959999084472656,48.790000915527344,-1.0
2015-01-09,10.484846115112305,10.719406426883154,10.456699128237245,10.597434957389122,3577300,-0.021453395852371382,VALE3.SA,1388,669,50.11000061035156,48.36000061035156,-1.0
2015-01-12,10.620891571044922,10.625582885068905,10.287816328332102,10.372258191210467,4735200,0.012975436590960454,VALE3.SA,1385,666,47.43000030517578,46.06999969482422,-1.0
2015-01-13,10.559905052185059,10.850759329687858,10.559905052185059,10.649038218738232,6096400,-0.005742127998569102,VALE3.SA,1384,665,46.59000015258789,45.88999938964844,-1.0
2015-01-14,9.710795402526855,10.320651738239537,9.706104089818123,10.226827273617705,10902600,-0.08040883374065044,VALE3.SA,1383,664,48.689998626708984,48.47999954223633,-1.0
2015-01-15,9.823385238647461,9.973503681738961,9.593516260816537,9.757707748712553,5822800,0.01159429598231565,VALE3.SA,1382,663,47.66999816894531,46.25,-1.0
2015-01-16,10.26435661315918,10.423857661995983,9.781163048838616,9.874986616240252,4004300,0.04488996041576754,VALE3.SA,1381,662,47.689998626708984,48.689998626708984,-1.0
2015-01-19,10.156458854675293,10.170532792083879,9.99226649734724,10.062635289613809,2139300,-0.010511887159645128,VALE3.SA,1378,659,47.689998626708984,48.689998626708984,-1.0
2015-01-20,10.198680877685547,10.35818193983436,10.095474676497211,10.35818193983436,2060900,0.004157159854078163,VALE3.SA,1377,658,47.9900016784668,46.38999938964844,-1.0
2015-01-21,10.358182907104492,10.452007385874671,10.090784305818989,10.259668009694694,2841600,0.015639476451109635,VALE3.SA,1376,657,49.029998779296875,47.779998779296875,-1.0
2015-01-22,10.278432846069336,10.728789112400417,10.20806493111102,10.484846172086772,4077500,-0.0076992327467453325,VALE3.SA,1375,656,48.52000045776367,46.310001373291016,-1.0
2015-01-23,9.626354217529297,10.72878772526334,9.602897652391528,10.484844816489348,7374000,-0.06344144465461055,VALE3.SA,1374,655,48.790000915527344,45.59000015258789,-1.0
2015-01-26,9.185379028320312,9.43401320661849,9.180687716113596,9.387100979327622,5010900,-0.0458091588200632,VALE3.SA,1371,652,48.15999984741211,45.150001525878906,-1.0
2015-01-27,8.913290977478027,9.166616518962226,8.716260299026928,9.086865984951626,5926800,-0.02962186426965996,VALE3.SA,1370,651,49.599998474121094,46.22999954223633,1.0
2015-01-28,8.861686706542969,9.077482620038506,8.749097884414333,8.781936179021466,4019900,-0.0057895867043330496,VALE3.SA,1369,650,48.470001220703125,44.45000076293945,1.0
2015-01-29,8.467625617980957,9.011805387508769,8.401949026934084,8.913290500938459,8705800,-0.0444679553240197,VALE3.SA,1368,649,49.130001068115234,44.529998779296875,1.0
2015-01-30,8.730332374572754,8.763170664840954,8.279976250787488,8.303432811533561,7360500,0.03102484314303422,VALE3.SA,1367,648,52.9900016784668,48.2400016784668,1.0
2015-02-02,9.260440826416016,9.297970439799379,8.74909928483236,8.889836006102389,6374000,0.060720305837062005,VALE3.SA,1364,645,54.75,49.56999969482422,1.0
2015-02-03,9.790545463562012,9.954736926679642,9.443395497831224,9.541911270478169,10130700,0.057243995948209836,VALE3.SA,1363,644,57.90999984741211,53.04999923706055,1.0
2015-02-04,9.640426635742188,9.931281761125788,9.457469913431973,9.776472020376437,7812700,-0.015333040266094389,VALE3.SA,1362,643,54.15999984741211,48.45000076293945,1.0
2015-02-05,9.593515396118164,9.931281862629922,9.58413277057651,9.64511804704442,4582200,-0.004866095806392856,VALE3.SA,1361,642,56.56999969482422,50.47999954223633,1.0
2015-02-06,9.57944393157959,9.677958840877963,9.363647962276989,9.480928127504566,4462400,-0.0014667683281425203,VALE3.SA,1360,641,57.79999923706055,51.689998626708984,1.0
2015-02-09,10.128311157226562,10.254973900602982,9.480924398709067,9.499689647258004,4581800,0.057296355567944435,VALE3.SA,1357,638,58.34000015258789,52.86000061035156,-1.0
2015-02-10,9.570058822631836,10.137695140460691,9.570058822631836,9.982885398284898,5708600,-0.05511800792143051,VALE3.SA,1356,637,56.43000030517578,50.02000045776367,1.0
2015-02-11,9.898443222045898,9.935972828124381,9.537220204305262,9.537220204305262,5888600,0.03431372842113367,VALE3.SA,1355,636,54.65999984741211,48.84000015258789,1.0
2015-02-12,10.12362289428711,10.25966830291437,9.978195753335937,10.179917762113423,5681000,0.022748998725343972,VALE3.SA,1354,635,57.04999923706055,51.209999084472656,-1.0
2015-02-13,10.545831680297852,10.649038792852997,10.231520818453422,10.269050433534401,7381400,0.04170530554323593,VALE3.SA,1353,634,57.38999938964844,52.779998779296875,-1.0
2015-02-18,10.653725624084473,10.789770992174075,10.639652582403688,10.649035206708412,5872100,0.010230956368115773,VALE3.SA,1348,629,60.529998779296875,52.13999938964844,-1.0
2015-02-19,10.367563247680664,10.7334766656847,10.330033643403933,10.7334766656847,4910700,-0.026860310327205372,VALE3.SA,1347,628,60.209999084472656,51.15999984741211,-1.0
2015-02-20,10.611506462097168,10.65372648532888,10.297195680690505,10.419166227406786,2589100,0.023529464792132027,VALE3.SA,1346,627,60.220001220703125,50.34000015258789,-1.0
2015-02-23,10.142388343811035,10.45200788587702,10.029798605990145,10.367566029899645,5798700,-0.04420843731865576,VALE3.SA,1343,624,58.900001525878906,49.45000076293945,-1.0
2015-02-24,10.339418411254883,10.456698560775779,10.128313784206659,10.156460769554245,7130600,0.019426397487932512,VALE3.SA,1342,623,58.65999984741211,49.279998779296875,-1.0
2015-02-25,10.386330604553223,10.44262547462827,10.226829516579956,10.24090345779287,4870400,0.004537217803979532,VALE3.SA,1341,622,61.630001068115234,50.9900016784668,-1.0
2015-02-26,9.96881103515625,10.292504444011652,9.795236049313099,10.259666150824769,7354500,-0.04019894853086403,VALE3.SA,1340,621,60.04999923706055,48.16999816894531,-1.0
2015-02-27,9.96881103515625,10.1470764387892,9.903134448782486,10.015723266041674,5026500,0.0,VALE3.SA,1339,620,62.58000183105469,49.7599983215332,-1.0
2015-03-02,9.645118713378906,9.968812158717016,9.565368180318112,9.926591235639155,4685300,-0.03247050431950238,VALE3.SA,1336,617,59.540000915527344,49.59000015258789,-1.0
2015-03-03,9.753015518188477,9.907825245710056,9.673264998266673,9.715485019612254,4441700,0.011186674629510174,VALE3.SA,1335,616,61.02000045776367,50.52000045776367,-1.0
2015-03-04,9.565367698669434,9.696721774383821,9.424631892014075,9.607588619621328,6035800,-0.01923997959083501,VALE3.SA,1334,615,60.54999923706055,51.529998779296875,-1.0
2015-03-05,9.147850036621094,9.560675695854185,9.096246493675817,9.560675695854185,7140400,-0.04364888786307897,VALE3.SA,1333,614,60.47999954223633,50.7599983215332,-1.0
2015-03-06,9.190070152282715,9.321424207051296,8.946127291188047,9.124393572286571,7622600,0.004615304742929149,VALE3.SA,1332,613,59.72999954223633,49.61000061035156,-1.0
2015-03-09,9.16661548614502,9.274512992126937,8.983657872983951,9.115011942076976,5393600,-0.002552174874515978,VALE3.SA,1329,610,58.529998779296875,50.0,-1.0
2015-03-10,8.96020221710205,9.161924186255964,8.932055236105995,8.974275260211881,5896000,-0.022517936893388213,VALE3.SA,1328,609,56.38999938964844,48.290000915527344,-1.0
2015-03-11,8.847615242004395,8.997733698300177,8.810085627930448,8.974277130268598,11250500,-0.01256522703056473,VALE3.SA,1327,608,57.540000915527344,48.16999816894531,1.0
2015-03-12,8.847615242004395,9.175999141457275,8.847615242004395,8.969586711438863,10526500,0.0,VALE3.SA,1326,607,57.08000183105469,47.04999923706055,1.0
2015-03-13,8.856996536254883,8.97427668628079,8.514538712925601,8.725643340882849,14184500,0.001060318966623841,VALE3.SA,1325,606,54.66999816894531,44.84000015258789,1.0
2015-03-16,8.866378784179688,9.068100776769748,8.692804670632306,8.946129318580956,7892200,0.0010593035558272845,VALE3.SA,1322,603,53.439998626708984,43.880001068115234,1.0
2015-03-17,9.326116561889648,9.382411424136116,8.899216913673573,8.90390822675882,8644000,0.05185180882755347,VALE3.SA,1321,602,53.43000030517578,43.459999084472656,-1.0
2015-03-18,9.190070152282715,9.24636410805761,8.974274269075496,9.17130490384022,9506400,-0.014587680596109598,VALE3.SA,1320,601,55.90999984741211,44.65999984741211,-1.0
2015-03-19,8.983658790588379,9.22760170320224,8.983658790588379,9.218219076999441,3495400,-0.02246025963611009,VALE3.SA,1319,600,54.43000030517578,43.959999084472656,-1.0
2015-03-20,9.499693870544434,9.499693870544434,8.955513947566988,9.133779414152,10164000,0.05744152710882933,VALE3.SA,1318,599,55.31999969482422,45.720001220703125,-1.0
2015-03-23,9.560676574707031,9.598206183541718,9.32611629579612,9.537220904726523,4862600,0.006419438878097594,VALE3.SA,1315,596,55.91999816894531,47.45000076293945,-1.0
2015-03-24,9.185379028320312,9.584131618128215,9.105628510358732,9.476234121702639,5204700,-0.039254287440239954,VALE3.SA,1314,595,55.11000061035156,47.5099983215332,-1.0
2015-03-25,9.269822120666504,9.354263962332393,9.044644472741755,9.26043949497553,4752100,0.00919320717042127,VALE3.SA,1313,594,56.47999954223633,49.209999084472656,-1.0
2015-03-26,8.875760078430176,9.293277045693115,8.875760078430176,9.19476216815859,6943000,-0.042510205385472344,VALE3.SA,1312,593,59.189998626708984,51.43000030517578,-1.0
2015-03-27,8.60836410522461,8.856997477032019,8.52392224507242,8.833541802446025,6067800,-0.030126543624741542,VALE3.SA,1311,592,56.40999984741211,48.869998931884766,1.0
2015-03-30,8.735025405883789,8.78662806012859,8.552067775161293,8.735025405883789,4054400,0.014713748060715348,VALE3.SA,1308,589,56.290000915527344,48.68000030517578,1.0
2015-03-31,8.416023254394531,8.617745242132823,8.364419705500604,8.589597363767147,5094700,-0.03651988822773,VALE3.SA,1307,588,55.11000061035156,47.599998474121094,1.0
