horizonte_dias,alvo_retorno,total_venda,total_neutro,total_compra,EV_Compra,EV_Venda,accuracy,venda_precision,venda_recall,venda_f1,neutro_precision,neutro_recall,neutro_f1,compra_precision,compra_recall,compra_f1,macro_avg_f1,weighted_avg_f1
30,0.03,10293,237,14180,0.005938641344046749,-0.004057198254968494,0.5231404958677686,0.4323800290838585,0.448692152917505,0.4403850901012096,0.0,0.0,0.0,0.5989773557341125,0.5838376646493414,0.5913106183522625,0.3438985694844907,0.5240655136513864
30,0.05,9077,2066,13567,0.008065973791233617,-0.014450549450549445,0.43016528925619835,0.3554945054945055,0.3940316686967113,0.37377238590410167,0.18587360594795538,0.29239766081871343,0.22727272727272727,0.5806597379123362,0.478584729981378,0.5247039608003267,0.37524969132571856,0.4419742358459341
30,0.07,7329,5652,11729,-0.00024187975120940064,-0.037223411848679513,0.3659090909090909,0.23411848679514632,0.29469901168014373,0.2609387430389817,0.36244979919678716,0.5102473498233215,0.42383328441444085,0.49827228749136143,0.31185121107266434,0.38361266294227186,0.35612823013189815,0.3671614452833374
30,0.1,4913,11161,8636,-0.016989737742303307,-0.06598049837486458,0.4971074380165289,0.17009750812567714,0.2773851590106007,0.21087978509066488,0.6200657894736842,0.7110524330441342,0.6624494816376735,0.4150513112884835,0.22427603203943314,0.2912,0.3881764222427795,0.4851506475584275
30,0.15,2207,17849,4654,-0.06240458015267175,-0.12142857142857141,0.7237603305785124,0.09523809523809523,0.2641509433962264,0.14,0.8536774193548388,0.8484226724801232,0.8510419346539748,0.2919847328244275,0.1956521739130435,0.2343032159264931,0.40844838352682267,0.7280366979484226
30,0.2,1065,21094,2551,-0.0901639344262295,-0.19398496240601504,0.865909090909091,0.015037593984962405,0.07142857142857142,0.024844720496894408,0.9235939950705804,0.9368181818181818,0.9301590883448042,0.27459016393442626,0.16262135922330098,0.20426829268292682,0.38642403384154184,0.8631310284042185
30,0.25,584,22697,1429,-0.09210526315789475,-0.25,0.9440082644628099,0.0,0.0,0.0,0.959063093479637,0.9839792162805802,0.9713614020089762,0.3157894736842105,0.10909090909090909,0.16216216216216217,0.3778411880570462,0.9343789238750284
30,0.3,322,23494,894,-0.033333333333333326,-0.3,0.9646694214876033,0.0,0.0,0.0,0.9684188655724081,0.995940170940171,0.9819867270620457,0.4444444444444444,0.05,0.0898876404494382,0.3572914558371613,0.9524958481657612
30,0.4,81,24201,428,-0.4,-0.4,0.9791322314049586,0.0,0.0,0.0,0.9793345732589378,0.999789029535865,0.98945610188955,0.0,0.0,0.0,0.32981870062985,0.9690127939992701
30,0.5,27,24512,171,-0.5,-0.5,0.9923553719008265,0.0,0.0,0.0,0.9931761786600496,0.9991678801747451,0.996163019807114,0.0,0.0,0.0,0.33205433993570466,0.9893709992175201
90,0.03,10040,0,14070,0.005711060948081265,-0.0043064985451018445,0.5222457627118644,0.4282250242483026,0.4507401735579377,0.4391942302909724,0.0,0.0,0.0,0.5951843491346878,0.5729808040565013,0.5838715630190072,0.3410219311033265,0.5238243395414182
90,0.05,9500,35,14575,0.01185143710339679,-0.008353748162665361,0.5311440677966102,0.4164625183733464,0.45454545454545453,0.4346714395295321,0.0,0.0,0.0,0.6185143710339679,0.5822206605762473,0.5998190045248869,0.34483014801813966,0.5338814573724688
90,0.07,8818,401,14891,0.01945030120481928,-0.01906504065040651,0.5125,0.3638211382113821,0.42593694229625223,0.3924362839134009,0.0625,0.07692307692307693,0.06896551724137931,0.6389307228915663,0.5731171901384667,0.6042371372618836,0.35521297947222125,0.5199599294567143
90,0.1,7732,2146,14232,0.02737752161383284,-0.04096969696969696,0.4186440677966102,0.29515151515151516,0.36452095808383234,0.3261888814467515,0.16497975708502025,0.2791095890410959,0.20737913486005088,0.6368876080691642,0.4735714285714286,0.5432199918066366,0.35892933603781296,0.44023596131985426
90,0.15,5069,6963,12078,0.01167664670658683,-0.11130536130536131,0.4103813559322034,0.128982128982129,0.2912280701754386,0.17878298330640818,0.5011921793037672,0.5638412017167382,0.5306740722039889,0.5389221556886228,0.31496062992125984,0.39757040309221425,0.36900915286753716,0.4237137102842563
90,0.2,3192,11621,9297,-0.005436893203883478,-0.18186274509803924,0.5372881355932203,0.04534313725490196,0.18592964824120603,0.0729064039408867,0.6951983298538622,0.718705035971223,0.7067562787407146,0.48640776699029126,0.2877656519241815,0.36160230963551065,0.38042166410570394,0.5527204343980608
90,0.25,2157,15126,6827,-0.05656424581005587,-0.23293172690763053,0.6328389830508474,0.03413654618473896,0.1717171717171717,0.05695142378559464,0.7681118083285796,0.811144578313253,0.7890418986229124,0.38687150837988826,0.212913143735588,0.2746653445711453,0.3735528889932174,0.6319061245063354
90,0.3,1395,17732,4983,-0.1287425149700599,-0.27490494296577944,0.725,0.04182509505703422,0.21153846153846154,0.06984126984126984,0.8260869565217391,0.8675338465622511,0.8463032500323708,0.28542914171656686,0.15871254162042175,0.20399429386590584,0.3733796045798488,0.7151387601010314
90,0.4,563,20742,2805,-0.18181818181818188,-0.4,0.861228813559322,0.0,0.0,0.0,0.9031607262945528,0.951357733175915,0.9266329346826127,0.2727272727272727,0.07422680412371134,0.1166936790923825,0.34777553792499843,0.8434082442247183
90,0.5,192,22188,1730,-0.3181818181818181,-0.5,0.9146186440677966,0.0,0.0,0.0,0.9241807667594774,0.9887717690192483,0.9553858075943762,0.18181818181818182,0.0056179775280898875,0.010899182561307902,0.3220949967185614,0.884149104519848
180,0.03,9688,0,13522,0.004903117101937658,-0.005096952908587261,0.5022026431718062,0.415050784856879,0.4751585623678647,0.44307540660423855,0.0,0.0,0.0,0.5817186183656277,0.5215256797583081,0.5499800876144962,0.3310184980729116,0.5054286214313668
180,0.05,9183,0,14027,0.011922290388548064,-0.0074224343675417664,0.5299559471365639,0.42577565632458236,0.48930334613274823,0.4553343542623788,0.0,0.0,0.0,0.6192229038854806,0.5572322414427677,0.5865943432777994,0.347309565846726,0.5338879644286558
180,0.07,8697,0,14513,0.019967948717948727,-0.012191780821917811,0.5392070484581498,0.41291585127201563,0.4861751152073733,0.44656084656084655,0.0,0.0,0.0,0.6426282051282052,0.572039942938659,0.6052830188679246,0.3506146218095904,0.5445910164174648
180,0.1,8119,167,14924,0.040568682418902685,-0.018467583497053047,0.5693832599118943,0.4076620825147348,0.5460526315789473,0.4668166479190101,0.0,0.0,0.0,0.7028434120945134,0.5931057789793849,0.6433284457478006,0.3700483645556036,0.5755881444503607
180,0.15,6115,1808,15287,0.0691168831168831,-0.07982731554160125,0.44977973568281937,0.23390894819466249,0.5005599104143337,0.318830242510699,0.2684659090909091,0.34115523465703973,0.3004769475357711,0.7303896103896104,0.45457484642741675,0.5603826225587883,0.3932299375350861,0.48115486499365717
180,0.2,4638,4564,14008,0.0727034120734908,-0.15862944162436549,0.4017621145374449,0.1034263959390863,0.33747412008281574,0.15832928606119476,0.43194444444444446,0.4987971130713713,0.46296985485671754,0.681758530183727,0.3697508896797153,0.4794646977388094,0.3669212795522405,0.44076921912333444
