DiasParaEleicaoBR,DiasParaEleicaoUSA,Selic_Delta_21d,Fed_Delta_63d,Selic_Delta_63d,Spread_BR_US,Spread_BR_US_Delta_21d,MACD_Signal,SMA_50_Slope_lag2,Target_Real,Target_Previsto,Split
1.494517066110062,-0.3326147149136946,-0.0021935070645008104,-0.025163908331441096,0.820723495687608,1.157213407302911,-0.02148948829790943,-0.12666973028413903,0.5532853642297791,0.0,0,Treino
1.4919335076084193,-0.3348747100044558,-0.0021935070645008104,-0.05380034087497145,0.820723495687608,1.1594645309257618,0.017901545313886835,-0.13167257503689073,0.5636971775734044,0.0,0,Treino
1.4893499491067765,-0.3371347050952169,-0.0021935070645008104,-0.05380034087497145,0.820723495687608,1.1594645309257618,0.017901545313886835,-0.13642459182223368,0.5199293918312076,0.0,0,Treino
1.4867663906051336,-0.33939470018597806,-0.0021935070645008104,-0.05380034087497145,0.820723495687608,1.1594645309257618,0.017901545313886835,-0.13808378264250157,0.4196140931647686,0.0,0,Treino
1.484182832103491,-0.34165469527673925,-0.0021935070645008104,-0.05380034087497145,0.820723495687608,1.1594645309257618,-0.0017939714920095493,-0.13626628153057682,0.3910183184288056,0.0,0,Treino
1.4764321565985625,-0.3484346805490227,-0.0021935070645008104,-0.025163908331441096,0.820723495687608,1.157213407302911,-0.02148948829790943,-0.1332485732096983,0.6401191855869452,0.0,0,Treino
1.4738485980969196,-0.35069467563978385,-0.0021935070645008104,-0.025163908331441096,0.820723495687608,1.157213407302911,-0.02148948829790943,-0.13141253530841993,0.3520424230226352,0.0,0,Treino
1.4712650395952769,-0.352954670730545,-0.0021935070645008104,-0.025163908331441096,0.820723495687608,1.157213407302911,-0.001793971492013048,-0.1291545189036165,0.15637295753259922,0.0,0,Treino
1.468681481093634,-0.3552146658213061,-0.0021935070645008104,-0.025163908331441096,0.820723495687608,1.157213407302911,-0.001793971492013048,-0.1287124176014959,0.21585047142235034,0.0,0,Treino
1.4660979225919912,-0.3574746609120673,-0.0021935070645008104,-0.025163908331441096,0.820723495687608,1.157213407302911,-0.02148948829790943,-0.13378442236554183,0.16522644663747413,0.0,0,Treino
1.4583472470870629,-0.36425464618435077,-0.0021935070645008104,-0.05380034087497145,0.820723495687608,1.157213407302911,-0.001793971492013048,-0.13379008077086868,0.1327489932818615,0.0,0,Treino
1.45576368858542,-0.3665146412751119,-0.0021935070645008104,-0.025163908331441096,0.820723495687608,1.157213407302911,-0.001793971492013048,-0.1328074534747666,0.014642926954375928,0.0,0,Treino
1.4531801300837772,-0.36877463636587304,-0.0021935070645008104,-0.025163908331441096,0.820723495687608,1.157213407302911,-0.001793971492013048,-0.1263658905982186,0.11538928949858301,0.0,0,Treino
1.4505965715821343,-0.37103463145663423,-0.0021935070645008104,-0.025163908331441096,0.41019126103539366,1.157213407302911,-0.02148948829790943,-0.11391135786561599,0.13106160545821513,0.0,0,Treino
1.4480130130804916,-0.37329462654739537,-0.0021935070645008104,-0.025163908331441096,0.41019126103539366,1.157213407302911,-0.001793971492013048,-0.09673828226640893,0.17690070802970306,0.0,0,Treino
1.4402623375755632,-0.38007461181967883,0.017613861727941087,-0.025163908331441096,0.4184019057284378,1.1594645309257614,-0.001793971492013048,-0.07075187208306306,0.11338808978400636,0.0,0,Treino
1.4376787790739203,-0.38233460691043997,0.03742123052038298,0.0034725242120892223,0.4266125504214819,1.1617156545486118,0.03759706211977972,-0.047065410012117254,-0.00012815880039309234,0.0,0,Treino
1.4350952205722776,-0.3845946020012011,0.03742123052038298,-0.025163908331441096,0.4266125504214819,1.1617156545486118,0.03759706211977972,-0.03207620887976101,0.039303187903044566,0.0,0,Treino
1.4325116620706349,-0.3868545970919623,0.9881749325576151,-0.13970963850556245,0.820723495687608,1.2810252065596894,0.9632863519969342,-0.03400423713935516,-0.09691945772140348,0.0,0,Treino
1.429928103568992,-0.38911459218272343,0.9881749325576151,0.14665468692974087,0.820723495687608,1.2697695884454367,0.9829818688028271,-0.03560265951189512,-0.23085241747397697,0.0,0,Treino
1.4221774280640636,-0.3958945774550069,0.9881749325576151,-0.025163908331441096,0.820723495687608,1.2697695884454367,0.9829818688028271,-0.03802379697306102,-0.4503821924695761,0.0,0,Treino
1.4195938695624208,-0.398154572545768,0.9881749325576151,-0.025163908331441096,0.820723495687608,1.2697695884454367,1.0026773856087272,-0.049759652692112646,-0.2463783318003733,0.0,0,Treino
1.417010311060778,-0.40041456763652916,0.9881749325576151,0.0034725242120892223,0.820723495687608,1.2697695884454367,0.9829818688028271,-0.06939260086041928,-0.3115705842243695,0.0,0,Treino
1.4144267525591352,-0.40267456272729035,0.9881749325576151,-0.025163908331441096,0.820723495687608,1.2697695884454367,0.9829818688028271,-0.09096346935714411,-0.6325389196437016,0.0,0,Treino
1.4118431940574923,-0.4049345578180515,0.9881749325576151,0.0034725242120892223,0.820723495687608,1.2697695884454367,0.9829818688028271,-0.10587571645829029,-0.630936698384098,0.0,0,Treino
1.404092518552564,-0.41171454309033495,0.9881749325576151,-0.025163908331441096,0.820723495687608,1.2697695884454367,0.9829818688028271,-0.11989971009503875,-0.4225872017748863,0.0,0,Treino
1.4015089600509212,-0.4139745381810961,0.9881749325576151,-0.025163908331441096,0.820723495687608,1.2697695884454367,1.0026773856087272,-0.1341483419316818,-0.38545349971571313,0.0,0,Treino
1.3989254015492782,-0.4162345332718572,0.9881749325576151,-0.025163908331441096,0.820723495687608,1.2697695884454367,1.0026773856087272,-0.147526991073606,-0.35256748279036293,0.0,0,Treino
1.3963418430476355,-0.4184945283626184,0.9881749325576151,-0.025163908331441096,0.820723495687608,1.2697695884454367,1.0026773856087272,-0.15106943921245483,-0.40702375731884105,0.0,0,Treino
1.3937582845459926,-0.42075452345337955,0.9881749325576151,-0.025163908331441096,0.820723495687608,1.2697695884454367,1.0026773856087272,-0.1489067568107414,-0.41359651947331566,0.0,0,Treino
1.3860076090410642,-0.427534508725663,0.9881749325576151,-0.025163908331441096,0.820723495687608,1.2697695884454367,1.0026773856087272,-0.13919188890575002,-0.22367912591150407,0.0,0,Treino
1.3834240505394215,-0.42979450381642414,0.9881749325576151,-0.05380034087497145,0.820723495687608,1.2720207120682876,1.022372902414627,-0.12574773916798054,-0.12553224573354665,0.0,0,Treino
1.3808404920377786,-0.43205449890718534,0.9881749325576151,-0.05380034087497145,0.820723495687608,1.2720207120682876,1.022372902414627,-0.11087068924394794,-0.06339089671476233,0.0,0,Treino
1.3782569335361359,-0.43431449399794647,0.9881749325576151,-0.05380034087497145,0.820723495687608,1.2720207120682876,1.022372902414627,-0.09213918630371999,-0.09674873801182474,0.0,0,Treino
1.3756733750344932,-0.4365744890887076,0.9881749325576151,0.0034725242120892223,0.820723495687608,1.2697695884454367,1.0026773856087272,-0.06881335478057203,0.03486403099900255,0.0,0,Treino
1.3653391410279219,-0.4456144694517522,0.9881749325576151,-0.025163908331441134,0.820723495687608,1.2720207120682876,1.022372902414627,-0.05278140537079004,0.2156522939697073,0.0,0,Treino
1.3627555825262792,-0.4478744645425134,0.9683675637651732,-0.025163908331441134,0.820723495687608,1.2720207120682876,1.0026773856087305,-0.03532835509653808,0.16199453684724516,0.0,0,Treino
1.3601720240246362,-0.45013445963327453,0.9485601949727314,-0.025163908331441134,0.820723495687608,1.2720207120682876,0.9829818688028341,-0.019045979262287287,0.05763451640032133,0.0,0,Treino
1.3575884655229935,-0.45239445472403567,0.9485601949727314,0.0034725242120892223,0.820723495687608,1.2810252065596894,1.0617639360264197,-0.009208258402720293,0.11082958218509203,0.0,0,Treino
1.349837790018065,-0.45917443999631913,-0.0021935070645008104,-0.05380034087497145,0.820723495687608,1.2720207120682876,-0.0608805219096987,-0.00359098623851263,-0.007106342542043676,0.0,0,Treino
1.3472542315164222,-0.46143443508708026,-0.0021935070645008104,-0.05380034087497145,0.820723495687608,1.2720207120682876,0.037597062119786716,-0.0030802573560728083,-0.15392168012058688,0.0,0,Treino
1.3446706730147795,-0.46369443017784145,-0.0021935070645008104,0.0034725242120892223,0.820723495687608,1.2697695884454367,0.017901545313886835,-0.005772900569388515,-0.09252232608513661,0.0,0,Treino
1.3420871145131366,-0.4659544252686026,-0.0021935070645008104,0.0034725242120892223,0.41019126103539366,1.2697695884454367,0.017901545313886835,-0.013027319772739477,-0.041864624653773,0.0,0,Treino
1.3395035560114938,-0.4682144203593637,0.9881749325576151,-0.025163908331441096,0.820723495687608,1.3823257695879623,1.0026773856087272,-0.025291133102940868,-0.09932205084546275,0.0,0,Treino
1.3317528805065655,-0.4749944056316472,0.9881749325576151,-0.025163908331441096,0.820723495687608,1.3823257695879623,1.0026773856087272,-0.042969134058865155,-0.11152853776427477,0.0,0,Treino
1.3291693220049225,-0.4772544007224083,0.9881749325576151,-0.025163908331441096,0.820723495687608,1.3823257695879623,1.0026773856087272,-0.06459848198456482,0.017702713638041996,0.0,0,Treino
1.3265857635032798,-0.4795143958131695,0.9881749325576151,0.0034725242120892223,0.820723495687608,1.3823257695879623,1.0026773856087272,-0.08355462990796492,-0.0678017935660027,0.0,0,Treino
1.324002205001637,-0.48177439090393065,0.9881749325576151,0.0034725242120892223,0.820723495687608,1.3823257695879623,1.0026773856087272,-0.10096709919886951,-0.03768254428030949,0.0,0,Treino
1.3214186464999942,-0.4840343859946918,0.9881749325576151,0.0034725242120892223,0.820723495687608,1.3823257695879623,1.0026773856087272,-0.12093277145054178,-0.12001935569954664,0.0,0,Treino
1.3136679709950658,-0.49081437126697525,0.9881749325576151,-0.025163908331441096,0.820723495687608,1.3823257695879623,1.0026773856087272,-0.14237383700875708,-0.038222332408937125,0.0,0,Treino
1.311084412493423,-0.4930743663577364,0.9881749325576151,0.003472524212089262,0.820723495687608,1.3800746459651119,0.9829818688028306,-0.1617333320183386,-0.10021287241976887,0.0,0,Treino
1.3085008539917802,-0.4953343614484976,0.9881749325576151,0.032108956755619575,0.820723495687608,1.3800746459651119,0.9829818688028306,-0.17975010049353735,-0.1658167486287525,0.0,0,Treino
1.3059172954901372,-0.4975943565392587,0.9881749325576151,0.003472524212089262,0.820723495687608,1.3800746459651119,0.9632863519969307,-0.19430956604356278,-0.23263845131433974,0.0,0,Treino
1.3033337369884945,-0.49985435163001984,0.9881749325576151,-0.025163908331441096,0.820723495687608,1.3823257695879623,0.9829818688028271,-0.2097447865154004,-0.1811537583523815,0.0,0,Treino
1.2955830614835662,-0.5066343369023033,0.9881749325576151,-0.025163908331441096,0.820723495687608,1.3823257695879623,0.9829818688028271,-0.22190622159254944,-0.13199945743321143,0.0,0,Treino
1.2929995029819232,-0.5088943319930644,0.9881749325576151,0.0034725242120892223,0.820723495687608,1.3823257695879623,1.0026773856087272,-0.23304733475667377,-0.24327843883036046,0.0,0,Treino
1.2904159444802805,-0.5111543270838256,0.9881749325576151,-0.025163908331441096,0.820723495687608,1.3823257695879623,0.9829818688028271,-0.23969095149046007,-0.2197944482215094,0.0,0,Treino
1.2878323859786378,-0.5134143221745868,0.9881749325576151,0.0034725242120892223,0.820723495687608,1.3823257695879623,0.9829818688028271,-0.2448849522779416,-0.23626377992887784,0.0,0,Treino
1.2852488274769949,-0.515674317265348,0.9881749325576151,-0.025163908331441096,0.820723495687608,1.3823257695879623,0.9829818688028271,-0.2510186301956788,-0.15533575665169702,0.0,0,Treino
1.2774981519720665,-0.5224543025376314,0.9881749325576151,0.003472524212089262,0.820723495687608,1.3800746459651119,0.8845042847733452,-0.263881438508746,-0.20945466000915136,0.0,0,Treino
1.2749145934704238,-0.5247142976283925,0.9881749325576151,0.0034725242120892223,0.820723495687608,1.3935813877022152,1.0814594528323127,-0.27747653219453167,-0.21655001957957973,0.0,0,Treino
1.2723310349687809,-0.5269742927191536,0.9881749325576151,-0.025163908331441096,0.820723495687608,1.3823257695879623,0.9829818688028271,-0.2871758930189859,-0.2566033302441368,0.0,0,Treino
1.2697474764671381,-0.5292342878099149,0.9881749325576151,-0.025163908331441096,0.820723495687608,1.3823257695879623,1.0026773856087272,-0.29420119985277793,-0.3528977347574365,0.0,0,Treino
1.2594132424605669,-0.5382742681729594,0.9881749325576151,-0.05380034087497145,0.820723495687608,1.3823257695879623,1.0026773856087272,-0.3002719693419262,-0.26062533410315314,0.0,0,Treino
1.2568296839589241,-0.5405342632637206,-0.0021935070645008104,-0.025163908331441096,0.820723495687608,1.3823257695879623,0.017901545313886835,-0.30611698696759204,-0.3532004600059934,0.0,0,Treino
1.2542461254572812,-0.5427942583544818,-0.0021935070645008104,-0.025163908331441096,0.820723495687608,1.3823257695879623,0.017901545313886835,-0.3205165614609983,-0.4270686161967116,2.0,0,Treino
1.2516625669556385,-0.5450542534452429,-0.0021935070645008104,-0.025163908331441096,0.820723495687608,1.3823257695879623,0.017901545313886835,-0.34665591275541136,-0.47277214687511243,2.0,0,Treino
1.2490790084539956,-0.5473142485360041,-0.0021935070645008104,-0.025163908331441096,0.820723495687608,1.3823257695879623,0.017901545313886835,-0.3689398347866356,-0.7456095863079272,2.0,0,Treino
1.2413283329490672,-0.5540942338082875,-0.0021935070645008104,-0.05380034087497145,0.820723495687608,1.3823257695879623,0.017901545313886835,-0.3802037588661481,-0.7671808723225544,0.0,0,Treino
1.2387447744474245,-0.5563542288990486,-0.0021935070645008104,-0.05380034087497145,0.820723495687608,1.3823257695879623,0.017901545313886835,-0.38370845525848535,-0.5122894734828418,0.0,0,Treino
1.2361612159457815,-0.5586142239898099,-0.0021935070645008104,-0.05380034087497145,0.820723495687608,1.3823257695879623,0.017901545313886835,-0.3781633872545323,-0.21997371126447157,0.0,0,Treino
1.2335776574441388,-0.560874219080571,-0.0021935070645008104,-0.025163908331441096,0.820723495687608,1.3800746459651119,0.017901545313886835,-0.3618248343206484,-0.41147954314003365,0.0,0,Treino
1.2309940989424961,-0.5631342141713321,-0.0021935070645008104,-0.05380034087497145,0.820723495687608,1.3823257695879623,0.03759706211978322,-0.3359211130795442,-0.33864140532527204,0.0,0,Treino
1.2232434234375675,-0.5699141994436155,-0.0021935070645008104,-0.025163908331441096,0.820723495687608,1.3800746459651119,0.017901545313886835,-0.2978125658613112,-0.1098653514139736,0.0,0,Treino
1.2206598649359248,-0.5721741945343767,-0.0021935070645008104,-0.05380034087497145,0.820723495687608,1.3823257695879623,0.017901545313886835,-0.2577407597988622,-0.015203137150204844,0.0,0,Treino
1.218076306434282,-0.5744341896251379,-0.0021935070645008104,-0.05380034087497145,0.820723495687608,1.3823257695879623,0.017901545313886835,-0.23479166314345423,0.06844486287066373,0.0,0,Treino
1.2154927479326392,-0.5766941847158991,-0.0021935070645008104,-0.05380034087497145,0.820723495687608,1.3823257695879623,0.017901545313886835,-0.2238770792959374,-0.11539976975731134,0.0,0,Treino
1.2129091894309965,-0.5789541798066602,-0.0021935070645008104,-0.05380034087497145,0.820723495687608,1.3823257695879623,0.017901545313886835,-0.2229795044908851,-0.3262709510552862,0.0,0,Treino
1.205158513926068,-0.5857341650789436,-0.0021935070645008104,-0.025163908331441096,0.8125128509945639,1.3800746459651119,-0.0017939714920095493,-0.2334812834963466,-0.30684265395287835,0.0,0,Treino
1.2025749554244252,-0.5879941601697047,-0.0021935070645008104,-0.025163908331441096,0.8043022063015198,1.3800746459651119,-0.0017939714920095493,-0.2486946957735533,-0.3467266490626461,0.0,0,Treino
1.1999913969227824,-0.590254155260466,-0.0021935070645008104,-0.025163908331441096,0.8043022063015198,1.3800746459651119,0.017901545313886835,-0.2671091785856928,-0.5795879205128412,0.0,0,Treino
1.1974078384211395,-0.5925141503512271,0.9881749325576151,0.11801825438621055,0.820723495687608,1.4926308271076376,0.8845042847733452,-0.28824953086387334,-0.5404564338892498,0.0,0,Treino
