horizonte_dias,alvo_retorno,total_venda,total_neutro,total_compra,EV_Compra,EV_Venda,accuracy,venda_precision,venda_recall,venda_f1,neutro_precision,neutro_recall,neutro_f1,compra_precision,compra_recall,compra_f1,macro_avg_f1,weighted_avg_f1
90,0.07,8818,401,14891,0.01851975887474883,-0.020271293375394333,0.5214893617021277,0.35520504731861197,0.3373277411623727,0.34603564843269824,0.0,0.0,0.0,0.6322839919624916,0.6393498137487301,0.6357972722680586,0.3272776402335856,0.5223495409025001
90,0.1,7732,2146,14232,0.02392523364485981,-0.0277987421383648,0.5059574468085106,0.3610062893081761,0.21725965177895534,0.2712665406427221,0.14676258992805755,0.17465753424657535,0.1594996090695856,0.6196261682242991,0.7116279069767442,0.6624479600333055,0.36440470324853774,0.49000700429335375
90,0.15,5069,6963,12078,-0.001972242512783051,-0.08390501319261212,0.4251063829787234,0.22031662269129287,0.2976827094474153,0.2532221379833207,0.39867109634551495,0.25806451612903225,0.3133159268929504,0.49342585829072316,0.5928038613426941,0.5385688658560893,0.3683689769107868,0.415366742279906
90,0.2,3190,11623,9297,-0.03995633187772926,-0.15015772870662464,0.4542553191489362,0.12460567823343849,0.4114583333333333,0.19128329297820823,0.5922112802148612,0.4772727272727273,0.5285657211346384,0.40010917030567683,0.42223502304147464,0.4108744394618834,0.3769078178582433,0.4713167230091198
90,0.25,2155,15127,6828,-0.11884715025906735,-0.19407158836689037,0.4968085106382979,0.11185682326621924,0.5376344086021505,0.18518518518518517,0.6939830195644149,0.56797583081571,0.6246884864595448,0.2623056994818653,0.31225905936777176,0.28511087645195354,0.3649948493655611,0.5222829615237232
90,0.3,1395,17731,4984,-0.23549060542797493,-0.22380952380952382,0.614468085106383,0.12698412698412698,0.48,0.200836820083682,0.7770897832817337,0.7360703812316716,0.7560240963855421,0.10751565762004175,0.11457174638487208,0.11093161012385568,0.3559308421976933,0.626726754052702
90,0.4,562,20744,2804,-0.37681159420289856,-0.4,0.7612765957446809,0.0,0.0,0.0,0.8846918489065606,0.8442020393644771,0.863972818832666,0.028985507246376812,0.037267080745341616,0.03260869565217391,0.29886050482827997,0.7785368887270963
90,0.5,192,22188,1730,-0.48554913294797686,-0.5,0.8497872340425532,0.0,0.0,0.0,0.9195481788842784,0.9178554993097101,0.9187010594196223,0.014450867052023121,0.014124293785310734,0.014285714285714285,0.31099559123511217,0.8505812653393237
180,0.03,9688,0,13522,0.005019667170953104,-0.004716049382716048,0.5400442477876106,0.4213991769547325,0.2711864406779661,0.3300032226877216,0.0,0.0,0.0,0.5836611195158851,0.73290273556231,0.6498231430015159,0.3266087885630791,0.5162346453129221
180,0.05,9182,0,14028,0.012006802721088436,-0.005632911392405068,0.5584070796460177,0.44367088607594934,0.3855885588558856,0.4125956444967628,0.0,0.0,0.0,0.6200680272108844,0.6746854182087343,0.6462247429989365,0.35294012916523315,0.5522562250615578
180,0.07,8697,0,14513,0.021266149870801037,-0.009006073992269464,0.5652654867256637,0.43567090005521814,0.45554272517321015,0.445385266723116,0.0,0.0,0.0,0.6519010705057217,0.633428981348637,0.6425322903401856,0.36263918568776715,0.5669883423524058
180,0.1,8119,167,14924,0.04143152099105299,-0.011111111111111113,0.6130530973451327,0.4444444444444444,0.47198417930125247,0.4578005115089514,0.0,0.0,0.0,0.7071576049552649,0.6985044187627464,0.7028043775649795,0.386868296357977,0.6110915607865596
180,0.15,6115,1808,15287,0.05755260882098586,-0.0487075928917609,0.5860619469026549,0.3376413570274637,0.2345679012345679,0.2768211920529801,0.09259259259259259,0.07220216606498195,0.08113590263691683,0.6918420294032862,0.7804878048780488,0.7334963325183375,0.36381780906941147,0.563517299706625
180,0.2,4636,4565,14009,0.07183762232693004,-0.08471411901983662,0.5152654867256637,0.2882147024504084,0.5167364016736402,0.3700374531835206,0.22898230088495575,0.16626506024096385,0.19264774313634248,0.6795940558173251,0.6703611011798355,0.6749460043196545,0.41254373354650586,0.5098558223248989
180,0.25,3612,7741,11857,0.013632550335570481,-0.16468253968253965,0.3787610619469027,0.17063492063492064,0.3654390934844193,0.23264201983769162,0.23623188405797102,0.1853325753268903,0.20770946161197834,0.527265100671141,0.5220099667774086,0.5246243739565943,0.32165861846875476,0.3784909443508085
180,0.3,2520,10706,9984,-0.04128193635141192,-0.2813031161473088,0.4086283185840708,0.031161473087818695,0.05583756345177665,0.04,0.45144628099173556,0.3767241379310345,0.4107142857142857,0.4311967727476468,0.4802795806290564,0.454416627302787,0.3017103043390242,0.413923373306333
180,0.4,1256,14978,6976,-0.2552952202436739,-0.4,0.5272123893805309,0.0,0.0,0.0,0.6680902989627822,0.6799130704750077,0.6739498384366825,0.18088097469540768,0.15101721439749607,0.1646055437100213,0.27951846071556796,0.5268049368287526
180,0.5,575,17553,5082,-0.39603960396039606,-0.5,0.6269911504424779,0.0,0.0,0.0,0.7801600914808462,0.7484914975315414,0.7639977603583427,0.10396039603960396,0.12013729977116705,0.11146496815286625,0.2918209095037363,0.6378221717770182
360,0.03,8918,0,12492,0.0025107045543012827,-0.00047140163419233383,0.5228365384615384,0.49214330609679446,0.39948979591836736,0.4410025344973247,0.0,0.0,0.0,0.5418450759050214,0.6327272727272727,0.583770182428182,0.3415909056418356,0.5165046559992204
360,0.05,8429,0,12981,0.0074109536576024496,0.0025500322788895996,0.5560096153846154,0.525500322788896,0.4226375908618899,0.4684892086330935,0.0,0.0,0.0,0.5741095365760245,0.6709937332139659,0.618782249742002,0.36242381945836516,0.549199461959368
360,0.07,8025,0,13385,0.012605363984674326,0.0033108108108108186,0.5569711538461538,0.5236486486486487,0.5589902112313241,0.5407425865935709,0.0,0.0,0.0,0.5900383141762452,0.555205047318612,0.572091943348038,0.3709448433138696,0.5574647554969754
360,0.1,7641,0,13769,0.024891774891774895,0.022622478386167155,0.6206730769230769,0.6131123919308358,0.44978858350951373,0.5189024390243903,0.0,0.0,0.0,0.6244588744588745,0.7632275132275133,0.6869047619047619,0.4019357336430507,0.6104960131332083
