DiasParaEleicaoBR,DiasParaEleicaoUSA,Ouro_Fechamento,Fed_Delta_21d,Selic_Delta_21d,Fed_Delta_63d,Selic_Delta_63d,Spread_BR_US,Spread_BR_US_Delta_21d,MACD_Line,MACD_Signal,Dist_SMA_Cruzamento_lag3,Target_Real,Target_Previsto,Split
1.3487069210015086,-0.46405341846555326,-0.9764235387680955,-0.05527186137452195,-0.002469071582587093,0.0024156097597914476,0.821466070166246,1.2718191457013563,0.018027980519067323,-0.011911750304263143,-0.005226093167362661,-0.022658562421315902,0.0,0,Treino
1.346121195861545,-0.4663120293017172,-1.0122780471065864,-0.05527186137452195,-0.002469071582587093,0.0024156097597914476,0.4110743644751588,1.2718191457013563,0.018027980519067323,-0.035635823859794316,-0.012467185152206706,-0.017789746959832518,0.0,0,Treino
1.3435354707215816,-0.46857064013788113,-1.0382543773527422,-0.05527186137452195,0.9870799504609289,-0.026151945661742258,0.821466070166246,1.3844092901506908,1.002091626588616,-0.06568679883363351,-0.02470868064642253,-0.01821642615613236,0.0,0,Treino
1.3357782953016912,-0.475346472646373,-1.0184980211680723,-0.05527186137452195,0.9870799504609289,-0.026151945661742258,0.821466070166246,1.3844092901506908,1.002091626588616,-0.10228063570393758,-0.042354528021815906,0.006400371789970793,0.0,0,Treino
1.3331925701617278,-0.47760508348253694,-1.003497196239718,-0.05527186137452195,0.9870799504609289,-0.026151945661742258,0.821466070166246,1.3844092901506908,1.002091626588616,-0.13710681573206807,-0.06394453640938008,0.031881651980737294,0.0,0,Treino
1.3306068450217643,-0.4798636943187009,-0.9713013385447034,-0.05527186137452195,0.9870799504609289,0.0024156097597914476,0.821466070166246,1.3844092901506908,1.002091626588616,-0.14479469347743393,-0.08286628050349941,0.03931065541007745,0.0,0,Treino
1.3280211198818008,-0.48212230515486487,-0.9939847938892051,-0.05527186137452195,0.9870799504609289,0.0024156097597914476,0.821466070166246,1.3844092901506908,1.002091626588616,-0.15524925737108564,-0.10024711479548334,0.028811196288660107,0.0,0,Treino
1.3254353947418374,-0.4843809159910288,-0.9980092202745036,-0.05527186137452195,0.9870799504609289,0.0024156097597914476,0.821466070166246,1.3844092901506908,1.002091626588616,-0.18332426765903917,-0.12017638297900433,0.02312108269936351,0.0,0,Treino
1.3176782193219467,-0.4911567484995207,-0.9742279910919079,-0.05527186137452195,0.9870799504609289,-0.026151945661742258,0.821466070166246,1.3844092901506908,1.002091626588616,-0.20876138018791834,-0.14157833327151925,0.03576605610209665,0.0,0,Treino
1.3150924941819833,-0.4934153593356846,-0.9917896928256449,-0.0021643483276650374,0.9870799504609289,0.0024156097597914875,0.821466070166246,1.3821574872617042,0.9824103536672255,-0.21902565399975407,-0.16090249828002862,0.04060664108702359,0.0,0,Treino
1.3125067690420198,-0.49567397017184855,-1.006790071141372,-0.0021643483276650374,0.9870799504609289,0.030983165181325194,0.821466070166246,1.3821574872617042,0.9824103536672255,-0.23079032851672696,-0.178886405209186,0.018060866450168224,0.0,0,Treino
1.3099210439020563,-0.4979325810080125,-0.9149580293126436,0.05094316471919187,0.9870799504609289,0.0024156097597914875,0.821466070166246,1.3821574872617042,0.9627290807458315,-0.23146963527536193,-0.19341930280978037,-0.0011758268408402703,0.0,0,Treino
1.3073353187620929,-0.5001911918441765,-0.9149580293126436,-0.0021643483276650374,0.9870799504609289,-0.026151945661742258,0.821466070166246,1.3844092901506908,0.9824103536672221,-0.24908795048269217,-0.20882632529328135,-0.021798634416449983,0.0,0,Treino
1.2995781433422025,-0.5069670243526683,-0.9800821894115718,-0.0021643483276650374,0.9870799504609289,-0.026151945661742258,0.821466070166246,1.3844092901506908,0.9824103536672221,-0.24821942651474185,-0.22096556720773233,-0.0466599040646678,0.0,0,Treino
1.296992418202239,-0.5092256351888322,-1.0075220692376436,-0.05527186137452195,0.9870799504609289,0.0024156097597914476,0.821466070166246,1.3844092901506908,1.002091626588616,-0.2547878322638611,-0.23208647125402276,-0.07015099555559084,0.0,0,Treino
1.2944066930622755,-0.5114842460249962,-1.0206931222316327,-0.0021643483276650374,0.9870799504609289,-0.026151945661742258,0.821466070166246,1.3844092901506908,0.9824103536672221,-0.24423201657028668,-0.2387180279072708,-0.1057390562985586,0.0,0,Treino
1.291820967922312,-0.5137428568611602,-1.024717548616931,-0.0021643483276650374,0.9870799504609289,0.0024156097597914476,0.821466070166246,1.3844092901506908,0.9824103536672221,-0.24366920425269892,-0.2439024996495274,-0.14365957044979297,0.0,0,Treino
1.2892352427823486,-0.5160014676973241,-1.019595348393539,-0.0021643483276650374,0.9870799504609289,-0.026151945661742258,0.821466070166246,1.3844092901506908,0.9824103536672221,-0.25287266970822153,-0.2500250435461633,-0.16403742367352817,0.0,0,Treino
1.281478067362458,-0.5227773002058159,-0.9991069941125973,0.2633732169066193,0.9870799504609289,0.0024156097597914875,0.821466070166246,1.3821574872617042,0.8840039890602692,-0.2898797505588132,-0.26286440743801565,-0.1985329424106195,0.0,0,Treino
1.2788923422224945,-0.5250359110419799,-1.024717548616931,-0.2677019135619494,0.9870799504609289,0.0024156097597914476,0.821466070166246,1.3956683045956244,1.0808167182741781,-0.3052523582172814,-0.2764346978280693,-0.2323998964671647,0.0,0,Treino
