DiasParaEleicaoBR,DiasParaEleicaoUSA,Selic_Delta_21d,Selic_Delta_63d,Spread_BR_US,Spread_BR_US_Delta_21d,Target_Real,Target_Previsto,Split
1.2749145934704238,-0.5247142976283925,0.9881749325576151,0.820723495687608,1.3935813877022152,1.0814594528323127,0.0,0,Treino
1.2723310349687809,-0.5269742927191536,0.9881749325576151,0.820723495687608,1.3823257695879623,0.9829818688028271,0.0,0,Treino
1.2697474764671381,-0.5292342878099149,0.9881749325576151,0.820723495687608,1.3823257695879623,1.0026773856087272,0.0,0,Treino
1.2594132424605669,-0.5382742681729594,0.9881749325576151,0.820723495687608,1.3823257695879623,1.0026773856087272,0.0,0,Treino
1.2568296839589241,-0.5405342632637206,-0.0021935070645008104,0.820723495687608,1.3823257695879623,0.017901545313886835,0.0,0,Treino
1.2542461254572812,-0.5427942583544818,-0.0021935070645008104,0.820723495687608,1.3823257695879623,0.017901545313886835,2.0,0,Treino
1.2516625669556385,-0.5450542534452429,-0.0021935070645008104,0.820723495687608,1.3823257695879623,0.017901545313886835,2.0,0,Treino
1.2490790084539956,-0.5473142485360041,-0.0021935070645008104,0.820723495687608,1.3823257695879623,0.017901545313886835,2.0,0,Treino
1.2413283329490672,-0.5540942338082875,-0.0021935070645008104,0.820723495687608,1.3823257695879623,0.017901545313886835,0.0,0,Treino
1.2387447744474245,-0.5563542288990486,-0.0021935070645008104,0.820723495687608,1.3823257695879623,0.017901545313886835,0.0,0,Treino
1.2361612159457815,-0.5586142239898099,-0.0021935070645008104,0.820723495687608,1.3823257695879623,0.017901545313886835,0.0,0,Treino
1.2335776574441388,-0.560874219080571,-0.0021935070645008104,0.820723495687608,1.3800746459651119,0.017901545313886835,0.0,0,Treino
1.2309940989424961,-0.5631342141713321,-0.0021935070645008104,0.820723495687608,1.3823257695879623,0.03759706211978322,0.0,0,Treino
1.2232434234375675,-0.5699141994436155,-0.0021935070645008104,0.820723495687608,1.3800746459651119,0.017901545313886835,0.0,0,Treino
1.2206598649359248,-0.5721741945343767,-0.0021935070645008104,0.820723495687608,1.3823257695879623,0.017901545313886835,0.0,0,Treino
1.218076306434282,-0.5744341896251379,-0.0021935070645008104,0.820723495687608,1.3823257695879623,0.017901545313886835,0.0,0,Treino
1.2154927479326392,-0.5766941847158991,-0.0021935070645008104,0.820723495687608,1.3823257695879623,0.017901545313886835,0.0,0,Treino
1.2129091894309965,-0.5789541798066602,-0.0021935070645008104,0.820723495687608,1.3823257695879623,0.017901545313886835,0.0,0,Treino
1.205158513926068,-0.5857341650789436,-0.0021935070645008104,0.8125128509945639,1.3800746459651119,-0.0017939714920095493,0.0,0,Treino
1.2025749554244252,-0.5879941601697047,-0.0021935070645008104,0.8043022063015198,1.3800746459651119,-0.0017939714920095493,0.0,0,Treino
1.1999913969227824,-0.590254155260466,-0.0021935070645008104,0.8043022063015198,1.3800746459651119,0.017901545313886835,0.0,0,Treino
1.1974078384211395,-0.5925141503512271,0.9881749325576151,0.820723495687608,1.4926308271076376,0.8845042847733452,0.0,0,Treino
1.1948242799194968,-0.5947741454419883,0.9881749325576151,0.820723495687608,1.5061375688447407,1.1011549696382126,0.0,0,Treino
1.1870736044145684,-0.6015541307142717,0.9881749325576151,0.820723495687608,1.4926308271076376,0.9829818688028306,0.0,0,Treino
1.1844900459129255,-0.6038141258050329,0.9881749325576151,0.820723495687608,1.4926308271076376,0.9829818688028306,0.0,0,Treino
1.1819064874112828,-0.606074120895794,0.9881749325576151,0.820723495687608,1.4926308271076376,0.9829818688028306,0.0,0,Treino
1.1793229289096399,-0.6083341159865552,0.9881749325576151,0.820723495687608,1.4926308271076376,0.9829818688028306,0.0,0,Treino
1.1767393704079971,-0.6105941110773163,0.9881749325576151,0.820723495687608,1.4926308271076376,0.9829818688028306,0.0,0,Treino
1.1689886949030688,-0.6173740963495997,0.9881749325576151,0.820723495687608,1.4926308271076376,0.9829818688028306,0.0,0,Treino
1.1664051364014258,-0.619634091440361,0.9881749325576151,0.820723495687608,1.4903797034847872,0.9632863519969342,0.0,0,Treino
1.1638215778997831,-0.6218940865311221,0.9881749325576151,0.820723495687608,1.4903797034847872,0.9632863519969342,0.0,0,Treino
1.1612380193981404,-0.6241540816218832,0.9881749325576151,0.820723495687608,1.4903797034847872,0.9632863519969342,0.0,0,Treino
1.1586544608964975,-0.6264140767126444,0.9881749325576151,0.820723495687608,1.4926308271076376,1.0026773856087272,0.0,0,Treino
1.1509037853915691,-0.6331940619849278,0.9881749325576151,0.820723495687608,1.4903797034847872,0.9632863519969342,0.0,0,Treino
1.1483202268899262,-0.635454057075689,0.9881749325576151,0.820723495687608,1.4903797034847872,0.9829818688028306,0.0,0,Treino
1.1457366683882835,-0.6377140521664502,0.9881749325576151,0.820723495687608,1.4903797034847872,0.9632863519969342,0.0,0,Treino
1.1431531098866408,-0.6399740472572113,0.9881749325576151,0.820723495687608,1.4903797034847872,0.9632863519969342,0.0,2,Treino
1.1405695513849978,-0.6422340423479724,0.9881749325576151,0.820723495687608,1.4903797034847872,0.9632863519969342,2.0,2,Treino
