DiasParaEleicaoBR,DiasParaEleicaoUSA,Selic_Delta_21d,Fed_Delta_63d,Selic_Delta_63d,Spread_BR_US,Spread_BR_US_Delta_21d,MACD_Signal,BTC_Volatilidade_21d_lag3,Target_Real,Target_Previsto,Split
1.180634786903882,-0.61086312281621,0.9870799504609289,-0.026151945661742258,0.821466070166246,1.4947476317110386,0.9824103536672255,-0.5440406618505244,-1.1145245706323992,0.0,0,Treino
1.1728776114839916,-0.6176389553247019,0.9870799504609289,-0.026151945661742258,0.821466070166246,1.4947476317110386,0.9824103536672255,-0.5706934611241252,-1.112330969198953,0.0,0,Treino
1.1702918863440281,-0.6198975661608659,0.9870799504609289,0.002415609759791408,0.821466070166246,1.4924958288220518,0.962729080745835,-0.6016429442811179,-1.1141902750343227,0.0,0,Treino
1.1677061612040647,-0.6221561769970299,0.9870799504609289,0.002415609759791408,0.821466070166246,1.4924958288220518,0.962729080745835,-0.6275479481051444,-1.1176512751289591,0.0,0,Treino
1.1651204360641012,-0.6244147878331937,0.9870799504609289,0.002415609759791408,0.821466070166246,1.4924958288220518,0.962729080745835,-0.6482248242637816,-1.1584257416668446,0.0,0,Treino
1.1625347109241377,-0.6266733986693577,0.9870799504609289,-0.026151945661742258,0.821466070166246,1.4947476317110386,1.002091626588616,-0.6611119420040108,-1.1686220379436065,0.0,0,Treino
1.1547775355042473,-0.6334492311778496,0.9870799504609289,0.002415609759791408,0.821466070166246,1.4924958288220518,0.962729080745835,-0.6638241219192703,-1.1700516665594143,0.0,0,Treino
1.1521918103642836,-0.6357078420140135,0.9870799504609289,0.030983165181325153,0.821466070166246,1.4924958288220518,0.9824103536672255,-0.6609190455511107,-1.1685909016184646,0.0,0,Treino
1.1496060852243202,-0.6379664528501775,0.9870799504609289,0.030983165181325153,0.821466070166246,1.4924958288220518,0.962729080745835,-0.658019941457161,-1.204124738263524,0.0,0,Treino
1.1470203600843567,-0.6402250636863414,0.9870799504609289,0.030983165181325153,0.821466070166246,1.4924958288220518,0.962729080745835,-0.66124209793044,-1.1608689190766541,0.0,0,Treino
1.1444346349443932,-0.6424836745225053,0.9870799504609289,0.002415609759791408,0.821466070166246,1.4924958288220518,0.962729080745835,-0.6875471555437543,0.11819256682590822,2.0,2,Treino
1.1366774595245028,-0.6492595070309972,0.9870799504609289,0.030983165181325153,0.821466070166246,1.4924958288220518,0.962729080745835,-0.733671144767783,0.32670669265911517,2.0,2,Treino
1.1340917343845394,-0.6515181178671612,0.9870799504609289,0.030983165181325153,0.821466070166246,1.4924958288220518,0.9824103536672255,-0.7867401305726924,0.38055282378069566,2.0,2,Treino
1.131506009244576,-0.6537767287033251,0.9870799504609289,0.0024156097597914875,0.821466070166246,1.4947476317110386,1.002091626588616,-0.8223664798923089,0.38109621692087436,2.0,2,Treino
1.1289202841046124,-0.6560353395394891,0.9870799504609289,0.11668583144592636,0.821466070166246,1.4947476317110386,1.002091626588616,-0.8341777315078962,0.49492072065820514,2.0,2,Treino
1.126334558964649,-0.658293950375653,-0.002469071582587093,0.0024156097597914875,0.821466070166246,1.4947476317110386,0.018027980519067323,-0.8278972717763717,0.5815444264090873,2.0,2,Treino
1.1185773835447583,-0.6650697828841449,-0.002469071582587093,-0.16898972276941088,0.821466070166246,1.5082584490449589,0.018027980519067323,-0.8107487104937043,0.6002967987536811,2.0,2,Treino
1.1159916584047949,-0.6673283937203088,-0.002469071582587093,-0.026151945661742258,0.821466070166246,1.4947476317110386,0.018027980519067323,-0.8012658827899664,0.6004692190385692,2.0,2,Treino
1.1134059332648314,-0.6695870045564728,-0.002469071582587093,-0.026151945661742258,0.821466070166246,1.4947476317110386,0.018027980519067323,-0.7819890541851516,0.6391974099114138,2.0,2,Treino
1.110820208124868,-0.6718456153926368,-0.002469071582587093,-0.026151945661742258,0.4110743644751588,1.4947476317110386,0.018027980519067323,-0.7621084709780753,0.6393236917864735,2.0,2,Treino
1.1082344829849045,-0.6741042262288006,-0.002469071582587093,-0.026151945661742258,0.4110743644751588,1.4947476317110386,0.018027980519067323,-0.7448770771739861,0.6390187054276844,2.0,2,Treino
1.0978915824250506,-0.6831386695734565,-0.002469071582587093,-0.026151945661742258,0.4110743644751588,1.4947476317110386,0.018027980519067323,-0.7199356792336372,0.6306082876729825,2.0,2,Treino
1.0953058572850871,-0.6853972804096204,-0.002469071582587093,-0.026151945661742258,0.4110743644751588,1.4947476317110386,0.018027980519067323,-0.6966995864198265,0.6304035013898501,2.0,2,Treino
1.0927201321451236,-0.6876558912457844,-0.002469071582587093,-0.026151945661742258,0.4110743644751588,1.4947476317110386,0.03770925344045788,-0.6674281994138909,0.642158743779295,2.0,2,Treino
1.0901344070051602,-0.6899145020819484,-0.002469071582587093,-0.026151945661742258,0.4110743644751588,1.4947476317110386,0.03770925344045788,-0.6299701131050779,0.7413110121205901,2.0,2,Treino
1.0823772315852696,-0.6966903345904402,-0.002469071582587093,-0.026151945661742258,0.4110743644751588,1.4947476317110386,0.03770925344045788,-0.5850955422995099,0.6883625127966135,0.0,2,Treino
1.079791506445306,-0.6989489454266041,-0.002469071582587093,-0.054719501083276,0.4110743644751588,1.4947476317110386,0.018027980519067323,-0.5341644981585741,0.6718114439503945,0.0,2,Treino
1.0772057813053426,-0.7012075562627681,-0.002469071582587093,-0.054719501083276,0.4110743644751588,1.4947476317110386,0.03770925344045788,-0.48095826699788713,0.6717664197022675,0.0,2,Treino
1.0746200561653791,-0.7034661670989321,-0.002469071582587093,-0.054719501083276,0.4110743644751588,1.4947476317110386,0.03770925344045788,-0.4358704196153674,0.702061996999487,2.0,0,Treino
1.0720343310254157,-0.705724777935096,-0.002469071582587093,-0.026151945661742258,0.4110743644751588,1.4947476317110386,0.03770925344045788,-0.39909220359841957,0.6993190458009213,2.0,2,Treino
1.0642771556055253,-0.7125006104435878,-0.002469071582587093,-0.026151945661742258,0.4110743644751588,1.4947476317110386,0.03770925344045788,-0.3637669372089382,0.6847164758877426,0.0,0,Treino
1.0616914304655618,-0.7147592212797518,-0.002469071582587093,-0.026151945661742258,0.4110743644751588,1.4947476317110386,0.03770925344045788,-0.3362065410947803,-0.3059700757406099,2.0,2,Treino
