DiasParaEleicaoBR,DiasParaEleicaoUSA,Fed_Delta_21d,Selic_Delta_21d,Fed_Delta_63d,Selic_Delta_63d,Spread_BR_US,Spread_BR_US_Delta_21d,MACD_Signal,Target_Real,Target_Previsto,Split
1.4895421850030672,-0.3295453438306463,0.05637551658011594,-0.001094020994940944,-0.02169096713776483,0.8282173881618456,1.157369504043159,-0.021799767236702457,-0.23639432583571246,0.0,0,Treino
1.4869585786716757,-0.3318040362952082,-0.05116706990394766,-0.001094020994940944,-0.05058575254049119,0.8282173881618456,1.1596183399075437,0.01771163133595208,-0.23976543673399123,0.0,0,Treino
1.4843749723402841,-0.3340627287597701,-0.05116706990394766,-0.001094020994940944,-0.05058575254049119,0.8282173881618456,1.1596183399075437,0.01771163133595208,-0.24296750005949477,0.0,0,Treino
1.4817913660088926,-0.336321421224332,-0.05116706990394766,-0.001094020994940944,-0.05058575254049119,0.8282173881618456,1.1596183399075437,0.01771163133595208,-0.24408554457099513,0.0,0,Treino
1.4792077596775008,-0.33858011368889385,0.0026042233380841025,-0.001094020994940944,-0.05058575254049119,0.8282173881618456,1.1596183399075437,-0.002044067950373433,-0.2428608881422587,0.0,0,Treino
1.471456940683326,-0.34535619108257953,0.05637551658011594,-0.001094020994940944,-0.02169096713776483,0.8282173881618456,1.157369504043159,-0.021799767236702457,-0.2408276154036714,0.0,0,Treino
1.4688733343519345,-0.34761488354714143,0.05637551658011594,-0.001094020994940944,-0.02169096713776483,0.8282173881618456,1.157369504043159,-0.021799767236702457,-0.23959052347380547,0.0,0,Treino
1.466289728020543,-0.34987357601170327,0.002604223338084177,-0.001094020994940944,-0.02169096713776483,0.8282173881618456,1.157369504043159,-0.002044067950376942,-0.23806901210419898,0.0,0,Treino
1.4637061216891514,-0.35213226847626516,0.002604223338084177,-0.001094020994940944,-0.02169096713776483,0.8282173881618456,1.157369504043159,-0.002044067950376942,-0.23777105513005176,0.0,0,Treino
1.4611225153577596,-0.35439096094082706,0.05637551658011594,-0.001094020994940944,-0.02169096713776483,0.8282173881618456,1.157369504043159,-0.021799767236702457,-0.2411886138685213,0.0,0,Treino
1.453371696363585,-0.3611670383345127,0.002604223338084177,-0.001094020994940944,-0.05058575254049119,0.8282173881618456,1.157369504043159,-0.002044067950376942,-0.2411923981307872,0.0,0,Treino
1.4507880900321932,-0.3634257307990746,0.002604223338084177,-0.001094020994940944,-0.02169096713776483,0.8282173881618456,1.157369504043159,-0.002044067950376942,-0.2405302295260701,0.0,0,Treino
1.4482044837008017,-0.3656844232636365,0.002604223338084177,-0.001094020994940944,-0.02169096713776483,0.8282173881618456,1.157369504043159,-0.002044067950376942,-0.2361898188863009,0.0,0,Treino
1.4456208773694101,-0.3679431157281983,0.05637551658011594,-0.001094020994940944,-0.02169096713776483,0.41467768101975344,1.157369504043159,-0.021799767236702457,-0.22779773799473974,0.0,0,Treino
1.4430372710380186,-0.3702018081927602,0.002604223338084177,-0.001094020994940944,-0.02169096713776483,0.41467768101975344,1.157369504043159,-0.002044067950376942,-0.2162262251778731,0.0,0,Treino
1.4352864520438438,-0.3769778855864459,0.05637551658011594,0.018784340483135587,-0.02169096713776483,0.4229484751625951,1.1596183399075433,-0.002044067950376942,-0.19871627518132912,0.0,0,Treino
1.432702845712452,-0.37923657805100774,0.002604223338084177,0.03866270196121212,0.007203818264961489,0.43121926930543675,1.1618671757719274,0.037467330622274087,-0.18275604605835338,0.0,0,Treino
1.4301192393810604,-0.38149527051556964,0.002604223338084177,0.03866270196121212,-0.02169096713776483,0.43121926930543675,1.1618671757719274,0.037467330622274087,-0.17265617688990087,0.0,0,Treino
1.427535633049669,-0.38375396298013154,0.05637551658011594,0.9928240529089069,-0.13727010874867018,0.8282173881618456,1.2810554765842908,0.9659851970795977,-0.17395540645796895,0.0,0,Treino
1.4249520267182774,-0.38601265544469343,0.002604223338084177,0.9928240529089069,0.15167774527859318,0.8282173881618456,1.2698112972623696,0.9857408963659198,-0.17503239818526234,0.0,0,Treino
1.4172012077241025,-0.39278873283837906,0.002604223338084177,0.9928240529089069,-0.02169096713776483,0.8282173881618456,1.2698112972623696,0.9857408963659198,-0.17666376037444023,0.0,0,Treino
1.414617601392711,-0.39504742530294096,-0.05116706990394766,0.9928240529089069,-0.02169096713776483,0.8282173881618456,1.2698112972623696,1.0054965956522488,-0.18457147244246552,0.0,0,Treino
1.4120339950613192,-0.3973061177675028,0.002604223338084177,0.9928240529089069,0.007203818264961489,0.8282173881618456,1.2698112972623696,0.9857408963659198,-0.1978003876840521,0.0,0,Treino
1.4094503887299277,-0.3995648102320647,0.002604223338084177,0.9928240529089069,-0.02169096713776483,0.8282173881618456,1.2698112972623696,0.9857408963659198,-0.2123350356320985,0.0,0,Treino
1.4068667823985361,-0.4018235026966266,0.002604223338084177,0.9928240529089069,0.007203818264961489,0.8282173881618456,1.2698112972623696,0.9857408963659198,-0.22238302330706064,0.0,0,Treino
1.3991159634043613,-0.4085995800903122,0.002604223338084177,0.9928240529089069,-0.02169096713776483,0.8282173881618456,1.2698112972623696,0.9857408963659198,-0.23183243918664048,0.0,0,Treino
1.3965323570729697,-0.4108582725548741,-0.05116706990394766,0.9928240529089069,-0.02169096713776483,0.8282173881618456,1.2698112972623696,1.0054965956522488,-0.2414332451716734,0.0,0,Treino
1.3939487507415782,-0.413116965019436,-0.05116706990394766,0.9928240529089069,-0.02169096713776483,0.8282173881618456,1.2698112972623696,1.0054965956522488,-0.250447969747184,0.0,0,Treino
1.3913651444101864,-0.4153756574839979,-0.05116706990394766,0.9928240529089069,-0.02169096713776483,0.8282173881618456,1.2698112972623696,1.0054965956522488,-0.25283484513189397,0.0,0,Treino
1.388781538078795,-0.41763434994855975,-0.05116706990394766,0.9928240529089069,-0.02169096713776483,0.8282173881618456,1.2698112972623696,1.0054965956522488,-0.25137746173829095,0.0,0,Treino
1.38103071908462,-0.42441042734224543,-0.05116706990394766,0.9928240529089069,-0.02169096713776483,0.8282173881618456,1.2698112972623696,1.0054965956522488,-0.24483143084318673,0.0,0,Treino
1.3784471127532285,-0.4266691198068073,-0.1049383631459795,0.9928240529089069,-0.05058575254049119,0.8282173881618456,1.272060133126754,1.0252522949385778,-0.23577253292942507,0.0,0,Treino
1.375863506421837,-0.42892781227136917,-0.1049383631459795,0.9928240529089069,-0.05058575254049119,0.8282173881618456,1.272060133126754,1.0252522949385778,-0.2257480974551216,0.0,0,Treino
1.3732799000904452,-0.43118650473593106,-0.1049383631459795,0.9928240529089069,-0.05058575254049119,0.8282173881618456,1.272060133126754,1.0252522949385778,-0.21312646213966632,0.0,0,Treino
1.3706962937590537,-0.43344519720049296,-0.05116706990394766,0.9928240529089069,0.007203818264961489,0.8282173881618456,1.2698112972623696,1.0054965956522488,-0.19740904725377617,0.0,0,Treino
1.3603618684334873,-0.4424799670587405,-0.1049383631459795,0.9928240529089069,-0.02169096713776487,0.8282173881618456,1.272060133126754,1.0252522949385778,-0.18660641549865412,0.0,0,Treino
1.3577782621020957,-0.4447386595233024,-0.1049383631459795,0.9729456914308303,-0.02169096713776487,0.8282173881618456,1.272060133126754,1.0054965956522524,-0.17484633655359397,0.0,0,Treino
1.3551946557707042,-0.4469973519878642,-0.1049383631459795,0.9530673299527538,-0.02169096713776487,0.8282173881618456,1.272060133126754,0.9857408963659268,-0.163875144245769,0.0,0,Treino
1.3526110494393124,-0.4492560444524261,-0.3200235361141066,0.9530673299527538,0.007203818264961489,0.8282173881618456,1.2810554765842908,1.0647636935112288,-0.15724637344129216,0.0,0,Treino
1.3448602304451376,-0.45603212184611175,0.16391810306417948,-0.001094020994940944,-0.05058575254049119,0.8282173881618456,1.272060133126754,-0.06131116580934997,-0.1534614710416742,0.0,0,Treino
1.342276624113746,-0.45829081431067364,-0.1049383631459795,-0.001094020994940944,-0.05058575254049119,0.8282173881618456,1.272060133126754,0.03746733062228111,-0.15311757310482257,0.0,0,Treino
1.3396930177823545,-0.46054950677523554,-0.05116706990394766,-0.001094020994940944,0.007203818264961489,0.8282173881618456,1.2698112972623696,0.01771163133595208,-0.15493204274564992,0.0,0,Treino
