DiasParaEleicaoBR,DiasParaEleicaoUSA,Fed_Delta_21d,Selic_Delta_21d,Fed_Delta_63d,Selic_Delta_63d,Spread_BR_US,Spread_BR_US_Delta_21d,MACD_Line,MACD_Signal,Dist_SMA_Cruzamento_lag3,SMA_50_Slope_lag2,Target_Real,Target_Previsto,Split
1.3214186464999942,-0.4840343859946918,-0.05430511254262386,0.9881749325576151,0.0034725242120892223,0.820723495687608,1.3823257695879623,1.0026773856087272,-0.1841932696557759,-0.12093277145054178,0.02306989718911158,-0.12001935569954664,0.0,0,Treino
1.3136679709950658,-0.49081437126697525,-0.05430511254262386,0.9881749325576151,-0.025163908331441096,0.820723495687608,1.3823257695879623,1.0026773856087272,-0.20967659908774966,-0.14237383700875708,0.03572470654993076,-0.038222332408937125,0.0,0,Treino
1.311084412493423,-0.4930743663577364,-0.0010468810726381,0.9881749325576151,0.003472524212089262,0.820723495687608,1.3800746459651119,0.9829818688028306,-0.2199595494304739,-0.1617333320183386,0.040568616470651506,-0.10021287241976887,0.0,0,Treino
1.3085008539917802,-0.4953343614484976,-0.0010468810726381,0.9881749325576151,0.032108956755619575,0.820723495687608,1.3800746459651119,0.9829818688028306,-0.23174548854349708,-0.17975010049353735,0.018005189506861065,-0.1658167486287525,0.0,0,Treino
1.3059172954901372,-0.4975943565392587,0.05221135039734766,0.9881749325576151,0.003472524212089262,0.820723495687608,1.3800746459651119,0.9632863519969307,-0.23242608486626762,-0.19430956604356278,-0.0012463461946149092,-0.23263845131433974,0.0,0,Treino
1.3033337369884945,-0.49985435163001984,-0.0010468810726381,0.9881749325576151,-0.025163908331441096,0.820723495687608,1.3823257695879623,0.9829818688028271,-0.2500765178270907,-0.2097447865154004,-0.0218853433608482,-0.1811537583523815,0.0,0,Treino
1.2955830614835662,-0.5066343369023033,-0.0010468810726381,0.9881749325576151,-0.025163908331441096,0.820723495687608,1.3823257695879623,0.9829818688028271,-0.24920630370617838,-0.22190622159254944,-0.04676585190913685,-0.13199945743321143,0.0,0,Treino
1.2929995029819232,-0.5088943319930644,-0.05430511254262386,0.9881749325576151,0.0034725242120892223,0.820723495687608,1.3823257695879623,1.0026773856087272,-0.25578605852332953,-0.23304733475667377,-0.0702754548676314,-0.24327843883036046,0.0,0,Treino
1.2904159444802805,-0.5111543270838256,-0.0010468810726381,0.9881749325576151,-0.025163908331441096,0.820723495687608,1.3823257695879623,0.9829818688028271,-0.2452112467413748,-0.23969095149046007,-0.10589095171140078,-0.2197944482215094,0.0,0,Treino
1.2878323859786378,-0.5134143221745868,-0.0010468810726381,0.9881749325576151,0.0034725242120892223,0.820723495687608,1.3823257695879623,0.9829818688028271,-0.2446478874466757,-0.2448849522779416,-0.14384076878579244,-0.23626377992887784,0.0,0,Treino
1.2852488274769949,-0.515674317265348,-0.0010468810726381,0.9881749325576151,-0.025163908331441096,0.820723495687608,1.3823257695879623,0.9829818688028271,-0.25386758802039106,-0.2510186301956788,-0.16423414849489665,-0.15533575665169702,0.0,0,Treino
1.2774981519720665,-0.5224543025376314,0.26524427627729047,0.9881749325576151,0.003472524212089262,0.820723495687608,1.3800746459651119,0.8845042847733452,-0.290941909057052,-0.263881438508746,-0.19875678476787517,-0.20945466000915136,0.0,0,Treino
1.2749145934704238,-0.5247142976283925,-0.2673380384225667,0.9881749325576151,0.0034725242120892223,0.820723495687608,1.3935813877022152,1.0814594528323127,-0.3063424902496271,-0.27747653219453167,-0.2326502813869643,-0.21655001957957973,0.0,0,Treino
1.2723310349687809,-0.5269742927191536,-0.0010468810726381,0.9881749325576151,-0.025163908331441096,0.820723495687608,1.3823257695879623,0.9829818688028271,-0.30085900456449444,-0.2871758930189859,-0.2608096880589074,-0.2566033302441368,0.0,0,Treino
1.2697474764671381,-0.5292342878099149,-0.05430511254262386,0.9881749325576151,-0.025163908331441096,0.820723495687608,1.3823257695879623,1.0026773856087272,-0.2974377185875565,-0.29420119985277793,-0.30426284050934593,-0.3528977347574365,0.0,0,Treino
1.2594132424605669,-0.5382742681729594,-0.05430511254262386,0.9881749325576151,-0.05380034087497145,0.820723495687608,1.3823257695879623,1.0026773856087272,-0.2995371597137585,-0.3002719693419262,-0.33175458268663827,-0.26062533410315314,0.0,0,Treino
1.2568296839589241,-0.5405342632637206,-0.05430511254262386,-0.0021935070645008104,-0.025163908331441096,0.820723495687608,1.3823257695879623,0.017901545313886835,-0.3041431114017291,-0.30611698696759204,-0.3573287753883705,-0.3532004600059934,0.0,0,Treino
1.2542461254572812,-0.5427942583544818,-0.05430511254262386,-0.0021935070645008104,-0.025163908331441096,0.820723495687608,1.3823257695879623,0.017901545313886835,-0.3494548852025768,-0.3205165614609983,-0.3734041722544136,-0.4270686161967116,2.0,0,Treino
1.2516625669556385,-0.5450542534452429,-0.05430511254262386,-0.0021935070645008104,-0.025163908331441096,0.820723495687608,1.3823257695879623,0.017901545313886835,-0.4175826220159256,-0.34665591275541136,-0.3833915166579038,-0.47277214687511243,2.0,0,Treino
1.2490790084539956,-0.5473142485360041,-0.05430511254262386,-0.0021935070645008104,-0.025163908331441096,0.820723495687608,1.3823257695879623,0.017901545313886835,-0.42397819456746405,-0.3689398347866356,-0.38697155137156286,-0.7456095863079272,2.0,0,Treino
1.2413283329490672,-0.5540942338082875,-0.05430511254262386,-0.0021935070645008104,-0.05380034087497145,0.820723495687608,1.3823257695879623,0.017901545313886835,-0.393393631345456,-0.3802037588661481,-0.394587983753753,-0.7671808723225544,0.0,0,Treino
1.2387447744474245,-0.5563542288990486,-0.05430511254262386,-0.0021935070645008104,-0.05380034087497145,0.820723495687608,1.3823257695879623,0.017901545313886835,-0.36773361754914463,-0.38370845525848535,-0.4292499007226489,-0.5122894734828418,0.0,0,Treino
1.2361612159457815,-0.5586142239898099,-0.05430511254262386,-0.0021935070645008104,-0.05380034087497145,0.820723495687608,1.3823257695879623,0.017901545313886835,-0.32882810763747916,-0.3781633872545323,-0.4534903699305397,-0.21997371126447157,0.0,0,Treino
1.2335776574441388,-0.560874219080571,-0.05430511254262386,-0.0021935070645008104,-0.025163908331441096,0.820723495687608,1.3800746459651119,0.017901545313886835,-0.27336248606492775,-0.3618248343206484,-0.46715339606573303,-0.41147954314003365,0.0,0,Treino
1.2309940989424961,-0.5631342141713321,-0.10756334401260961,-0.0021935070645008104,-0.05380034087497145,0.820723495687608,1.3823257695879623,0.03759706211978322,-0.21356129368639987,-0.3359211130795442,-0.46860082362147665,-0.33864140532527204,0.0,0,Treino
1.2232434234375675,-0.5699141994436155,-0.05430511254262386,-0.0021935070645008104,-0.025163908331441096,0.820723495687608,1.3800746459651119,0.017901545313886835,-0.1325445679583266,-0.2978125658613112,-0.47037708431754904,-0.1098653514139736,0.0,0,Treino
1.2206598649359248,-0.5721741945343767,-0.05430511254262386,-0.0021935070645008104,-0.05380034087497145,0.820723495687608,1.3823257695879623,0.017901545313886835,-0.0878786331155464,-0.2577407597988622,-0.47085056109366513,-0.015203137150204844,0.0,0,Treino
1.218076306434282,-0.5744341896251379,-0.05430511254262386,-0.0021935070645008104,-0.05380034087497145,0.820723495687608,1.3823257695879623,0.017901545313886835,-0.1303235191876633,-0.23479166314345423,-0.4728811118126391,0.06844486287066373,0.0,0,Treino
