DiasParaEleicaoBR,DiasParaEleicaoUSA,Selic_Delta_21d,Fed_Delta_63d,Selic_Delta_63d,Spread_BR_US,Spread_BR_US_Delta_21d,MACD_Signal,WTI_Retorno_63d_lag3,Target_Real,Target_Previsto,Split
1.4909218036995004,-0.3398298224765359,-0.002469071582587093,-0.054719501083276,0.821466070166246,1.1614808041410092,0.018027980519067323,-0.13729665711749767,-0.2559166888809344,0.0,0,Treino
1.488336078559537,-0.3420884333126999,-0.002469071582587093,-0.054719501083276,0.821466070166246,1.1614808041410092,-0.0016532924023232344,-0.13548244865763429,0.07678941002969979,0.0,0,Treino
1.4805789031396464,-0.34886426582119173,-0.002469071582587093,-0.026151945661742258,0.821466070166246,1.159229001252022,-0.021334565323717285,-0.13247033459929106,-0.023147967605060212,0.0,0,Treino
1.4779931779996829,-0.3511228766573557,-0.002469071582587093,-0.026151945661742258,0.821466070166246,1.159229001252022,-0.021334565323717285,-0.1306377241980213,-0.052857510609850125,0.0,0,Treino
1.4754074528597194,-0.35338148749351966,-0.002469071582587093,-0.026151945661742258,0.821466070166246,1.159229001252022,-0.0016532924023267305,-0.12838386747840333,0.0009644391891396514,0.0,0,Treino
1.472821727719756,-0.35564009832968363,-0.002469071582587093,-0.026151945661742258,0.821466070166246,1.159229001252022,-0.0016532924023267305,-0.12794251052011582,0.05690651135966493,0.0,0,Treino
1.4702360025797925,-0.35789870916584754,-0.002469071582587093,-0.026151945661742258,0.821466070166246,1.159229001252022,-0.021334565323717285,-0.1330052903623158,0.3677304969802115,0.0,0,Treino
1.462478827159902,-0.36467454167433944,-0.002469071582587093,-0.054719501083276,0.821466070166246,1.159229001252022,-0.0016532924023267305,-0.13301101914619082,0.6366922682501971,0.0,0,Treino
1.4598931020199386,-0.36693315251050335,-0.002469071582587093,-0.026151945661742258,0.821466070166246,1.159229001252022,-0.0016532924023267305,-0.13203019177555747,0.41639157522356623,0.0,0,Treino
1.4573073768799751,-0.3691917633466673,-0.002469071582587093,-0.026151945661742258,0.821466070166246,1.159229001252022,-0.0016532924023267305,-0.12560036444630573,0.548572456864777,0.0,0,Treino
1.4547216517400117,-0.3714503741828313,-0.002469071582587093,-0.026151945661742258,0.4110743644751588,1.159229001252022,-0.021334565323717285,-0.11316854661457115,0.3722820844131738,0.0,0,Treino
1.452135926600048,-0.3737089850189952,-0.002469071582587093,-0.026151945661742258,0.4110743644751588,1.159229001252022,-0.0016532924023267305,-0.09602669777607577,0.49639837545057686,0.0,0,Treino
1.4443787511801576,-0.3804848175274871,0.017321908858282803,-0.026151945661742258,0.4192821985889804,1.1614808041410087,-0.0016532924023267305,-0.0700876367356762,0.4373835891294968,0.0,0,Treino
1.441793026040194,-0.382743428363651,0.0371128892991527,0.0024156097597914476,0.42749003270280195,1.1637326070299954,0.03770925344045438,-0.04644430803607655,0.7038746228982113,0.0,0,Treino
1.4392073009002306,-0.38500203919981496,0.0371128892991527,-0.026151945661742258,0.42749003270280195,1.1637326070299954,0.03770925344045438,-0.031482289526562235,0.7290563297715549,0.0,0,Treino
1.4366215757602672,-0.3872606500359789,0.9870799504609289,-0.14042216734787716,0.821466070166246,1.28307816014629,0.962729080745835,-0.03340677186662975,0.7614130020268558,0.0,0,Treino
1.4340358506203037,-0.3895192608721429,0.9870799504609289,0.14525338686746006,0.821466070166246,1.2718191457013563,0.9824103536672221,-0.03500215604964095,0.6570462394383659,0.0,0,Treino
1.4262786752004133,-0.39629509338063473,0.9870799504609289,-0.026151945661742258,0.821466070166246,1.2718191457013563,0.9824103536672221,-0.037418803370093845,0.9690322895451214,0.0,0,Treino
1.4236929500604498,-0.3985537042167987,0.9870799504609289,-0.026151945661742258,0.821466070166246,1.2718191457013563,1.002091626588616,-0.049133262396492086,1.048172596062675,0.0,0,Treino
1.4211072249204864,-0.4008123150529626,0.9870799504609289,0.0024156097597914476,0.821466070166246,1.2718191457013563,0.9824103536672221,-0.06873041041551636,0.6268158887417368,0.0,0,Treino
1.4185214997805227,-0.4030709258891266,0.9870799504609289,-0.026151945661742258,0.821466070166246,1.2718191457013563,0.9824103536672221,-0.09026184318045204,0.4875147531920241,0.0,0,Treino
1.4159357746405592,-0.40532953672529054,0.9870799504609289,0.0024156097597914476,0.821466070166246,1.2718191457013563,0.9824103536672221,-0.10514689448126163,0.29994163961445924,0.0,0,Treino
1.4081785992206688,-0.4121053692337824,0.9870799504609289,-0.026151945661742258,0.821466070166246,1.2718191457013563,0.9824103536672221,-0.11914516878602717,0.7440573033541951,0.0,0,Treino
1.4055928740807053,-0.41436398006994635,0.9870799504609289,-0.026151945661742258,0.821466070166246,1.2718191457013563,1.002091626588616,-0.13336776602114814,0.40829693791376354,0.0,0,Treino
1.4030071489407419,-0.41662259090611026,0.9870799504609289,-0.026151945661742258,0.821466070166246,1.2718191457013563,1.002091626588616,-0.14672205490751844,0.33880444882404515,0.0,0,Treino
1.4004214238007784,-0.4188812017422742,0.9870799504609289,-0.026151945661742258,0.821466070166246,1.2718191457013563,1.002091626588616,-0.15025808802664647,0.23404152780153073,0.0,0,Treino
1.397835698660815,-0.4211398125784382,0.9870799504609289,-0.026151945661742258,0.821466070166246,1.2718191457013563,1.002091626588616,-0.14809934654512422,0.5833631164046433,0.0,0,Treino
1.3900785232409245,-0.42791564508693003,0.9870799504609289,-0.026151945661742258,0.821466070166246,1.2718191457013563,1.002091626588616,-0.13840218984489427,0.6737429501806631,0.0,0,Treino
1.387492798100961,-0.430174255923094,0.9870799504609289,-0.054719501083276,0.821466070166246,1.2740709485903434,1.02177289951001,-0.1249825765223634,0.4146835384703204,0.0,0,Treino
1.3849070729609974,-0.43243286675925796,0.9870799504609289,-0.054719501083276,0.821466070166246,1.2740709485903434,1.02177289951001,-0.11013266536111425,0.27148300935437136,0.0,0,Treino
1.3823213478210339,-0.43469147759542187,0.9870799504609289,-0.054719501083276,0.821466070166246,1.2740709485903434,1.02177289951001,-0.09143530022881156,0.19424477061879694,0.0,0,Treino
1.3797356226810704,-0.43695008843158584,0.9870799504609289,0.0024156097597914476,0.821466070166246,1.2718191457013563,1.002091626588616,-0.06815184290823512,0.14939368807603257,0.0,0,Treino
1.3693927221212165,-0.44598453177624164,0.9870799504609289,-0.026151945661742296,0.821466070166246,1.2740709485903434,1.02177289951001,-0.05214890725781876,0.3533131868323025,0.0,0,Treino
1.366806996981253,-0.4482431426124056,0.967288970020059,-0.026151945661742296,0.821466070166246,1.2740709485903434,1.0020916265886195,-0.03472756843335157,0.5523356469386169,0.0,0,Treino
1.3642212718412896,-0.4505017534485695,0.9474979895791891,-0.026151945661742296,0.821466070166246,1.2740709485903434,0.9824103536672291,-0.018474691145187395,0.5578822572020349,0.0,0,Treino
1.3616355467013261,-0.4527603642847335,0.9474979895791891,0.0024156097597914476,0.821466070166246,1.28307816014629,1.0611354453527913,-0.008654702252227307,0.4454782070350676,0.0,0,Treino
1.3538783712814355,-0.4595361967932253,-0.002469071582587093,-0.054719501083276,0.821466070166246,1.2740709485903434,-0.0606971111664949,-0.003047647518326938,0.26009376779306015,0.0,0,Treino
1.351292646141472,-0.4617948076293893,-0.002469071582587093,-0.054719501083276,0.821466070166246,1.2740709485903434,0.037709253440461374,-0.002538067021795788,0.5196078798272794,0.0,0,Treino
1.3487069210015086,-0.46405341846555326,-0.002469071582587093,0.0024156097597914476,0.821466070166246,1.2718191457013563,0.018027980519067323,-0.005225932691532637,0.5732991966327764,0.0,0,Treino
1.346121195861545,-0.4663120293017172,-0.002469071582587093,0.0024156097597914476,0.4110743644751588,1.2718191457013563,0.018027980519067323,-0.012467145510650285,0.5812747523156852,0.0,0,Treino
1.3435354707215816,-0.46857064013788113,0.9870799504609289,-0.026151945661742258,0.821466070166246,1.3844092901506908,1.002091626588616,-0.024708623434985855,0.5761805240717109,0.0,0,Treino
1.3357782953016912,-0.475346472646373,0.9870799504609289,-0.026151945661742258,0.821466070166246,1.3844092901506908,1.002091626588616,-0.04235441807262567,0.37021528287986427,0.0,0,Treino
1.3331925701617278,-0.47760508348253694,0.9870799504609289,-0.026151945661742258,0.821466070166246,1.3844092901506908,1.002091626588616,-0.06394435467619937,0.31517664940301915,0.0,0,Treino
1.3306068450217643,-0.4798636943187009,0.9870799504609289,0.0024156097597914476,0.821466070166246,1.3844092901506908,1.002091626588616,-0.08286601928531707,0.49897950449847295,0.0,0,Treino
1.3280211198818008,-0.48212230515486487,0.9870799504609289,0.0024156097597914476,0.821466070166246,1.3844092901506908,1.002091626588616,-0.10024677401250433,0.39042165557548963,0.0,0,Treino
1.3254353947418374,-0.4843809159910288,0.9870799504609289,0.0024156097597914476,0.821466070166246,1.3844092901506908,1.002091626588616,-0.12017609388726366,0.6985671764348806,0.0,0,Treino
1.3176782193219467,-0.4911567484995207,0.9870799504609289,-0.026151945661742258,0.821466070166246,1.3844092901506908,1.002091626588616,-0.1415781507912349,0.8100572426926254,0.0,0,Treino
1.3150924941819833,-0.4934153593356846,0.9870799504609289,0.0024156097597914875,0.821466070166246,1.3821574872617042,0.9824103536672255,-0.16090240111893198,0.8709815946689796,0.0,0,Treino
1.3125067690420198,-0.49567397017184855,0.9870799504609289,0.030983165181325194,0.821466070166246,1.3821574872617042,0.9824103536672255,-0.17888645160808234,1.0410898424855213,0.0,0,Treino
1.3099210439020563,-0.4979325810080125,0.9870799504609289,0.0024156097597914875,0.821466070166246,1.3821574872617042,0.9627290807458315,-0.19341939524186003,1.1128267948202253,0.0,0,Treino
1.3073353187620929,-0.5001911918441765,0.9870799504609289,-0.026151945661742258,0.821466070166246,1.3844092901506908,0.9824103536672221,-0.20882652637121044,1.2003653983357279,0.0,0,Treino
1.2995781433422025,-0.5069670243526683,0.9870799504609289,-0.026151945661742258,0.821466070166246,1.3844092901506908,0.9824103536672221,-0.2209657836409445,1.0578560279138083,0.0,0,Treino
1.296992418202239,-0.5092256351888322,0.9870799504609289,0.0024156097597914476,0.821466070166246,1.3844092901506908,1.002091626588616,-0.23208674438145682,1.182547183297027,0.0,0,Treino
1.2944066930622755,-0.5114842460249962,0.9870799504609289,-0.026151945661742258,0.821466070166246,1.3844092901506908,0.9824103536672221,-0.2387183800882118,0.9165027068416252,0.0,0,Treino
1.291820967922312,-0.5137428568611602,0.9870799504609289,0.0024156097597914476,0.821466070166246,1.3844092901506908,0.9824103536672221,-0.24390301577582868,0.7446537098367351,0.0,0,Treino
1.2892352427823486,-0.5160014676973241,0.9870799504609289,-0.026151945661742258,0.821466070166246,1.3844092901506908,0.9824103536672221,-0.25002553946210815,0.8431713584746188,0.0,0,Treino
1.281478067362458,-0.5227773002058159,0.9870799504609289,0.0024156097597914875,0.821466070166246,1.3821574872617042,0.8840039890602692,-0.2628648181188546,0.6215562171739722,0.0,0,Treino
1.2788923422224945,-0.5250359110419799,0.9870799504609289,0.0024156097597914476,0.821466070166246,1.3956683045956244,1.0808167182741781,-0.27643503665403235,0.3829639557287034,0.0,0,Treino
1.276306617082531,-0.5272945218781439,0.9870799504609289,-0.026151945661742258,0.821466070166246,1.3844092901506908,0.9824103536672221,-0.28611667663293555,0.6044869903186698,0.0,0,Treino
1.2737208919425675,-0.5295531327143078,0.9870799504609289,-0.026151945661742258,0.821466070166246,1.3844092901506908,1.002091626588616,-0.29312924725869516,0.5226208029939755,0.0,0,Treino
1.2633779913827137,-0.5385875760589636,0.9870799504609289,-0.054719501083276,0.821466070166246,1.3844092901506908,1.002091626588616,-0.2991889573436935,0.7134066410316198,0.0,0,Treino
1.2607922662427502,-0.5408461868951275,-0.002469071582587093,-0.026151945661742258,0.821466070166246,1.3844092901506908,0.018027980519067323,-0.3050233612904718,0.29473521109836015,0.0,0,Treino
1.2582065411027867,-0.5431047977312915,-0.002469071582587093,-0.026151945661742258,0.821466070166246,1.3844092901506908,0.018027980519067323,-0.3193967096678517,0.37447828818784634,2.0,0,Treino
1.2556208159628233,-0.5453634085674555,-0.002469071582587093,-0.026151945661742258,0.821466070166246,1.3844092901506908,0.018027980519067323,-0.3454882852476239,-0.18906515622624484,2.0,0,Treino
1.2530350908228596,-0.5476220194036194,-0.002469071582587093,-0.026151945661742258,0.821466070166246,1.3844092901506908,0.018027980519067323,-0.3677315614808875,-0.3310142454565818,2.0,0,Treino
1.2452779154029692,-0.5543978519121113,-0.002469071582587093,-0.054719501083276,0.821466070166246,1.3844092901506908,0.018027980519067323,-0.37897495133543085,-0.12595555208457646,0.0,0,Treino
1.2426921902630057,-0.5566564627482752,-0.002469071582587093,-0.054719501083276,0.821466070166246,1.3844092901506908,0.018027980519067323,-0.38247322136876166,-0.07079112187641504,0.0,0,Treino
1.2401064651230422,-0.5589150735844391,-0.002469071582587093,-0.054719501083276,0.821466070166246,1.3844092901506908,0.018027980519067323,-0.37693833373321045,-0.1374982214719811,0.0,0,Treino
1.2375207399830788,-0.5611736844206031,-0.002469071582587093,-0.026151945661742258,0.821466070166246,1.3821574872617042,0.018027980519067323,-0.36062963185310976,-0.19612868253815194,0.0,0,Treino
1.2349350148431153,-0.5634322952567671,-0.002469071582587093,-0.054719501083276,0.821466070166246,1.3844092901506908,0.03770925344045788,-0.3347730434393126,-0.2344747722615358,0.0,0,Treino
1.227177839423225,-0.570208127765259,-0.002469071582587093,-0.026151945661742258,0.821466070166246,1.3821574872617042,0.018027980519067323,-0.2967340719326707,-0.5464624501302616,0.0,0,Treino
1.2245921142832614,-0.5724667386014228,-0.002469071582587093,-0.054719501083276,0.821466070166246,1.3844092901506908,0.018027980519067323,-0.25673522785166836,-0.5985505367338739,0.0,0,Treino
1.222006389143298,-0.5747253494375868,-0.002469071582587093,-0.054719501083276,0.821466070166246,1.3844092901506908,0.018027980519067323,-0.23382789446669563,-0.5416034429932061,0.0,0,Treino
1.2194206640033343,-0.5769839602737508,-0.002469071582587093,-0.054719501083276,0.821466070166246,1.3844092901506908,0.018027980519067323,-0.2229331736703781,-0.6292390143400375,0.0,0,Treino
1.2168349388633708,-0.5792425711099147,-0.002469071582587093,-0.054719501083276,0.821466070166246,1.3844092901506908,0.018027980519067323,-0.22203719924040236,-0.5477987581128573,0.0,0,Treino
1.2090777634434804,-0.5860184036184066,-0.002469071582587093,-0.026151945661742258,0.8132582360524244,1.3821574872617042,-0.0016532924023232344,-0.2325198429412988,-0.6800151078778891,0.0,0,Treino
1.206492038303517,-0.5882770144545706,-0.002469071582587093,-0.026151945661742258,0.8050504019386029,1.3821574872617042,-0.0016532924023232344,-0.24770563641519858,-0.8172530875352471,0.0,0,Treino
1.2039063131635535,-0.5905356252907344,-0.002469071582587093,-0.026151945661742258,0.8050504019386029,1.3821574872617042,0.018027980519067323,-0.26608664759688044,-0.8051710811560135,0.0,0,Treino
1.20132058802359,-0.5927942361268984,0.9870799504609289,0.11668583144592636,0.821466070166246,1.4947476317110386,0.8840039890602692,-0.28718841387825456,-0.8454475216319378,0.0,0,Treino
1.1987348628836265,-0.5950528469630624,0.9870799504609289,-0.19755727819094462,0.821466070166246,1.5082584490449589,1.1004979911955723,-0.31185369562512943,-0.8106758337755023,0.0,0,Treino
1.1909776874637361,-0.6018286794715543,0.9870799504609289,-0.026151945661742258,0.821466070166246,1.4947476317110386,0.9824103536672255,-0.3456610465695653,-0.8404900799102183,0.0,0,Treino
1.1883919623237726,-0.6040872903077182,0.9870799504609289,-0.026151945661742258,0.821466070166246,1.4947476317110386,0.9824103536672255,-0.3943305856437678,-0.9121003076096957,0.0,0,Treino
1.185806237183809,-0.6063459011438821,0.9870799504609289,-0.026151945661742258,0.821466070166246,1.4947476317110386,0.9824103536672255,-0.44707250081798255,-0.975770871886281,0.0,0,Treino
1.1832205120438455,-0.6086045119800461,0.9870799504609289,-0.026151945661742258,0.821466070166246,1.4947476317110386,0.9824103536672255,-0.4982951548216117,-1.0881317133227442,0.0,0,Treino
1.180634786903882,-0.61086312281621,0.9870799504609289,-0.026151945661742258,0.821466070166246,1.4947476317110386,0.9824103536672255,-0.5440408364682751,-1.1225226444714362,0.0,0,Treino
1.1728776114839916,-0.6176389553247019,0.9870799504609289,-0.026151945661742258,0.821466070166246,1.4947476317110386,0.9824103536672255,-0.5706937020070874,-1.1832264714992036,0.0,0,Treino
1.1702918863440281,-0.6198975661608659,0.9870799504609289,0.002415609759791408,0.821466070166246,1.4924958288220518,0.962729080745835,-0.6016432788032292,-1.1208998695742554,0.0,0,Treino
1.1677061612040647,-0.6221561769970299,0.9870799504609289,0.002415609759791408,0.821466070166246,1.4924958288220518,0.962729080745835,-0.6275482864463757,-1.1919484847361475,0.0,0,Treino
1.1651204360641012,-0.6244147878331937,0.9870799504609289,0.002415609759791408,0.821466070166246,1.4924958288220518,0.962729080745835,-0.6482252103330469,-1.1168002617470851,0.0,0,Treino
1.1625347109241377,-0.6266733986693577,0.9870799504609289,-0.026151945661742258,0.821466070166246,1.4947476317110386,1.002091626588616,-0.6611123240256404,-1.3021624429528351,0.0,0,Treino
1.1547775355042473,-0.6334492311778496,0.9870799504609289,0.002415609759791408,0.821466070166246,1.4924958288220518,0.962729080745835,-0.6638244919606783,-1.2776628646578783,0.0,0,Treino
