Fed_Delta_21d,Selic_Delta_21d,Fed_Delta_63d,Selic_Delta_63d,Selic_Aceleracao,Spread_BR_US,Spread_BR_US_Delta_21d,ATR_Relativo,Dist_SMA_Cruzamento,SMA_50_Slope,MACD_Line,MACD_Signal,Dist_SMA_Cruzamento_lag3,SMA_50_Slope_lag1,SMA_50_Slope_lag3,Target_Real,Target_Previsto,Split
-0.10756334401260961,0.9683675637651732,-0.025163908331441134,0.820723495687608,0.9038031431089244,1.2720207120682876,1.0026773856087305,-1.1327693322159345,-0.0664243582933075,0.1125409409508557,0.03499394395668687,-0.03542746805014414,-0.018307692320854937,0.058566278865915256,0.21490916818640382,0.0,0,Treino
-0.10756334401260961,0.9485601949727314,-0.025163908331441134,0.820723495687608,0.8661663869823206,1.2720207120682876,0.9829818688028341,-1.2746780204922115,-0.05535362414116426,-0.005226469975656303,0.04580451311554093,-0.019144451439335887,-0.023199147757872872,0.11172011422309173,0.1611960397226299,0.0,0,Treino
-0.32059626989255247,0.9485601949727314,0.0034725242120892223,0.820723495687608,0.8661663869823206,1.2810252065596894,1.0617639360264197,-1.311390559184297,-0.021738988473261656,-0.15182669988577313,0.030947175801638378,-0.009306322213106276,-0.05994297398972441,-0.006123491848781001,0.05672399759901787,0.0,0,Treino
0.15872781333731895,-0.0021935070645008104,-0.05380034087497145,0.820723495687608,-0.9403979070947032,1.2720207120682876,-0.0608805219096987,-1.3533119875965975,-0.016869622688776932,-0.09051957613553259,0.020447756913239547,-0.0036889230862205222,-0.06745842982839395,-0.15281857164767465,0.10997498146734103,0.0,0,Treino
-0.10756334401260961,-0.0021935070645008104,-0.05380034087497145,0.820723495687608,-0.9403979070947032,1.2720207120682876,0.037597062119786716,-1.3976139862565198,-0.017296256179454027,-0.03993868281954877,0.0018850386733896376,-0.003178437523129521,-0.056380600047268574,-0.09147178238072584,-0.008084005692295343,0.0,0,Treino
-0.05430511254262386,-0.0021935070645008104,0.0034725242120892223,0.820723495687608,-0.9403979070947032,1.2697695884454367,0.017901545313886835,-1.364901213186121,0.00732420971856578,-0.09730475389369876,-0.012566237631938065,-0.005871195190053326,-0.02274441955859881,-0.04085816338546993,-0.15504719800836186,0.0,0,Treino
-0.05430511254262386,-0.0021935070645008104,0.0034725242120892223,0.41019126103539366,-0.9403979070947032,1.2697695884454367,0.017901545313886835,-1.4633508633749295,0.03280901410273056,-0.10949321660702373,-0.036334186036994336,-0.013125842236735024,-0.017871932823641416,-0.09826135012761227,-0.09358828608458376,0.0,0,Treino
-0.05430511254262386,0.9881749325576151,-0.025163908331441096,0.820723495687608,0.0005209960704125774,1.3823257695879623,1.0026773856087272,-1.3541913926950657,0.04023915454254444,0.019548831401443048,-0.06644026200714064,-0.025390120078748687,-0.018298839758962702,-0.11045769873807007,-0.04288216129560492,0.0,0,Treino
-0.05430511254262386,0.9881749325576151,-0.025163908331441096,0.820723495687608,0.0005209960704125774,1.3823257695879623,1.0026773856087272,-1.250497584226208,0.029738014171666972,-0.0658322894164927,-0.10310199559950445,-0.04306890232699882,0.006337406275132872,0.01866783907057399,-0.1003902630281633,0.0,0,Treino
-0.05430511254262386,0.9881749325576151,-0.025163908331441096,0.820723495687608,0.0005209960704125774,1.3823257695879623,1.0026773856087272,-0.9448208213506791,0.02404745918757608,-0.035760330067049796,-0.13799291694774493,-0.06469928377401288,0.03183854478078472,-0.06676852306463793,-0.11260890273202893,0.0,0,Treino
-0.05430511254262386,0.9881749325576151,0.0034725242120892223,0.820723495687608,0.0005209960704125774,1.3823257695879623,1.0026773856087272,-0.7911069076176713,0.03669411761656368,-0.11797294409193575,-0.145694627539298,-0.08365632391458902,0.03927344746302276,-0.036677107251850145,0.016752635991033233,0.0,0,Treino
-0.05430511254262386,0.9881749325576151,0.0034725242120892223,0.820723495687608,0.0005209960704125774,1.3823257695879623,1.0026773856087272,-0.7033738838488671,0.041535263922980376,-0.036295697998507966,-0.1561686979899644,-0.1010696206779187,0.02876557653616437,-0.11894291258005871,-0.0688398769717427,0.0,0,Treino
-0.05430511254262386,0.9881749325576151,0.0034725242120892223,0.820723495687608,0.0005209960704125774,1.3823257695879623,1.0026773856087272,-0.5980416083573245,0.01898629788980798,-0.09819888312298984,-0.18429622554778344,-0.12103623519087744,0.02307137427210861,-0.037212821564680185,-0.038693463504978216,0.0,0,Treino
-0.05430511254262386,0.9881749325576151,-0.025163908331441096,0.820723495687608,0.0005209960704125774,1.3823257695879623,1.0026773856087272,-0.8828213863352457,-0.00025304423021588163,-0.1637042306295107,-0.20978016718083198,-0.14247820825065763,0.035726138396241856,-0.09915605785570927,-0.12110962487903397,0.0,0,Treino
-0.0010468810726381,0.9881749325576151,0.003472524212089262,0.820723495687608,0.0005209960704125774,1.3800746459651119,0.9829818688028306,-0.9851156763557319,-0.02087885211836173,-0.23043295769867878,-0.2200640710556513,-0.16183864288884595,0.040570387566259684,-0.16470378711653633,-0.039230156935261246,0.0,0,Treino
