DiasParaEleicaoBR,DiasParaEleicaoUSA,Ouro_Fechamento,Fed_Delta_21d,Selic_Delta_21d,Fed_Delta_63d,Selic_Delta_63d,Spread_BR_US,Spread_BR_US_Delta_21d,Dist_SMA_Cruzamento,MACD_Line,MACD_Signal,Brent_Retorno_63d,Dist_SMA_Cruzamento_lag3,Brent_Retorno_21d_lag2,Target_Real,Target_Previsto,Split
1.1470203600843567,-0.6402250636863414,1.5824368106017177,1.2724159647968996,-0.9920180936261029,0.659469384455067,-0.40970904690701554,0.10088164342827931,-1.4580674885852558,-0.4806751392359629,-3.8103021640594124,-2.9627437999947266,0.19410080546630154,-0.25622464332548933,0.5417179285015771,2.0,2,Teste
1.1444346349443932,-0.6424836745225053,1.5897541118886702,1.2724159647968996,-0.9920180936261029,0.659469384455067,-0.40970904690701554,0.10088164342827931,-1.4580674885852558,-0.5462118083763279,-4.003277041266239,-3.2298952595917827,0.3068048190401474,-0.3434779025111544,0.2637187835158186,2.0,2,Teste
1.1366774595245028,-0.6492595070309972,1.6160966644892765,1.2724159647968996,-0.9920180936261029,0.659469384455067,-0.40970904690701554,0.10088164342827931,-1.4580674885852558,-0.6045039943340285,-3.7843692409253378,-3.3966411248715493,0.30518175614025145,-0.4196205990917644,0.35248417403430116,2.0,2,Teste
1.1340917343845394,-0.6515181178671612,1.6274383921615274,1.2724159647968996,-0.9920180936261029,0.659469384455067,-0.40970904690701554,0.10088164342827931,-1.4580674885852558,-0.6761603616716971,-3.5367437835462043,-3.4769000087409645,0.25209415813486413,-0.48183971294253636,0.4035918827434938,2.0,2,Teste
1.131506009244576,-0.6537767287033251,1.7082944820598271,1.2724159647968996,-0.9920180936261029,0.659469384455067,-0.40970904690701554,0.10088164342827931,-1.4580674885852558,-0.6991086963038766,-3.0299587147689686,-3.4323563914700426,0.14806310462975686,-0.5474152817604674,0.212524105299659,2.0,2,Teste
1.1289202841046124,-0.6560353395394891,1.7071967082217332,1.2724159647968996,-0.9920180936261029,0.659469384455067,-0.40970904690701554,0.10088164342827931,-1.4580674885852558,-0.7120272320897235,-3.025593490618511,-3.3957847666451686,0.06134796849996626,-0.6057420673898956,-0.005560610319599165,2.0,2,Teste
1.126334558964649,-0.658293950375653,1.6812203779755766,-0.05527186137452195,-0.9920180936261029,0.659469384455067,-0.40970904690701554,0.10088164342827931,-0.9660356655504814,-0.7375279736362162,-2.8077507063980223,-3.3197807056008024,0.26111357029041604,-0.6774409667881883,-0.17796895298751778,2.0,2,Teste
1.1185773835447583,-0.6650697828841449,1.7060993809962668,-0.05527186137452195,-0.9920180936261029,0.659469384455067,-0.40970904690701554,0.10088164342827931,-0.9660356655504814,-0.7438250840971482,-2.563626446115922,-3.2065909683370695,0.21245376452521358,-0.7004029225401102,-0.09108801297777219,2.0,2,Teste
1.1159916584047949,-0.6673283937203088,1.7741501936423996,-0.05527186137452195,-0.9920180936261029,0.659469384455067,-0.40970904690701554,0.10088164342827931,-0.9660356655504814,-0.749530211052764,-2.0603902365977116,-3.008050001882463,0.5095989275278187,-0.7133291261992757,-0.11152277959478496,2.0,2,Teste
1.1134059332648314,-0.6695870045564728,1.8026878473065653,-0.05527186137452195,-0.9920180936261029,0.659469384455067,-0.40970904690701554,0.10088164342827931,-0.9660356655504814,-0.7350447487274543,-1.6217443266575207,-2.7550884483238156,0.5966771050979962,-0.7388450038617304,-0.19098835744272263,2.0,2,Teste
