DiasParaEleicaoBR,DiasParaEleicaoUSA,Ouro_Fechamento,Fed_Delta_21d,Selic_Delta_21d,Fed_Delta_63d,Selic_Delta_63d,Spread_BR_US,Spread_BR_US_Delta_21d,Target_Real,Target_Previsto,Split
1.4443787511801576,-0.3804848175274871,-0.9083722795093354,0.0509431647191918,0.017321908858282803,-0.026151945661742258,0.4192821985889804,1.1614808041410087,-0.0016532924023267305,0.0,0,Treino
1.441793026040194,-0.382743428363651,-0.8692248962691905,-0.0021643483276650374,0.0371128892991527,0.0024156097597914476,0.42749003270280195,1.1637326070299954,0.03770925344045438,0.0,0,Treino
1.4392073009002306,-0.38500203919981496,-0.8845910503267398,-0.0021643483276650374,0.0371128892991527,-0.026151945661742258,0.42749003270280195,1.1637326070299954,0.03770925344045438,0.0,0,Treino
1.4366215757602672,-0.3872606500359789,-0.9848381672805144,0.0509431647191918,0.9870799504609289,-0.14042216734787716,0.821466070166246,1.28307816014629,0.962729080745835,0.0,0,Treino
1.4340358506203037,-0.3895192608721429,-1.0137415966865024,-0.0021643483276650374,0.9870799504609289,0.14525338686746006,0.821466070166246,1.2718191457013563,0.9824103536672221,0.0,0,Treino
1.4262786752004133,-0.39629509338063473,-0.9687400151266935,-0.0021643483276650374,0.9870799504609289,-0.026151945661742258,0.821466070166246,1.2718191457013563,0.9824103536672221,0.0,0,Treino
1.4236929500604498,-0.3985537042167987,-0.9453250082985474,-0.05527186137452195,0.9870799504609289,-0.026151945661742258,0.821466070166246,1.2718191457013563,1.002091626588616,0.0,0,Treino
1.4211072249204864,-0.4008123150529626,-0.9559347378745267,-0.0021643483276650374,0.9870799504609289,0.0024156097597914476,0.821466070166246,1.2718191457013563,0.9824103536672221,0.0,0,Treino
1.4185214997805227,-0.4030709258891266,-0.9848381672805144,-0.0021643483276650374,0.9870799504609289,-0.026151945661742258,0.821466070166246,1.2718191457013563,0.9824103536672221,0.0,0,Treino
1.4159357746405592,-0.40532953672529054,-0.9603253866142746,-0.0021643483276650374,0.9870799504609289,0.0024156097597914476,0.821466070166246,1.2718191457013563,0.9824103536672221,0.0,0,Treino
1.4081785992206688,-0.4121053692337824,-0.98191151473331,-0.0021643483276650374,0.9870799504609289,-0.026151945661742258,0.821466070166246,1.2718191457013563,0.9824103536672221,0.0,0,Treino
1.4055928740807053,-0.41436398006994635,-0.9475201093621077,-0.05527186137452195,0.9870799504609289,-0.026151945661742258,0.821466070166246,1.2718191457013563,1.002091626588616,0.0,0,Treino
1.4030071489407419,-0.41662259090611026,-0.8531267441153695,-0.05527186137452195,0.9870799504609289,-0.026151945661742258,0.821466070166246,1.2718191457013563,1.002091626588616,0.0,0,Treino
1.4004214238007784,-0.4188812017422742,-0.8275161896110358,-0.05527186137452195,0.9870799504609289,-0.026151945661742258,0.821466070166246,1.2718191457013563,1.002091626588616,0.0,0,Treino
1.397835698660815,-0.4211398125784382,-0.8271504138692136,-0.05527186137452195,0.9870799504609289,-0.026151945661742258,0.821466070166246,1.2718191457013563,1.002091626588616,0.0,0,Treino
1.3900785232409245,-0.42791564508693003,-0.8187353387441673,-0.05527186137452195,0.9870799504609289,-0.026151945661742258,0.821466070166246,1.2718191457013563,1.002091626588616,0.0,0,Treino
1.387492798100961,-0.430174255923094,-0.8952012265153464,-0.10837937442137886,0.9870799504609289,-0.054719501083276,0.821466070166246,1.2740709485903434,1.02177289951001,0.0,0,Treino
1.3849070729609974,-0.43243286675925796,-0.8878839252283939,-0.10837937442137886,0.9870799504609289,-0.054719501083276,0.821466070166246,1.2740709485903434,1.02177289951001,0.0,0,Treino
1.3823213478210339,-0.43469147759542187,-0.904347853124037,-0.10837937442137886,0.9870799504609289,-0.054719501083276,0.821466070166246,1.2740709485903434,1.02177289951001,0.0,0,Treino
1.3797356226810704,-0.43695008843158584,-0.9047136288658592,-0.05527186137452195,0.9870799504609289,0.0024156097597914476,0.821466070166246,1.2718191457013563,1.002091626588616,0.0,0,Treino
1.3693927221212165,-0.44598453177624164,-0.9672769121594049,-0.10837937442137886,0.9870799504609289,-0.026151945661742296,0.821466070166246,1.2740709485903434,1.02177289951001,0.0,0,Treino
1.366806996981253,-0.4482431426124056,-0.9720328900283476,-0.10837937442137886,0.967288970020059,-0.026151945661742296,0.821466070166246,1.2740709485903434,1.0020916265886195,0.0,0,Treino
1.3642212718412896,-0.4505017534485695,-0.9639840372577508,-0.10837937442137886,0.9474979895791891,-0.026151945661742296,0.821466070166246,1.2740709485903434,0.9824103536672291,0.0,0,Treino
1.3616355467013261,-0.4527603642847335,-0.9592276127761807,-0.3208094266088063,0.9474979895791891,0.0024156097597914476,0.821466070166246,1.28307816014629,1.0611354453527913,0.0,0,Treino
1.3538783712814355,-0.4595361967932253,-0.9632520391614792,0.15715819081290547,-0.002469071582587093,-0.054719501083276,0.821466070166246,1.2740709485903434,-0.0606971111664949,0.0,0,Treino
1.351292646141472,-0.4617948076293893,-0.9420321333968933,-0.10837937442137886,-0.002469071582587093,-0.054719501083276,0.821466070166246,1.2740709485903434,0.037709253440461374,0.0,0,Treino
1.3487069210015086,-0.46405341846555326,-0.9764235387680955,-0.05527186137452195,-0.002469071582587093,0.0024156097597914476,0.821466070166246,1.2718191457013563,0.018027980519067323,0.0,0,Treino
1.346121195861545,-0.4663120293017172,-1.0122780471065864,-0.05527186137452195,-0.002469071582587093,0.0024156097597914476,0.4110743644751588,1.2718191457013563,0.018027980519067323,0.0,0,Treino
