Selic_Delta_21d,Selic_Delta_63d,Spread_BR_US,Target_Real,Target_Previsto,Split
-0.0021935070645008104,0.41019126103539366,1.4971330743533389,0.0,0,Treino
-0.0021935070645008104,0.41019126103539366,1.4971330743533389,2.0,0,Treino
-0.0021935070645008104,-0.0003409736168207761,1.4971330743533389,0.0,0,Treino
-0.0021935070645008104,-0.0003409736168207761,1.4971330743533389,0.0,0,Treino
-0.0021935070645008104,-0.0003409736168207761,1.5083886924675913,0.0,2,Treino
-0.0021935070645008104,-0.0003409736168207761,1.4971330743533389,0.0,0,Treino
-0.0021935070645008104,-0.0003409736168207761,1.4971330743533389,0.0,0,Treino
-0.0021935070645008104,-0.0003409736168207761,1.4971330743533389,0.0,0,Treino
-0.0021935070645008104,-0.0003409736168207761,1.4971330743533389,0.0,0,Treino
-0.0021935070645008104,-0.0003409736168207761,1.4971330743533389,0.0,0,Treino
-0.0021935070645008104,-0.0003409736168207761,1.4971330743533389,0.0,0,Treino
-0.0021935070645008104,-0.0003409736168207761,1.4971330743533389,0.0,0,Treino
-0.0021935070645008104,-0.0003409736168207761,1.4971330743533389,0.0,0,Treino
-0.0021935070645008104,-0.0003409736168207761,1.4971330743533389,0.0,0,Treino
-0.0021935070645008104,-0.0003409736168207761,1.4971330743533389,0.0,0,Treino
-0.0021935070645008104,-0.0003409736168207761,1.494881950730488,0.0,0,Treino
-0.0021935070645008104,-0.0003409736168207761,1.494881950730488,0.0,0,Treino
-0.0021935070645008104,-0.0003409736168207761,1.4971330743533389,0.0,0,Treino
-0.0021935070645008104,-0.0003409736168207761,1.4971330743533389,0.0,0,Treino
-0.0021935070645008104,-0.0003409736168207761,1.4971330743533389,0.0,0,Treino
-0.0021935070645008104,-0.0003409736168207761,1.4971330743533389,0.0,0,Treino
-0.0021935070645008104,-0.0003409736168207761,1.4971330743533389,0.0,0,Treino
-0.0021935070645008104,-0.0003409736168207761,1.4971330743533389,0.0,0,Treino
-0.0021935070645008104,-0.0003409736168207761,1.4971330743533389,0.0,0,Treino
-0.0021935070645008104,-0.0003409736168207761,1.5061375688447407,0.0,0,Treino
-0.0021935070645008104,-0.0003409736168207761,1.494881950730488,0.0,0,Treino
-0.0021935070645008104,-0.0003409736168207761,1.494881950730488,0.0,0,Treino
-0.0021935070645008104,-0.0003409736168207761,1.494881950730488,0.0,0,Treino
-0.0021935070645008104,-0.0003409736168207761,1.494881950730488,0.0,0,Treino
-0.0021935070645008104,-0.0003409736168207761,1.494881950730488,0.0,0,Treino
-0.0021935070645008104,-0.0003409736168207761,1.494881950730488,0.0,0,Treino
-0.0021935070645008104,-0.0003409736168207761,1.4926308271076376,0.0,0,Treino
-0.0021935070645008104,-0.0003409736168207761,1.4926308271076376,0.0,0,Treino
-0.0021935070645008104,-0.0003409736168207761,1.4926308271076376,0.0,0,Treino
-0.0021935070645008104,-0.0003409736168207761,1.4903797034847872,0.0,0,Treino
-0.0021935070645008104,-0.0003409736168207761,1.4903797034847872,0.0,0,Treino
-0.0021935070645008104,-0.0003409736168207761,1.4903797034847872,0.0,0,Treino
-0.0021935070645008104,-0.0003409736168207761,1.440854983782076,0.0,0,Treino
-0.0021935070645008104,-0.0003409736168207761,1.440854983782076,0.0,0,Treino
-0.0021935070645008104,-0.0003409736168207761,1.4431061074049265,0.0,0,Treino
-0.0021935070645008104,-0.0003409736168207761,1.4431061074049265,0.0,0,Treino
-0.0021935070645008104,-0.0003409736168207761,1.4431061074049265,0.0,0,Treino
-0.0021935070645008104,-0.0003409736168207761,1.4431061074049265,0.0,0,Treino
-0.0021935070645008104,-0.0003409736168207761,1.4431061074049265,0.0,0,Treino
-0.0021935070645008104,-0.0003409736168207761,1.4431061074049265,0.0,0,Treino
-0.0021935070645008104,-0.0003409736168207761,1.445357231027777,0.0,0,Treino
-0.0021935070645008104,-0.0003409736168207761,1.4791240853705347,0.0,0,Treino
-0.0021935070645008104,-0.0003409736168207761,1.4431061074049265,0.0,0,Treino
-0.0021935070645008104,-0.0003409736168207761,1.4431061074049265,0.0,0,Treino
-0.0021935070645008104,-0.0003409736168207761,1.4431061074049265,0.0,0,Treino
-0.0021935070645008104,-0.0003409736168207761,1.4431061074049265,2.0,0,Treino
-0.0021935070645008104,-0.0003409736168207761,1.4431061074049265,2.0,0,Treino
-0.0021935070645008104,-0.0003409736168207761,1.4431061074049265,2.0,0,Treino
-0.0021935070645008104,-0.0003409736168207761,1.4431061074049265,2.0,0,Treino
-0.0021935070645008104,-0.0003409736168207761,1.4431061074049265,2.0,0,Treino
-0.0021935070645008104,-0.0003409736168207761,1.4431061074049265,2.0,0,Treino
-0.0021935070645008104,-0.0003409736168207761,1.4431061074049265,2.0,0,Treino
-0.0021935070645008104,-0.0003409736168207761,1.4431061074049265,2.0,0,Treino
-0.0021935070645008104,-0.0003409736168207761,1.440854983782076,2.0,0,Treino
-0.0021935070645008104,-0.0003409736168207761,1.440854983782076,2.0,0,Treino
-0.0021935070645008104,-0.0003409736168207761,1.4386038601592253,0.0,2,Treino
-0.0021935070645008104,-0.0003409736168207761,1.4386038601592253,2.0,2,Treino
-0.0021935070645008104,-0.0003409736168207761,1.4386038601592253,2.0,2,Treino
-0.0021935070645008104,-0.0003409736168207761,1.4386038601592253,2.0,2,Treino
-0.0021935070645008104,-0.0003409736168207761,1.4386038601592253,2.0,2,Treino
-0.0021935070645008104,-0.0003409736168207761,1.4588639727648802,2.0,2,Treino
-0.0021935070645008104,-0.0003409736168207761,1.4386038601592253,2.0,2,Treino
-0.0021935070645008104,-0.0003409736168207761,1.4386038601592253,2.0,2,Treino
-0.0021935070645008104,-0.0003409736168207761,1.4386038601592253,2.0,2,Treino
-0.0021935070645008104,-0.0003409736168207761,1.4386038601592253,2.0,2,Treino
-0.0021935070645008104,-0.0003409736168207761,1.4386038601592253,2.0,2,Treino
-0.0021935070645008104,-0.0003409736168207761,1.4386038601592253,2.0,2,Treino
-0.0021935070645008104,-0.0003409736168207761,1.4386038601592253,2.0,2,Treino
-0.0021935070645008104,-0.0003409736168207761,1.4386038601592253,2.0,2,Treino
-0.0021935070645008104,-0.0003409736168207761,1.4386038601592253,2.0,2,Treino
-0.0021935070645008104,-0.0003409736168207761,1.4386038601592253,2.0,2,Treino
-0.0021935070645008104,-0.0003409736168207761,1.4386038601592253,2.0,2,Treino
-0.0021935070645008104,-0.0003409736168207761,1.440854983782076,2.0,0,Treino
-0.0021935070645008104,-0.0003409736168207761,1.4386038601592253,2.0,2,Treino
-0.0021935070645008104,-0.0003409736168207761,1.4386038601592253,2.0,2,Treino
-0.0021935070645008104,-0.0003409736168207761,1.4386038601592253,2.0,2,Treino
